LEAK_ID,RPT_TYPE,RPT_DATE,ADDRESS,MAIN_ST,CROSS_ST,PIPE_SIZE,PIPE_TYPE,YR_INST,TWENTIES,PLR_INST,LEAK_TYPE,LEAK_QUANT,ANOD_INST,COAT_TYPE,COAT_COND,SOIL_TYPE,FOREMAN,WSM_NBR,REPAIR_HRS,MAN_HRS,REMARKS,LAT,LON
61278,MAIN,4/8/10,FIGUEROA PL,451' S/S,34' W/W FIGUEROA PL,6,,1948,0,66173,,1,,,,,KIRKSEY,034-201,8,16,"BROKE OUT & EXCAVATED 4X 5 FOUND 6"" GATE HUB END W/ RODS/YOKES TURNED OFF GATE CUT & REMOVED 2' CI INSTALLED 6"" BELL YOKE & RODS, BLIND COUPLING, CROSS BAR, REMOVED F.H. TOP BACKFILLED W/ NATIVE SOIL",33.78469763,-118.2816603
41034,MAIN,4/25/10,8580 WALNUT DR,10' N/S WALNUT DR,25' E/E BRIER DR,2,STEEL,1948,0,66311,"CLAMP, RUST HOLE",1,,,,,JIMENEZ,150-171,4,8,"FOUND LEAK ON 2"" STL RUST HOLE REPAIRS COMPLETE.",34.10451219,-118.3787838
40890,MAIN,5/3/10,5742 COLISEUM ST,19' N/S COLISEUM ST,157' E/E GENESEE AVE,6,C.I.,1948,0,65617,ROUND CRACK,1,,,,ADOBE,E. YBARBO,118-174,8,16,FOUND OLD CORP ROUND CRACK REMOVED CORP AND INSTALLED 6X12 REPAIR CLAMP,34.01940253,-118.3711679
40910,MAIN,5/11/10,5520 ARBOR VITAE ST,19' N/S ARBOR VITAE ST,204' E/E AVIATION BLVD,6,A.C.,1948,0,65921,CLAMP,1,,,,,J. RODRIGUEZ,094-171,10.5,31.5,INSTALLED 2 360 6X12 CLAMPS ON OLD SERVICES (LEAK) ALSO RETAP 2 COPP. SERV.,33.95259084,-118.3762453
41000,MAIN,6/1/10,5778 CORBETT ST.,19' N/S CORBETT ST.,103' E/E LA CIENEGA BL.,6,A.C.,1948,0,65735,CLAMP,1,,,,CLAY,GONZALES,120-174,8,24,"FOUND LEAK ON BACK TO BACK SERVICE CLAMP FROM LEAD CUT OUT CLAMP. INSTALLED 6""X1.5"" SERVICE CLAMP CONNECTED 1.5"" COPPER SERVICE.",34.02505545,-118.3716539
41482,MAIN,8/14/10,6886 FARMDALE AVE,14' E/C FARMDALE AVE,480' S/C HART ST,6,C.I.,1948,0,60473,SPLIT,1,,,,SAND,WILLES,182-171,72.5,32,"CUT IN 104"" OF 6"" PIPE. RENEWED 1"" SERVICE.",34.19624789,-118.3811837
41252,MAIN,10/13/10,2720 CARDIFF AVE,19' E/W CARDIFF AVE,214' N/N HARGIS ST,6,C.I.,1948,0,65627,SPLIT,1,,,,,KIRKWOOD,126-168,30,20,,34.03786191,-118.3949358
41219,MAIN,10/29/10,READING AVE,19' N/S READING AVE,20' E/W RAMSGATE AVE,6,A.C.,1948,0,66279,,1,,,,,MARTINEZ,096-171,3,12,WHILE DIGGING FOR FH INSTALLATION  1 1/2 OLD ABND. SERV. WAS HIT BY BACKHOE. REPAIR WITH 6X 8 360 DEGREE CLAMP.,33.95899306,-118.3826917
42533,MAIN,11/5/10,2433 WILSON,,,6,D.I.,1948,0,68991,"COUPLING, SPLIT",1,,,FAIR,SANDY,WASHINGTON,106-147,9,27,"CUT IN 7' OF 6"" DI AND COUPLINGS. INSTALLED 6""X20"" 360 DEGREE CLAMP ON SECOND LEAK. LARGE BACKFILLS AND CLEAN UP. NEEDS MON. PICK UP AND OIL FOR 9'X4' MONDAY.",33.98558386,-118.4582043
42566,MAIN,11/16/10,3165 MOTOR AVE,8' E/W MOTOR AVE,50' S/S WALAVISTA RD,2,C.I.,1948,0,65686,RUST HOLE,1,,,,C,R.GONZALES,124-162,6,18,"ROUND LEAK ON 2"" STEEL MAIN. USED 2""X8"" CLAMP.",34.03215114,-118.4113886
42628,MAIN,12/9/10,3165 MOTOR,25' W/W MOTOR IN THE ALLEY,WALLA VISTA,2,C.I.,1948,0,65686,RUST HOLE,1,,,,,KIRKWOOD,124-162,5,15,,34.03204277,-118.4114364
61754,MAIN,12/15/10,3165 MOTOR AV,30' W/W MOTOR AV,WALAVISTA,2,STEEL,1948,0,65686,,1,,,,,KIRKWOOD,124-162,5.5,16.5,,34.03203303,-118.4114407
43647,MAIN,1/13/11,1213 RIMMER AVE,11' E/W RIMMER AVE,119' N/N BESTOR BLVD,6,C.I.,1948,0,65989,ROUND CRACK,1,,,GOOD,SHALE,YBARBO,130-126,,,"REPAIRED 6"" MAIN REMOVED SHORING BACKFILLED AND TEMP OIL LEFT JOB SAFE FOR TRAFFIC. MAIN WAS DEEP.",34.0517222,-118.5271381
42881,MAIN,2/4/11,5109 ADKINS,10' E/W ADKINS,2' N/S CHESTER,6,C.I.,1948,0,65651,ROUND CRACK,1,,,,,H.ROGERS,140-234,8,16,"SET UP TRAFFIC EAST BOUND LANE CHESTER STREET. EXCAVATED 3'X4' TRENCH. REPAIRED 6"" ROUND CRACK WITH 360 REPAIR CLAMP. CLEANED UP. LEFT JOB SAFE.",34.07869668,-118.1718267
42889,MAIN,2/9/11,5263 ALDAMA ST,15' S/N ALDAMA ST,117' W/E  AVE 53,6,C.I.,1948,0,66237,SPLIT,1,,,,,S.HOOVER,152-225,8,32,"REPAIRED LEAK ON 6"" CI MAIN. REPLACED 5' OF 6"" CI WITH 6"" DI. BACKFILLED. MADE SAFE.",34.11341067,-118.2020978
43835,MAIN,2/27/11,5642 WENLOCK ST,S/SIDE WENLOCK ST,207' E/E CLYDE AVE,4,C.I.,1948,0,65615,RUST HOLE,1,,,,,SPEARS,118-174,4,8,"REPAIRED SMALL HOLE IN 4"" C.I. MAIN WITH 4""X 12"" 360 DEGREE CLAMP.",34.01947212,-118.3686695
60700,MAIN,3/10/11,5626 WENLOCK ST.,S/S WENLOCK ST.,374' E/E CLYDE AVE.,4,C.I.,1948,0,65615,ROUND CRACK,1,,,,,SPEARS,118-174,7,21,"REPAIRED 4"" C.I. ROUND CRACK, WITH 4""X12"" 360 CLAMP.",34.01935108,-118.3681399
60106,MAIN,3/14/11,4030 DEL REY AV,7' W/E DEL REY AV,14' N/S BEACH,6,C.I.,1948,0,69138,ROUND CRACK,1,,,,C,R. GONZALES,108-150,8.5,25.5,"FOUND LEAK ON 6"" C.I. MAIN. USED 6""X12"" CLAMP FOR REPAIR.",33.99011447,-118.4465609
60078,MAIN,3/15/11,5626 WENLOCK ST,S/SIDE WENLOCK ST,374' E/E CLYDE AVE,4,C.I.,1948,0,65615,RUST HOLE,1,,,NONE,CLAY,KELLY,118-174,9,18,"REPAIRED 6"" RUST HOLE ON 4"" CI MAIN; USED (1) 4X 12 360 DEGREE REPAIR CLAMP. JOB COMPLETE.",34.01934991,-118.3681347
60092,MAIN,3/23/11,5620 WENLOCK ST,S/SIDE WENLOCK ST,198' W/W CARMONA AVE,4,C.I.,1948,0,66284,RUST HOLE,1,,,,,SPEARS,118-174,6.5,13,"CUT IN 2' OF 4"" D.I. PIPE TO REPAIR MAIN LEAK.",34.01930872,-118.3679544
60456,MAIN,4/11/11,4824 E. CONVERSE ST,35' S/N CONVERSE ST,375' W/E EASTERN,8,C.I.,1948,0,66048,COUPLING,1,,,,,MINGO,142-231,10,79,"LEFT JOB SAFE AND CLEAN. DEEP MAIN, HAD TO SHORE AND EXCAVATE UNDER STORM DRAIN. MCCALL & MOSES STARTED 1:30 AM.",34.08276094,-118.1791488
61023,MAIN,7/15/11,5195 DENSMORE AVE,12 W/CL DENSMORE AVE,12 N/CL MAGNOLIA BLVD,6,C.I.,1948,0,60772,,1,,,POOR,CLAY,SNYDER,172-141,12,45,"6"" CI MAIN BLOWOUT - LG RUPTURE ON TOP OF MAIN - DUG OUT CUT IN 6' OF 6"" DI PIPE WITH 2 MECH. COUPLING - MR ELHERS TURNED MAIN BACK ON, REMOVED RUSTED ASPHALT CLEANED UP MUD BACKFILLED 15'X30' TEMPED (TOTAL ST DAMAGE APPROX 60'X30') EXTENSIVE ST DAMAGE.",34.16482185,-118.47712
61058,MAIN,7/22/11,10561 PICO BLVD ( IN ALLEY),5' NS IN ALLEY (PICO BLVD),62' EW PROSSER AVE,4,C.I.,1948,0,65582,RUST HOLE,1,,,,CLAY,SCHWEINBLOD,128-159,8,24,REPAIRED RUPTURE & SMALL SPLIT ABOUT 3 FEET APART WITH CLAMPS. BACKFILLED TAMPED & OILED. HELP MAKE PICK-UP.,34.0445038,-118.4211397
61138,MAIN,8/15/11,8580 WALNUT DR,42 S/S WALNUT DR,,2,STEEL,1948,0,66311,RUST HOLE,1,,,,,C. KIRKWOOD,150-171,8,16,,34.10440172,-118.378889
60896,MAIN,9/3/11,DRUID ST / EASTERN AV,19' NS DRUID ST,65' EE EASTERN AV,8,C.I.,1948,0,65964,SPLIT,1,,,,ADOBE,LEROY,136-231,16,48,"REPLACE 8' 6"" OF 8"" PIPE",34.06951732,-118.1800869
60925,MAIN,9/19/11,708 AVE 43,10' WE AVE 43,111 SS LATONA AV,4,C.I.,1948,0,66336,ROUND CRACK,1,,,,B,SMITH,144-225,6,18,"FOUND ROUND CRACK, USED 360 DEGREE 4X 8 REPAIR CLAMP. PLATED EXCAVATION. MAINLINE PROJECT FOR STREET REPAVING PROJECT.",34.09074268,-118.2019206
60691,MAIN,9/23/11,MURRIETTA AVE.,13' E/CL MURRIETTA AVE.,12' S/CL ADDISON ST.,8,C.I.,1948,0,60452,SPLIT,1,,,GOOD,CLAY,OBREGON,170-153,8,24,"FOUND SPLIT, CUT IN 2' OF 8"" D.I. PIPE.",34.16124805,-118.438914
61437,MAIN,12/6/11,8033 WISNER AVE,345' S/CL LANARK ST,10' W/CL WISNER AVE,6,C.I.,1948,0,60664,ROUND CRACK,1,,,,CLAY SILT,CRUZ,190-147,8,16,,34.21694305,-118.4627226
62599,MAIN,12/6/11,2721 BAGLEY AV,471' NN HARGIS AV,19' EW BAGLEY AV,6,C.I.,1948,0,65627,ROUND CRACK,1,,,,C,GONZALES,126-168,5,16.5,"FOUND LEAK ON 6"" CI MAIN USED 6""X 12"" CLAMP FOR REPAIRS.",34.03811865,-118.3927673
61446,MAIN,12/7/11,8033 WISNER AVE,10' W/CL WISNER AVE,341' S/CL LANARK ST,,C.I.,1948,0,60664,ROUND CRACK,1,,,,,CRUZ,190-147,6,12,"CLEAN UP MADE
CLEAN UP DEBRIS AND",34.21695808,-118.4627226
62643,MAIN,12/14/11,5642 WENLOCK ST,19' NS WENLOCK ST,201' EE CLYDE ST,4,C.I.,1948,0,65615,ROUND CRACK,1,,,,SANDY,SCHWEINBOLD,118-174,7.5,22.5,"REPAIRED 4"" CI WATER MAIN WITH CLAMP. BACKFILLED, TAMPED, & OILED. HELP MAKE PICK-UP. CONED OFF.",34.01947568,-118.368685
62687,MAIN,12/30/11,5654 WENLOCK STREET,S WENLOCK STREET,96' EE CLYDE AVENUE,4,C.I.,1948,0,65615,ROUND CRACK,1,,,,SOLID CLAY,KELLY,118-174,7.5,22.5,,34.01955258,-118.3690216
62547,MAIN,1/11/12,19622 LORNE ST,12' S/CL LORNE ST,380' E/CL CORBIN AV,6,C.I.,1948,0,60466,ROUND CRACK,1,,,,ADOBE/CLAY,HARDY,190-117,8.5,25.5,,34.21674272,-118.5610391
62908,MAIN,3/23/12,5766 CORBETT ST,S/S CORBETTE ST,137' LA CIENEGA BL,6,A.C.,1948,0,65735,"CLAMP, JOINT",1,,,NONE,CLAY,SPEARS,120-174,8,16,"REPAIRED 6"" AC MAIN LEAK WITH 6""X 1 1/2"" SADDLE CLAMP.",34.0250494,-118.3715297
63135,MAIN,5/12/12,MAPLE DR & KIRKWOOD DR,S KIRKWOOD DR,30' S/S MAPLE DR,2,STEEL,1948,0,65752,RUST HOLE,1,,,,ADOBE,MITCHELL,150-174,,,"INSTALLED 2""X 6"" REPAIR CLAMP ON 2"" STEEL MAIN BACKFILLED LEFT SAFE.",34.10476508,-118.3726756
62291,MAIN,5/29/12,4820 CONVERSE ST,477' WW EASTERN AVE,15' NS CONVERSE ST,8,C.I.,1948,0,66048,RUST HOLE,1,,,,,HOOVER,142-231,,,"REPAIRED LEAK ON 8"" CI MAIN REPLACED 6' OF 8"" WM W/DI BACKFILLED, TEMP ASPHALT, CLEAN UP, LEFT SITE SAFE",34.08275238,-118.1797526
63537,MAIN,9/12/12,3735 BAGLEY AVE,19' EW BAGLEY AVE,298' NN HARGIS ST,6,C.I.,1948,0,65627,CORP,1,,,THICK,SANDY CLAY,SCHWEINBOLD,126-168,5.5,11,"REPLACED CORP WITH VENTED CLAMP WITH CORP 1"" & FITTINGS. FLUSHED. BACKFILLED, TAMPED, & OILED. HELP MAKE PICK-UP.",34.03766235,-118.392892
63704,MAIN,10/26/12,2703 OAKHURST AVE,S OAKHURST AVE,46' WW BAGLEY AVE,8,C.I.,1948,0,65630,SPLIT,1,,,,,KELLY,126-168,,,,34.03857657,-118.393379
64115,MAIN,1/3/13,12111 NATIONAL BLVD,24' N/S NATIONAL BLVD,220' W/W DAHLGRAN AV,8,C.I.,1948,0,65583,,1,,,,,FIERROZ,118-153,9,36,WE LOCATED SERV AND THE MAIN BUT WE COULDN'T FIND THE LEAK. NOT REPAIRED.,34.02041118,-118.4435628
64223,MAIN,1/9/13,4414 S HUNTINGTON DR,16' S/S FERNTOP DR,17' W/E S HUNTINGTON DR,6,C.I.,1948,0,65619,SPLIT,1,,,,,HOOVER,142-228,9,23.5,"REPAIRED LEAK ON 6"" CI MAIN. REPLACED 5' OF CI W/ DI BACKFILLED, TEMP ASPHALT, CLEAN UP, LEFT SITE SAFE.",34.0819662,-118.1899797
64167,MAIN,1/31/13,12100 OLYMPIC BL,18' N/N OLYMPIC BL,42' W/W BUNDY DR,6,C.I.,1948,0,65714,CLAMP,1,,,NONE,CLAY,SPEARS,124-150,8,35.5,"CUT IN 6"" D.I. TEE AND 6"" GATE VALVE TO REPAIR LEAKING 6"" TAPPING SLEEVE OFF OF 6"" C.I. MAIN. TBID# 1303473",34.03223927,-118.4539218
64579,MAIN,2/15/13,5700 BOWCROFT ST,20' WW CLYDE AVE,19' NS BOWCROFT ST,4,C.I.,1948,0,65615,,1,,,,,GONZALES,118-174,8,24,"FOUND LEAK ON 4"" C.I. MAIN. CUT IN 3' OF 4"" D.I. WITH TWO UNIONS.",34.02026286,-118.3694122
64818,MAIN,3/9/13,16830 KILLION ST,8' SCL KILLION ST,35' ECL ALBERS ST,6,D.I.,1948,0,71748,SPLIT,1,,,,MUCK,JOSEPH,174-135,11.5,44.5,"CALLED OUT TO FIX 6"" BLOW OUT DUG OUT CUT IN 7 OF DI MAIN TO FIX LEAK BACKFILLED WITH SLURRY.",34.17111306,-118.5003646
64881,MAIN,4/26/13,5626 BOWCROFT ST,313' EE CLYDE AVE,19' NS BOWCROFT ST,4,C.I.,1948,0,65615,RUST HOLE,1,,,RUST,SANDY,DE LA CRUZ,118-174,8,16,"CUT IN 34"" - 4"" DIP RECONNECTED 2 - 1"" SERVICES, SET IF TRAFFIC, LOCATED LEAK, BROKE OUT & EXCAVATED LEAK AREA. BACKFILLED & TEMPED, CLEANED UP MUD FROM GUTTER AREA, CLEANED UP AREA, PICKED UP TRAFFIC CONTROL, LEFT JOB SAFE.",34.0201701,-118.3681078
65651,MAIN,6/19/13,1316 E. 109 TH ST.,18' N/S E. 109TH ST.,"98' E/E HOOPER AVE,",6,C.I.,1948,0,66167,SPLIT,1,,,,,H. ROGERS,088-210,,,"WORK TODAY 6"" W/M LEAK BY H. ROGERS AND R. BULTER. SET UP TRAFFIC, EXCAVATED TRENCH, FOUND 15"" SPLIT ON TOP OF 6"" C.I. W/M, CUT IN 3"" D.I. TO REPAIR LEAK, PUNCHED DOWN BY GATE NEAR MARSHELL STREET.",33.93677696,-118.2517187
65427,MAIN,8/27/13,11947 JUNIETTE,15' SN JUNIETTE,117' EE INGLEWOOD,6,STEEL,1948,0,69551,CUT & PLUG,1,,,,,JIMENEZ,106-165,8.5,25.5,"CUT IN 3' OF STL DUE TO A PREVIOUS LEAK, WATER MAIN WAS CUT & PLUGGED ON BOTH ENDS, REMOVED PLUGS & INSTALLED PIPE ALSO INSTALLED 2 - ANODES, BACKFILLED, TEMP OIL, CLEAN UP, JOBSITE SAFE.",33.98474906,-118.4054609
66144,MAIN,9/12/13,10318 OLETHA LN,5' EW OLETHA LN,95' SS BASIL LN,2,STEEL,1948,0,66040,RUST HOLE,1,,,,,SALDIVAR,150-153,9,27,"MADE REPAIRS ON A 2"" STEEL MAIN LEAK, BACKFILLED, TEMP OIL, LEFT JOB SITE SAFE AND CLEAN.",34.10848932,-118.4447082
66340,MAIN,11/6/13,5049 STERN AVE.,12' W/C  STERN AVE.,471' S/C HARTSOOK ST.,6,C.I.,1948,0,60605,,1,,,,,E. GARCIA,170-156,,,"FOUND LEAK ON 6"" CI MAIN, MADE REPAIRS, FLUSHED MAIN, BACKFILLED & CLEANED-UP AREA. ROOTS.",34.16261574,-118.4345833
67284,MAIN,11/26/13,4417 WEST ROSE HILL DR,213' SS ROSE HILL DR,14' EW W ROSE HILL DR,2,STEEL,1948,0,65694,PIN HOLE,1,,,,,UNGSON,140-228,5.5,11,"FOUND PIN HOLE IN 2"" STEEL MAIN; INSTALLED 2""X 6"" 360 DEGREE REPAIR CLAMP; BACKFILLED; TEMP OIL; CLEAN UP; SAFE!",34.08131542,-118.1950995
66652,MAIN,12/19/13,6235 ACACIA ST,6' EW ACACIA ST,305' NN 63RD ST,4,C.I.,1948,0,65699,,1,,,,,SALDIVAR,106-177,4.5,9,"MADE REPAIRS ON A 4"" C.I. MAIN LEAK.",33.98295084,-118.3645492
66158,MAIN,1/22/14,529 N CABRILLO AVE,17 EW CABRILLO AVE,38 SS ELBERON AVE (LW),6,C.I.,1948,0,65759,RUPTURE,1,,,,,C.BROWN,020-198,7,13.5,"SET UP TRAFFIC FOR SAFETY OF CREW AND PUBLIC. DRILLED HOLES, BROKE OUT. DUG DOWN TO THE MAIN, FOUND RUPTURE. CUT IN 5' OF 6"" DI PIPE. RETAPPED SER. FOR 831 ELBERON AVE. BACKFILLED AND TEMPED EXCAVATION. CLEANED UP. LEFT SITE SAFE.",,
67308,MAIN,4/21/14,5701 COLISEUM ST,19' EW CLYDE,55' NN COLISEUM,6,C.I.,1948,0,65617,RUPTURE,1,,,FAIR,ADOBE,WASHINGTON,118-174,8,29,"BROKE OUT HEAVILY UNDERMINED ST/ INSTALLED 6""X 12"" 360 DEGREE CLAMP OVEN LARGE RUPTURE - PARTIAL BACKFILL & PICK UP MADE, FOLLOW UP BY DIST. NEEDED. SHOULD HAVE BACKHOE & CREW.",,
67311,MAIN,4/24/14,5701 COLISEUM,19' EW CLYDE AVE,184' NN COLISEUM,6,C.I.,1948,0,65617,CLAMP,1,,,,ADOBE,WASHINGTON,118-174,7,14,"TIGHTENED UP CLAMP WHICH LEAKED & INSTALLED 6""X 7"" CLAMP OVER. BAD SECTION OF MAIN BACKFILL OIL - COMPLETE.",,
67119,MAIN,7/11/14,4840 CONVERSE ST,225' WW EASTERN AVE,15' NS CONVERSE ST,8,C.I.,1948,0,66048,SPLIT,1,,,,,SOLIS,142-231,13,21,"8"" BLOW-OUT. DRILL HOLES; BROKE OUT; EXCAVATE EXPOSE 8"" SPLINT; REMOVE; INSTALL 8'- 0"" D.I. PIPE W/ 2- 8"" MECH DRESSER COUPLINGS; BACKFILL; CLEAN UP; LEFT SAFE & CLEAN.",34.08276381,-118.1789168
60545,MAIN,1/10/10,2107 S. DENKER AVE,W DENKER AVE,125' S/S 211TH ST,8,C.I.,1949,0,67019,RUPTURE,1,,,NONE,SANDY LOAM,KELLY,052-195,15,60.5,"LARGE RUPTURE IN 8"" C.I. MAIN. CUT IN 10 FEET OF 8"" DI PIPE W/ 2 MECHANICAL COUPLINGS; CLEANED UP AREA AND PUT TEMP OIL IN (3) DRIVEWAYS",33.83780331,-118.3039166
60552,MAIN,1/23/10,149TH ST & ESTRELLA AV,W OF ESTRELLA AV,0' N OF 149TH STREET,6,C.I.,1949,0,66713,ROUND CRACK,1,,,,,KELLY,074-201,12,31,"REPAIRED ROUND CRACK ON 6"" C.I. WATER MAIN. PLACED ONE 6""X 12"" 360 DEGREE REPAIR CLAMP.",33.89677917,-118.2857632
41831,MAIN,2/17/10,7890 TORREYSON DR,8' N/S TORREYSON DR,1000' W/E TORREYSON PL,8,C.I.,1949,0,66924,SPLIT,1,,,,CLAY,GONZALES,158-174,43.5,28,"FOUND SPLIT ON 8"" CI MAIN. CUT IN 8"" DI WITH TWO UNIONS. STREET DAMAGE WAS BAD.",34.12873116,-118.3692608
40397,MAIN,2/25/10,VANDORF PL,6' N/CL VANDORF PL,25' W/CL SEPULVEDA BLVD,4,C.I.,1949,0,61303,ROUND CRACK,1,,,FAIR,LOAM,R. CERVANTES,164-144,9.5,35,,34.14478233,-118.4733407
40594,MAIN,3/5/10,19038 BASSETT ST,6 S/CL BASSETT ST,237 E/CL VANALDEN AVE,6,C.I.,1949,0,61669,RUST HOLE,1,,,FAIR,LOAM,R. CERVANTES,182-120,8,16,"BLOW OUT REITTED 2 EA 1"" COP. SERV & MADE 2 EA NEW TAPS",34.19544703,-118.5483519
61269,MAIN,3/10/10,1900 W. MANCHESTER AVE,13' EW ST ANDREWS PL,12' NS MANCHESTER AVE,6,C.I.,1949,0,66709,ROUND CRACK,1,,,,,BROWN,096-192,8.5,17,"SET UP TRAFFIC FOR SAFETY OF CREW AND PUBLIC, DRILLED HOLES, BROKE OUT, DUG DOWN TO THE MAIN, FOUND ROUND CRACK. INSTALLED REPAIR CLAMP, BACKFILLED AND TEMPED. CLEANED UP. LEFT SITE SAFE.",,
41584,MAIN,3/17/10,12305 ROCHEDALE LN.,9' E/W ROCHEDALE LN.,792' S/S BROOM WAY,6,C.I.,1949,0,66918,ROUND CRACK,1,,,,,RODRIGUEZ,138-141,11.5,34.5,"REPAIR 6"" C.I. WITH 6""X8"" 360. FOUND ROUND CRACK.",34.07413996,-118.4835276
40464,MAIN,4/17/10,5655 PENFIELD AV,7' WC PENFIELD AV,75' NC MARTHA,6,C.I.,1949,0,61194,ROUND CRACK,1,,,,POOR,ADOBE,174-114,6,22,"BROKE & DUG OUT 4'X5' EXCAVATION FOUND ROUND CRACK ON 6"" CI PIPE REPAIRED WITH 6""X12"" 360 DEGREE REPAIR CLAMP - TURNED MAIN BACK ON BACKFILL & TEMP EXCAVATION MADE P/U",34.17330624,-118.569042
40706,MAIN,7/9/10,6055 JUMILLA AVE,10' SC CALVERT ST,14' WC JUMILLA AV,6,C.I.,1949,0,61303,RUST HOLE,1,,,,LOAM,HARDY,178-117,14,56,,34.18113956,-118.5635961
40835,MAIN,8/13/10,5812 W. 77TH PLACE,77TH PLACE,228' N/N 78TH STREET,6,C.I.,1949,0,66542,SPLIT,1,,,BAD,ADOBE,WASHINGTON,100-171,8,45,"CUT IN 6' OF 6"" D.I. AND CPLGS, VERY LARGE BACKFILL/PICKUPS AND VERY LARGE CLEAN UPS. SUPERVISOR NEED TO MEET WITH STREET MAINT. REGARDING PERM. STREET REPAIRS.",33.9698873,-118.3837315
40604,MAIN,8/31/10,6000 LASAINE AVE,12' WC LASAINE AVE,10' NC TIARA ST,6,C.I.,1949,0,61347,SPLIT,1,,,GOOD,ADOBE / CLAY,LAROCHELLE,176-132,8,16,"ATTEMPTED TO MAKE REPAIRS W/ POWER SEAL REPAIR CLAMP, CLAMP FAILED TO SEAL LEAK. TIRED 2ND REPAIR CLAMP FOR POWER SEAL W/ SAME RESULTS. MADE FINAL REPAIR W/ SMITH/BLAIR REPAIR CLAMP.",34.17899395,-118.5104699
41268,MAIN,9/9/10,11286 WESTMINSTER,17' N/S WESTMINSTER,150' E/E SAWTELLE,4,A.C.,1949,0,69585,RUPTURE,1,,,,,J.JIMENEZ,118-159,3,7,"FOUND RUPTURE ON 4"" AC WATER MAIN. REPAIRS COMPLETE.",34.0170016,-118.4233609
41526,MAIN,10/20/10,FULTON & MAGNOLIA,20' W/C FULTON AVE,35' S/C MAGNOLIA BL,8,C.I.,1949,0,61178,JOINT,1,,,,CLAY,CRUZ,172-159,28,21,"RE-CAULKED 8"" LEAD JOINT. BACKFILLED WITH SAND. TAMPED IN 6"" LIFTS AND TEMP ASPHALTED. PICKED UP EXTENSIVE TRAFFIC SET UP. LEFT JOB SITE SAFE.",34.16476541,-118.4225521
43316,MAIN,12/6/10,88TH PL,20' S/N 88TH PL,78' E/E CROCKER ST,6,C.I.,1949,0,68695,ROUND CRACK,1,,,,,D.FLOWERS,096-204,8,16,"PROSPECTED AND EXCAVATED A 5X4 TRENCH. FOUND A ROUND CRACK LEAK ON A 6"" CI MAIN. MADE REPAIRS BY STALLING A 6X8 360 DEGREE REPAIR CLAMP TO STOP THE LEAK.",33.95650714,-118.2676939
43244,MAIN,12/16/10,16661 VENTURA BL.,40' N/C VENTURA BL.,190' W/C PETIT AVE.,8,C.I.,1949,0,61138,RUST HOLE,1,,,FAIR,D. EARTH,CERVANTES,170-135,3.5,3.5,"REPLACE 8"" 360 CLAMP (SMITH-BLAIR) WITH A POWERSEAL 2003.",34.15830872,-118.4966499
42741,MAIN,12/30/10,,21 EW RAMPART BLVD,47 SN BELLEVUE AVE,6,C.I.,1949,0,66785,"SPLIT, RUPTURE",1,,,POOR,CLAY,RICHARD NUNEZ,138-204,12.5,87.5,"8' SPLIT ON 6"" CI PIPE. CUT IN 9' OF 6"" DI PIPE WITH 2-6"" MECHANICAL COUPLINGS.",34.07550147,-118.2727466
43389,MAIN,1/3/11,16770 ADDISON ST.,14' N/C ADDISON ST.,743' E/C BALBOA BL.,6,C.I.,1949,0,61135,ROUND CRACK,1,,,,D. EARTH,CERVANTES,170-135,7,28,,34.16252459,-118.4988441
41358,MAIN,1/12/11,14410 CARLSBAD ST,8' S/CL CARLSBAD ST,158' W/CL AZTEC ST,6,C.I.,1949,0,61023,"ROUND CRACK, CRACK WAS OFFSET",1,,,PIPE IN GOOD CONITIO,,KRAUS,218-150,4.5,9,"SET TRAFFIC, LOCATED MAIN. DRILLED HOLES, EXCAVATED 2'X 3' FOUND AN OFFSET ROUND CRACK - OUT OF ALIGNMENT. CUT IN A PIECE OF PIPE 8' W/2 MECHANICALS. DUE TO UNDERMINE WE MADE THE HOLE LARGER 4'X 5'.",34.29468976,-118.4469956
41402,MAIN,1/28/11,14545 MORRISON ST,19' W/CL VISTA DEL MONTE AVE,12' S/CL MORRISON ST,6,C.I.,1949,0,61663,ROUND CRACK,1,,,POOR,CLAY,OBREGON,170-150,,,"FOUND ROUND CRACK AT OLD CLAMP INSTALLED NEW CLAMP 6""X 12"", JOB COMPLETE.",34.16028725,-118.4503701
42883,MAIN,2/6/11,3726 RICHARDSON,114 EE RICHARDSON ST,,2,C.I.,1949,0,66589,SPLIT,1,,,,,H.ROGERS,152-219,5,10,"2"" WATER MAIN LEAK ON EASEMENT PROPERLY REPAIRED. COMPLETED. CLEANED UP. LEFT BACK YARD SAFE.",34.11060245,-118.2258753
43868,MAIN,3/20/11,5027 RUBIO AVE,12' W/CL RUBIO AVE,68' N/CL LA MAIDA ST,6,C.I.,1949,0,61135,SPLIT,1,,,FAIR,ADOBE CLAY,SNYDER,170-138,14,42,"FOUND ST. RAISED FOR 25'-30' - FOUND SPLIT ON 6"" CI MAIN BROKE OUT AND DUG 6'X 14' EXCAVATION CUT IN 7'6"" OF 6"" DI PIPE WITH 2 MECH. COUPLINGS TURNED MAIN BACK ON FLUSHED MAIN BACKFILLED EXCAVATION - RAIN CAME DOWN SO HARD IT WAS CURB TO CURB OVER FLOWED OUR SANDBAG BURM FLOODING DITCH UNABLE TO TEMP - BARRICADED SAFE WILL TEMP TOMORROW.",34.16212324,-118.4945733
