LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,JEROME E HORTON
WEST ATHENS,7670018A,2798,163,N,884,TOTAL,151,105
WEST ATHENS,7670019A,2799,163,N,781,POLLING PLACE,83,63
WEST ATHENS,7670019A,2799,163,N,0,VBM PORTION,30,24
WEST ATHENS,7670019A,2799,163,N,781,TOTAL,113,87
WEST ATHENS,7670020A,2800,163,N,967,POLLING PLACE,155,92
WEST ATHENS,7670020A,2800,163,N,0,VBM PORTION,82,55
WEST ATHENS,7670020A,2800,163,N,967,TOTAL,237,147
WEST ATHENS,7670021A,2801,163,N,837,POLLING PLACE,119,82
WEST ATHENS,7670021A,2801,163,N,0,VBM PORTION,69,47
WEST ATHENS,7670021A,2801,163,N,837,TOTAL,188,129
WEST ATHENS,7670022A,2802,161,N,1029,POLLING PLACE,54,40
WEST ATHENS,7670022A,2802,161,N,0,VBM PORTION,41,27
WEST ATHENS,7670022A,2802,161,N,1029,TOTAL,95,67
WEST ATHENS,7670023A,2803,161,N,935,POLLING PLACE,97,53
WEST ATHENS,7670023A,2803,161,N,0,VBM PORTION,51,42
WEST ATHENS,7670023A,2803,161,N,935,TOTAL,148,95
WEST ATHENS,7670024A,2804,161,N,817,POLLING PLACE,79,47
WEST ATHENS,7670024A,2804,161,N,0,VBM PORTION,47,34
WEST ATHENS,7670024A,2804,161,N,817,TOTAL,126,81
WEST CARSON,7680001A,6174,176,Y,22,POLLING PLACE,0,0
WEST CARSON,7680001A,6174,176,Y,0,VBM PORTION,1,0
WEST CARSON,7680001A,6174,176,Y,22,TOTAL,1,0
WEST CARSON,7680002A,2805,186,N,1042,POLLING PLACE,35,17
WEST CARSON,7680002A,2805,186,N,0,VBM PORTION,77,38
WEST CARSON,7680002A,2805,186,N,1042,TOTAL,112,55
WEST CARSON,7680003A,2806,186,N,1015,POLLING PLACE,86,42
WEST CARSON,7680003A,2806,186,N,0,VBM PORTION,90,45
WEST CARSON,7680003A,2806,186,N,1015,TOTAL,176,87
WEST CARSON,7680005A,2807,186,N,707,POLLING PLACE,66,25
WEST CARSON,7680005A,2807,186,N,0,VBM PORTION,47,20
WEST CARSON,7680005A,2807,186,N,707,TOTAL,113,45
WEST CARSON,7680006A,6175,176,Y,2,POLLING PLACE,0,0
WEST CARSON,7680006A,6175,176,Y,0,VBM PORTION,0,0
WEST CARSON,7680006A,6175,176,Y,2,TOTAL,0,0
WEST CARSON,7680009A,2808,186,N,1095,POLLING PLACE,73,36
WEST CARSON,7680009A,2808,186,N,0,VBM PORTION,103,43
WEST CARSON,7680009A,2808,186,N,1095,TOTAL,176,79
WEST CARSON,7680010A,2809,186,N,1107,POLLING PLACE,87,40
WEST CARSON,7680010A,2809,186,N,0,VBM PORTION,96,50
WEST CARSON,7680010A,2809,186,N,1107,TOTAL,183,90
WEST CARSON,7680011C,2810,186,N,1505,POLLING PLACE,105,52
WEST CARSON,7680011C,2810,186,N,0,VBM PORTION,127,64
WEST CARSON,7680011C,2810,186,N,1505,TOTAL,232,116
WEST CARSON,7680012A,2811,186,N,1242,POLLING PLACE,179,71
WEST CARSON,7680012A,2811,186,N,0,VBM PORTION,160,72
WEST CARSON,7680012A,2811,186,N,1242,TOTAL,339,143
WEST CARSON,7680013A,2812,186,N,789,POLLING PLACE,107,59
WEST CARSON,7680013A,2812,186,N,0,VBM PORTION,80,33
WEST CARSON,7680013A,2812,186,N,789,TOTAL,187,92
WEST CARSON,7680015B,2813,186,N,1283,POLLING PLACE,95,39
WEST CARSON,7680015B,2813,186,N,0,VBM PORTION,124,57
WEST CARSON,7680015B,2813,186,N,1283,TOTAL,219,96
WEST CARSON,7680016A,2814,186,N,903,POLLING PLACE,49,14
WEST CARSON,7680016A,2814,186,N,0,VBM PORTION,121,61
WEST CARSON,7680016A,2814,186,N,903,TOTAL,170,75
WEST CARSON,7680018A,2815,186,N,679,POLLING PLACE,81,45
WEST CARSON,7680018A,2815,186,N,0,VBM PORTION,67,34
WEST CARSON,7680018A,2815,186,N,679,TOTAL,148,79
WEST COMPTON,7690001A,2816,178,N,797,POLLING PLACE,88,58
WEST COMPTON,7690001A,2816,178,N,0,VBM PORTION,50,33
WEST COMPTON,7690001A,2816,178,N,797,TOTAL,138,91
WEST COMPTON,7690002A,2817,178,N,897,POLLING PLACE,55,42
WEST COMPTON,7690002A,2817,178,N,0,VBM PORTION,45,27
WEST COMPTON,7690002A,2817,178,N,897,TOTAL,100,69
WEST COMPTON,7690005A,2818,178,N,949,POLLING PLACE,115,75
WEST COMPTON,7690005A,2818,178,N,0,VBM PORTION,36,23
WEST COMPTON,7690005A,2818,178,N,949,TOTAL,151,98
WEST COMPTON,7690006A,2819,178,N,805,POLLING PLACE,56,42
WEST COMPTON,7690006A,2819,178,N,0,VBM PORTION,57,36
WEST COMPTON,7690006A,2819,178,N,805,TOTAL,113,78
WEST COVINA,7700001A,2820,66,N,1085,POLLING PLACE,77,34
WEST COVINA,7700001A,2820,66,N,0,VBM PORTION,72,35
WEST COVINA,7700001A,2820,66,N,1085,TOTAL,149,69
WEST COVINA,7700002A,2821,66,N,908,POLLING PLACE,43,17
WEST COVINA,7700002A,2821,66,N,0,VBM PORTION,49,18
WEST COVINA,7700002A,2821,66,N,908,TOTAL,92,35
WEST COVINA,7700003A,2822,66,N,983,POLLING PLACE,51,27
WEST COVINA,7700003A,2822,66,N,0,VBM PORTION,51,18
WEST COVINA,7700003A,2822,66,N,983,TOTAL,102,45
WEST COVINA,7700004A,2823,66,N,1046,POLLING PLACE,81,36
WEST COVINA,7700004A,2823,66,N,0,VBM PORTION,76,43
WEST COVINA,7700004A,2823,66,N,1046,TOTAL,157,79
WEST COVINA,7700008A,2824,66,N,570,POLLING PLACE,44,17
WEST COVINA,7700008A,2824,66,N,0,VBM PORTION,30,15
WEST COVINA,7700008A,2824,66,N,570,TOTAL,74,32
WEST COVINA,7700008B,2825,66,N,1170,POLLING PLACE,62,30
WEST COVINA,7700008B,2825,66,N,0,VBM PORTION,104,46
WEST COVINA,7700008B,2825,66,N,1170,TOTAL,166,76
WEST COVINA,7700011A,2826,66,N,988,POLLING PLACE,99,47
WEST COVINA,7700011A,2826,66,N,0,VBM PORTION,62,34
WEST COVINA,7700011A,2826,66,N,988,TOTAL,161,81
WEST COVINA,7700012A,2827,66,N,945,POLLING PLACE,70,33
WEST COVINA,7700012A,2827,66,N,0,VBM PORTION,65,23
WEST COVINA,7700012A,2827,66,N,945,TOTAL,135,56
WEST COVINA,7700012C,2828,66,N,1054,POLLING PLACE,86,25
WEST COVINA,7700012C,2828,66,N,0,VBM PORTION,84,34
WEST COVINA,7700012C,2828,66,N,1054,TOTAL,170,59
WEST COVINA,7700014B,2829,66,N,1195,POLLING PLACE,54,28
WEST COVINA,7700014B,2829,66,N,0,VBM PORTION,78,42
WEST COVINA,7700014B,2829,66,N,1195,TOTAL,132,70
WEST COVINA,7700015B,2830,66,N,966,POLLING PLACE,78,19
WEST COVINA,7700015B,2830,66,N,0,VBM PORTION,74,36
WEST COVINA,7700015B,2830,66,N,966,TOTAL,152,55
WEST COVINA,7700016A,2831,66,N,1270,POLLING PLACE,91,39
WEST COVINA,7700016A,2831,66,N,0,VBM PORTION,102,51
WEST COVINA,7700016A,2831,66,N,1270,TOTAL,193,90
WEST COVINA,7700019B,2832,66,N,762,POLLING PLACE,57,21
WEST COVINA,7700019B,2832,66,N,0,VBM PORTION,60,17
WEST COVINA,7700019B,2832,66,N,762,TOTAL,117,38
WEST COVINA,7700020C,2833,66,N,899,POLLING PLACE,81,31
WEST COVINA,7700020C,2833,66,N,0,VBM PORTION,104,48
WEST COVINA,7700020C,2833,66,N,899,TOTAL,185,79
WEST COVINA,7700021B,2834,119,N,991,POLLING PLACE,69,23
WEST COVINA,7700021B,2834,119,N,0,VBM PORTION,103,32
WEST COVINA,7700021B,2834,119,N,991,TOTAL,172,55
WEST COVINA,7700022A,2835,66,N,1254,POLLING PLACE,94,33
WEST COVINA,7700022A,2835,66,N,0,VBM PORTION,100,48
WEST COVINA,7700022A,2835,66,N,1254,TOTAL,194,81
WEST COVINA,7700024A,2836,66,N,806,POLLING PLACE,88,37
WEST COVINA,7700024A,2836,66,N,0,VBM PORTION,67,27
WEST COVINA,7700024A,2836,66,N,806,TOTAL,155,64
WEST COVINA,7700024B,2837,66,N,705,POLLING PLACE,64,29
WEST COVINA,7700024B,2837,66,N,0,VBM PORTION,47,23
WEST COVINA,7700024B,2837,66,N,705,TOTAL,111,52
WEST COVINA,7700026A,2838,66,N,1211,POLLING PLACE,114,46
WEST COVINA,7700026A,2838,66,N,0,VBM PORTION,123,53
WEST COVINA,7700026A,2838,66,N,1211,TOTAL,237,99
WEST COVINA,7700027A,2839,66,N,979,POLLING PLACE,65,23
WEST COVINA,7700027A,2839,66,N,0,VBM PORTION,121,57
WEST COVINA,7700027A,2839,66,N,979,TOTAL,186,80
WEST COVINA,7700028A,2840,66,N,794,POLLING PLACE,62,29
WEST COVINA,7700028A,2840,66,N,0,VBM PORTION,30,16
WEST COVINA,7700028A,2840,66,N,794,TOTAL,92,45
WEST COVINA,7700031A,2841,66,N,1003,POLLING PLACE,77,23
WEST COVINA,7700031A,2841,66,N,0,VBM PORTION,56,21
WEST COVINA,7700031A,2841,66,N,1003,TOTAL,133,44
WEST COVINA,7700033A,2842,66,N,1301,POLLING PLACE,80,38
WEST COVINA,7700033A,2842,66,N,0,VBM PORTION,80,32
WEST COVINA,7700033A,2842,66,N,1301,TOTAL,160,70
WEST COVINA,7700037A,2843,66,N,1080,POLLING PLACE,78,38
WEST COVINA,7700037A,2843,66,N,0,VBM PORTION,80,40
WEST COVINA,7700037A,2843,66,N,1080,TOTAL,158,78
WEST COVINA,7700038A,2844,66,N,1108,POLLING PLACE,56,25
WEST COVINA,7700038A,2844,66,N,0,VBM PORTION,68,38
WEST COVINA,7700038A,2844,66,N,1108,TOTAL,124,63
WEST COVINA,7700039A,2845,66,N,884,POLLING PLACE,64,27
WEST COVINA,7700039A,2845,66,N,0,VBM PORTION,61,36
WEST COVINA,7700039A,2845,66,N,884,TOTAL,125,63
WEST COVINA,7700040A,2846,66,N,1309,POLLING PLACE,95,27
WEST COVINA,7700040A,2846,66,N,0,VBM PORTION,69,27
WEST COVINA,7700040A,2846,66,N,1309,TOTAL,164,54
WEST COVINA,7700056A,2847,119,N,574,POLLING PLACE,45,19
WEST COVINA,7700056A,2847,119,N,0,VBM PORTION,44,16
WEST COVINA,7700056A,2847,119,N,574,TOTAL,89,35
WEST COVINA,7700056C,2848,119,N,780,POLLING PLACE,23,10
WEST COVINA,7700056C,2848,119,N,0,VBM PORTION,61,27
WEST COVINA,7700056C,2848,119,N,780,TOTAL,84,37
WEST COVINA,7700073A,2849,119,N,537,POLLING PLACE,30,13
WEST COVINA,7700073A,2849,119,N,0,VBM PORTION,28,19
WEST COVINA,7700073A,2849,119,N,537,TOTAL,58,32
WEST COVINA,7700079A,2850,119,N,966,POLLING PLACE,56,32
WEST COVINA,7700079A,2850,119,N,0,VBM PORTION,58,31
WEST COVINA,7700079A,2850,119,N,966,TOTAL,114,63
WEST COVINA,7700079B,2851,119,N,639,POLLING PLACE,36,15
WEST COVINA,7700079B,2851,119,N,0,VBM PORTION,68,37
WEST COVINA,7700079B,2851,119,N,639,TOTAL,104,52
WEST COVINA,7700080A,2852,119,N,728,POLLING PLACE,67,30
WEST COVINA,7700080A,2852,119,N,0,VBM PORTION,48,25
WEST COVINA,7700080A,2852,119,N,728,TOTAL,115,55
WEST COVINA,7700114A,2853,119,N,942,POLLING PLACE,48,18
WEST COVINA,7700114A,2853,119,N,0,VBM PORTION,72,27
WEST COVINA,7700114A,2853,119,N,942,TOTAL,120,45
WEST COVINA,7700115A,2854,119,N,677,POLLING PLACE,42,18
WEST COVINA,7700115A,2854,119,N,0,VBM PORTION,71,26
WEST COVINA,7700115A,2854,119,N,677,TOTAL,113,44
WEST COVINA,7700116A,2855,119,N,808,POLLING PLACE,51,25
WEST COVINA,7700116A,2855,119,N,0,VBM PORTION,59,25
WEST COVINA,7700116A,2855,119,N,808,TOTAL,110,50
WEST COVINA,7700118A,2856,119,N,1059,POLLING PLACE,54,25
WEST COVINA,7700118A,2856,119,N,0,VBM PORTION,97,46
WEST COVINA,7700118A,2856,119,N,1059,TOTAL,151,71
WEST COVINA,7700122A,2857,119,N,599,POLLING PLACE,32,12
WEST COVINA,7700122A,2857,119,N,0,VBM PORTION,47,23
WEST COVINA,7700122A,2857,119,N,599,TOTAL,79,35
WEST COVINA,7700140A,2858,66,N,975,POLLING PLACE,65,20
WEST COVINA,7700140A,2858,66,N,0,VBM PORTION,57,32
WEST COVINA,7700140A,2858,66,N,975,TOTAL,122,52
WEST COVINA,7700141A,2859,66,N,1168,POLLING PLACE,74,27
WEST COVINA,7700141A,2859,66,N,0,VBM PORTION,74,35
WEST COVINA,7700141A,2859,66,N,1168,TOTAL,148,62
WEST COVINA,7700142A,2860,66,N,1249,POLLING PLACE,82,27
WEST COVINA,7700142A,2860,66,N,0,VBM PORTION,54,25
WEST COVINA,7700142A,2860,66,N,1249,TOTAL,136,52
WEST COVINA,7700143A,2861,66,N,1101,POLLING PLACE,73,22
WEST COVINA,7700143A,2861,66,N,0,VBM PORTION,86,37
WEST COVINA,7700143A,2861,66,N,1101,TOTAL,159,59
WEST COVINA,7700144A,2862,66,N,919,POLLING PLACE,52,20
WEST COVINA,7700144A,2862,66,N,0,VBM PORTION,61,37
WEST COVINA,7700144A,2862,66,N,919,TOTAL,113,57
WEST COVINA,7700145A,2863,66,N,940,POLLING PLACE,66,20
WEST COVINA,7700145A,2863,66,N,0,VBM PORTION,47,20
WEST COVINA,7700145A,2863,66,N,940,TOTAL,113,40
WEST COVINA,7700148A,2864,66,N,1065,POLLING PLACE,89,46
WEST COVINA,7700148A,2864,66,N,0,VBM PORTION,53,31
WEST COVINA,7700148A,2864,66,N,1065,TOTAL,142,77
WEST COVINA,7700150A,2865,66,N,1080,POLLING PLACE,80,32
WEST COVINA,7700150A,2865,66,N,0,VBM PORTION,65,32
WEST COVINA,7700150A,2865,66,N,1080,TOTAL,145,64
WEST COVINA,7700153A,2866,66,N,663,POLLING PLACE,49,24
WEST COVINA,7700153A,2866,66,N,0,VBM PORTION,68,32
WEST COVINA,7700153A,2866,66,N,663,TOTAL,117,56
WEST COVINA,7700153C,2867,66,N,1118,POLLING PLACE,70,32
WEST COVINA,7700153C,2867,66,N,0,VBM PORTION,75,32
WEST COVINA,7700153C,2867,66,N,1118,TOTAL,145,64
WEST COVINA,7700154A,2868,66,N,704,POLLING PLACE,39,15
WEST COVINA,7700154A,2868,66,N,0,VBM PORTION,67,34
WEST COVINA,7700154A,2868,66,N,704,TOTAL,106,49
WEST COVINA,7700155C,2869,119,N,897,POLLING PLACE,41,19
WEST COVINA,7700155C,2869,119,N,0,VBM PORTION,80,39
WEST COVINA,7700155C,2869,119,N,897,TOTAL,121,58
WEST COVINA,7700158A,2870,66,N,1137,POLLING PLACE,76,33
WEST COVINA,7700158A,2870,66,N,0,VBM PORTION,84,47
WEST COVINA,7700158A,2870,66,N,1137,TOTAL,160,80
WEST COVINA,7700162A,2871,119,N,454,POLLING PLACE,16,8
WEST COVINA,7700162A,2871,119,N,0,VBM PORTION,39,14
WEST COVINA,7700162A,2871,119,N,454,TOTAL,55,22
WEST COVINA,7700163A,2872,119,N,973,POLLING PLACE,45,20
WEST COVINA,7700163A,2872,119,N,0,VBM PORTION,48,23
WEST COVINA,7700163A,2872,119,N,973,TOTAL,93,43
WEST COVINA,7700165A,2873,66,N,1129,POLLING PLACE,88,31
WEST COVINA,7700165A,2873,66,N,0,VBM PORTION,89,22
WEST COVINA,7700165A,2873,66,N,1129,TOTAL,177,53
WEST COVINA,7700169A,2874,119,N,777,POLLING PLACE,106,47
WEST COVINA,7700169A,2874,119,N,0,VBM PORTION,102,39
WEST COVINA,7700169A,2874,119,N,777,TOTAL,208,86
WEST COVINA,7700169B,2875,119,N,955,POLLING PLACE,88,34
WEST COVINA,7700169B,2875,119,N,0,VBM PORTION,97,39
WEST COVINA,7700169B,2875,119,N,955,TOTAL,185,73
WEST COVINA,7700313A,2876,119,N,607,POLLING PLACE,38,14
WEST COVINA,7700313A,2876,119,N,0,VBM PORTION,24,16
WEST COVINA,7700313A,2876,119,N,607,TOTAL,62,30
WEST HOLLYWOOD,7750001A,2877,81,N,1078,POLLING PLACE,86,55
WEST HOLLYWOOD,7750001A,2877,81,N,0,VBM PORTION,73,39
WEST HOLLYWOOD,7750001A,2877,81,N,1078,TOTAL,159,94
WEST HOLLYWOOD,7750002A,2878,81,N,1301,POLLING PLACE,92,48
WEST HOLLYWOOD,7750002A,2878,81,N,0,VBM PORTION,130,69
WEST HOLLYWOOD,7750002A,2878,81,N,1301,TOTAL,222,117
WEST HOLLYWOOD,7750003A,2879,81,N,1069,POLLING PLACE,105,48
WEST HOLLYWOOD,7750003A,2879,81,N,0,VBM PORTION,69,50
WEST HOLLYWOOD,7750003A,2879,81,N,1069,TOTAL,174,98
WEST HOLLYWOOD,7750004A,2880,81,N,1207,POLLING PLACE,125,73
WEST HOLLYWOOD,7750004A,2880,81,N,0,VBM PORTION,120,75
WEST HOLLYWOOD,7750004A,2880,81,N,1207,TOTAL,245,148
WEST HOLLYWOOD,7750005A,2881,81,N,1269,POLLING PLACE,131,71
WEST HOLLYWOOD,7750005A,2881,81,N,0,VBM PORTION,129,70
WEST HOLLYWOOD,7750005A,2881,81,N,1269,TOTAL,260,141
WEST HOLLYWOOD,7750006A,2882,81,N,806,POLLING PLACE,90,46
WEST HOLLYWOOD,7750006A,2882,81,N,0,VBM PORTION,69,38
WEST HOLLYWOOD,7750006A,2882,81,N,806,TOTAL,159,84
WEST HOLLYWOOD,7750007A,2883,81,N,1391,POLLING PLACE,141,72
WEST HOLLYWOOD,7750007A,2883,81,N,0,VBM PORTION,157,92
WEST HOLLYWOOD,7750007A,2883,81,N,1391,TOTAL,298,164
WEST HOLLYWOOD,7750008A,2884,81,N,968,POLLING PLACE,104,61
WEST HOLLYWOOD,7750008A,2884,81,N,0,VBM PORTION,115,53
WEST HOLLYWOOD,7750008A,2884,81,N,968,TOTAL,219,114
WEST HOLLYWOOD,7750016A,2885,81,N,1181,POLLING PLACE,127,64
WEST HOLLYWOOD,7750016A,2885,81,N,0,VBM PORTION,105,60
WEST HOLLYWOOD,7750016A,2885,81,N,1181,TOTAL,232,124
WEST HOLLYWOOD,7750017A,2886,81,N,1125,POLLING PLACE,107,57
WEST HOLLYWOOD,7750017A,2886,81,N,0,VBM PORTION,82,45
WEST HOLLYWOOD,7750017A,2886,81,N,1125,TOTAL,189,102
WEST HOLLYWOOD,7750021A,2887,81,N,1301,POLLING PLACE,140,82
WEST HOLLYWOOD,7750021A,2887,81,N,0,VBM PORTION,128,76
WEST HOLLYWOOD,7750021A,2887,81,N,1301,TOTAL,268,158
WEST HOLLYWOOD,7750023A,2888,81,N,1185,POLLING PLACE,120,52
WEST HOLLYWOOD,7750023A,2888,81,N,0,VBM PORTION,80,48
WEST HOLLYWOOD,7750023A,2888,81,N,1185,TOTAL,200,100
WEST HOLLYWOOD,7750024A,2889,81,N,1149,POLLING PLACE,66,34
WEST HOLLYWOOD,7750024A,2889,81,N,0,VBM PORTION,77,39
WEST HOLLYWOOD,7750024A,2889,81,N,1149,TOTAL,143,73
WEST HOLLYWOOD,7750026B,2890,81,N,987,POLLING PLACE,94,52
WEST HOLLYWOOD,7750026B,2890,81,N,0,VBM PORTION,75,46
WEST HOLLYWOOD,7750026B,2890,81,N,987,TOTAL,169,98
WEST HOLLYWOOD,7750030A,2891,81,N,940,POLLING PLACE,78,41
WEST HOLLYWOOD,7750030A,2891,81,N,0,VBM PORTION,71,39
WEST HOLLYWOOD,7750030A,2891,81,N,940,TOTAL,149,80
WEST HOLLYWOOD,7750036B,2892,81,N,884,POLLING PLACE,59,28
WEST HOLLYWOOD,7750036B,2892,81,N,0,VBM PORTION,49,31
WEST HOLLYWOOD,7750036B,2892,81,N,884,TOTAL,108,59
WEST HOLLYWOOD,7750043A,2893,81,N,1105,POLLING PLACE,95,53
WEST HOLLYWOOD,7750043A,2893,81,N,0,VBM PORTION,78,44
WEST HOLLYWOOD,7750043A,2893,81,N,1105,TOTAL,173,97
WEST HOLLYWOOD,7750051A,2894,81,N,936,POLLING PLACE,98,58
WEST HOLLYWOOD,7750051A,2894,81,N,0,VBM PORTION,107,55
WEST HOLLYWOOD,7750051A,2894,81,N,936,TOTAL,205,113
WEST HOLLYWOOD,7750070A,2895,81,N,1177,POLLING PLACE,127,66
WEST HOLLYWOOD,7750070A,2895,81,N,0,VBM PORTION,131,76
WEST HOLLYWOOD,7750070A,2895,81,N,1177,TOTAL,258,142
WEST HOLLYWOOD,7750072A,2896,81,N,837,POLLING PLACE,91,38
WEST HOLLYWOOD,7750072A,2896,81,N,0,VBM PORTION,85,47
WEST HOLLYWOOD,7750072A,2896,81,N,837,TOTAL,176,85
WEST HOLLYWOOD,7750077A,2897,81,N,869,POLLING PLACE,92,44
WEST HOLLYWOOD,7750077A,2897,81,N,0,VBM PORTION,76,43
WEST HOLLYWOOD,7750077A,2897,81,N,869,TOTAL,168,87
WEST HOLLYWOOD,7750077C,2898,81,N,1204,POLLING PLACE,145,76
WEST HOLLYWOOD,7750077C,2898,81,N,0,VBM PORTION,139,80
WEST HOLLYWOOD,7750077C,2898,81,N,1204,TOTAL,284,156
WEST HOLLYWOOD,7750078A,2899,81,N,942,POLLING PLACE,50,29
WEST HOLLYWOOD,7750078A,2899,81,N,0,VBM PORTION,54,32
WEST HOLLYWOOD,7750078A,2899,81,N,942,TOTAL,104,61
WEST HILLS,7760001A,2900,56,N,525,POLLING PLACE,66,23
WEST HILLS,7760001A,2900,56,N,0,VBM PORTION,83,32
WEST HILLS,7760001A,2900,56,N,525,TOTAL,149,55
WESTLAKE VILLAGE,7770001A,2901,49,N,674,POLLING PLACE,50,21
WESTLAKE VILLAGE,7770001A,2901,49,N,0,VBM PORTION,74,28
WESTLAKE VILLAGE,7770001A,2901,49,N,674,TOTAL,124,49
WESTLAKE VILLAGE,7770002A,2902,49,N,1024,POLLING PLACE,148,47
WESTLAKE VILLAGE,7770002A,2902,49,N,0,VBM PORTION,144,48
WESTLAKE VILLAGE,7770002A,2902,49,N,1024,TOTAL,292,95
WESTLAKE VILLAGE,7770002B,2903,49,N,1136,POLLING PLACE,173,39
WESTLAKE VILLAGE,7770002B,2903,49,N,0,VBM PORTION,184,57
WESTLAKE VILLAGE,7770002B,2903,49,N,1136,TOTAL,357,96
WESTLAKE VILLAGE,7770011A,2904,49,N,1100,POLLING PLACE,108,34
WESTLAKE VILLAGE,7770011A,2904,49,N,0,VBM PORTION,133,39
WESTLAKE VILLAGE,7770011A,2904,49,N,1100,TOTAL,241,73
WESTLAKE VILLAGE,7770013A,2905,49,N,1110,POLLING PLACE,161,60
WESTLAKE VILLAGE,7770013A,2905,49,N,0,VBM PORTION,103,33
WESTLAKE VILLAGE,7770013A,2905,49,N,1110,TOTAL,264,93
WESTLAKE VILLAGE,7770080A,2906,49,N,1011,POLLING PLACE,87,27
WESTLAKE VILLAGE,7770080A,2906,49,N,0,VBM PORTION,132,50
WESTLAKE VILLAGE,7770080A,2906,49,N,1011,TOTAL,219,77
WHITTIER,7800001A,2907,131,N,1082,POLLING PLACE,110,34
WHITTIER,7800001A,2907,131,N,0,VBM PORTION,153,56
WHITTIER,7800001A,2907,131,N,1082,TOTAL,263,90
WHITTIER,7800002C,2908,131,N,985,POLLING PLACE,80,34
WHITTIER,7800002C,2908,131,N,0,VBM PORTION,56,24
WHITTIER,7800002C,2908,131,N,985,TOTAL,136,58
WHITTIER,7800004A,2909,131,N,968,POLLING PLACE,116,40
WHITTIER,7800004A,2909,131,N,0,VBM PORTION,86,38
WHITTIER,7800004A,2909,131,N,968,TOTAL,202,78
WHITTIER,7800006A,2910,131,N,591,POLLING PLACE,77,38
WHITTIER,7800006A,2910,131,N,0,VBM PORTION,50,18
WHITTIER,7800006A,2910,131,N,591,TOTAL,127,56
WHITTIER,7800008A,2911,131,N,1107,POLLING PLACE,119,62
WHITTIER,7800008A,2911,131,N,0,VBM PORTION,75,41
WHITTIER,7800008A,2911,131,N,1107,TOTAL,194,103
WHITTIER,7800010A,2912,131,N,1072,POLLING PLACE,108,41
WHITTIER,7800010A,2912,131,N,0,VBM PORTION,58,19
WHITTIER,7800010A,2912,131,N,1072,TOTAL,166,60
WHITTIER,7800012A,2913,131,N,767,POLLING PLACE,103,52
WHITTIER,7800012A,2913,131,N,0,VBM PORTION,100,41
WHITTIER,7800012A,2913,131,N,767,TOTAL,203,93
WHITTIER,7800014A,2914,131,N,1263,POLLING PLACE,107,56
WHITTIER,7800014A,2914,131,N,0,VBM PORTION,86,35
WHITTIER,7800014A,2914,131,N,1263,TOTAL,193,91
WHITTIER,7800015D,2915,131,N,1129,POLLING PLACE,123,46
WHITTIER,7800015D,2915,131,N,0,VBM PORTION,115,42
WHITTIER,7800015D,2915,131,N,1129,TOTAL,238,88
WHITTIER,7800016A,2916,131,N,1129,POLLING PLACE,51,20
WHITTIER,7800016A,2916,131,N,0,VBM PORTION,41,20
WHITTIER,7800016A,2916,131,N,1129,TOTAL,92,40
WHITTIER,7800017B,2917,131,N,861,POLLING PLACE,82,39
WHITTIER,7800017B,2917,131,N,0,VBM PORTION,67,31
WHITTIER,7800017B,2917,131,N,861,TOTAL,149,70
WHITTIER,7800022B,2918,131,N,843,POLLING PLACE,170,48
WHITTIER,7800022B,2918,131,N,0,VBM PORTION,122,50
WHITTIER,7800022B,2918,131,N,843,TOTAL,292,98
WHITTIER,7800025A,2919,131,N,428,POLLING PLACE,59,20
WHITTIER,7800025A,2919,131,N,0,VBM PORTION,41,26
WHITTIER,7800025A,2919,131,N,428,TOTAL,100,46
WHITTIER,7800031A,2920,131,N,879,POLLING PLACE,66,26
WHITTIER,7800031A,2920,131,N,0,VBM PORTION,50,21
WHITTIER,7800031A,2920,131,N,879,TOTAL,116,47
WHITTIER,7800035A,2921,131,N,1043,POLLING PLACE,79,37
WHITTIER,7800035A,2921,131,N,0,VBM PORTION,40,15
WHITTIER,7800035A,2921,131,N,1043,TOTAL,119,52
WHITTIER,7800038E,2922,131,N,665,POLLING PLACE,62,24
WHITTIER,7800038E,2922,131,N,0,VBM PORTION,52,21
WHITTIER,7800038E,2922,131,N,665,TOTAL,114,45
WHITTIER,7800042A,2923,131,N,778,POLLING PLACE,74,34
WHITTIER,7800042A,2923,131,N,0,VBM PORTION,114,49
WHITTIER,7800042A,2923,131,N,778,TOTAL,188,83
WHITTIER,7800043A,2924,131,N,518,POLLING PLACE,69,27
WHITTIER,7800043A,2924,131,N,0,VBM PORTION,78,29
WHITTIER,7800043A,2924,131,N,518,TOTAL,147,56
WHITTIER,7800044A,2925,131,N,1124,POLLING PLACE,146,62
WHITTIER,7800044A,2925,131,N,0,VBM PORTION,82,38
WHITTIER,7800044A,2925,131,N,1124,TOTAL,228,100
WHITTIER,7800048A,2926,131,N,1127,POLLING PLACE,44,28
WHITTIER,7800048A,2926,131,N,0,VBM PORTION,35,15
WHITTIER,7800048A,2926,131,N,1127,TOTAL,79,43
WHITTIER,7800049A,2927,131,N,823,POLLING PLACE,82,39
WHITTIER,7800049A,2927,131,N,0,VBM PORTION,44,22
WHITTIER,7800049A,2927,131,N,823,TOTAL,126,61
WHITTIER,7800051A,2928,131,N,1302,POLLING PLACE,149,51
WHITTIER,7800051A,2928,131,N,0,VBM PORTION,106,39
WHITTIER,7800051A,2928,131,N,1302,TOTAL,255,90
