LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,TODD S ROGERS,BOB OLMSTED,JIM MCDONNELL,LOU VINCE,PAUL TANAKA,JAMES HELLMOLD,PATRICK L GOMEZ
WEST HOLLYWOOD,7750043A,2893,81,N,1105,POLLING PLACE,95,5,12,26,14,16,4,6
WEST HOLLYWOOD,7750043A,2893,81,N,0,VBM PORTION,78,4,2,27,12,3,12,4
WEST HOLLYWOOD,7750043A,2893,81,N,1105,TOTAL,173,9,14,53,26,19,16,10
WEST HOLLYWOOD,7750051A,2894,81,N,936,POLLING PLACE,98,2,8,46,9,9,8,2
WEST HOLLYWOOD,7750051A,2894,81,N,0,VBM PORTION,107,3,4,32,19,9,4,5
WEST HOLLYWOOD,7750051A,2894,81,N,936,TOTAL,205,5,12,78,28,18,12,7
WEST HOLLYWOOD,7750070A,2895,81,N,1177,POLLING PLACE,127,4,15,51,17,13,5,1
WEST HOLLYWOOD,7750070A,2895,81,N,0,VBM PORTION,131,4,5,52,21,13,7,5
WEST HOLLYWOOD,7750070A,2895,81,N,1177,TOTAL,258,8,20,103,38,26,12,6
WEST HOLLYWOOD,7750072A,2896,81,N,837,POLLING PLACE,91,8,3,32,18,9,3,3
WEST HOLLYWOOD,7750072A,2896,81,N,0,VBM PORTION,85,3,5,34,11,8,4,2
WEST HOLLYWOOD,7750072A,2896,81,N,837,TOTAL,176,11,8,66,29,17,7,5
WEST HOLLYWOOD,7750077A,2897,81,N,869,POLLING PLACE,92,0,6,36,12,10,6,4
WEST HOLLYWOOD,7750077A,2897,81,N,0,VBM PORTION,76,5,3,17,18,9,6,2
WEST HOLLYWOOD,7750077A,2897,81,N,869,TOTAL,168,5,9,53,30,19,12,6
WEST HOLLYWOOD,7750077C,2898,81,N,1204,POLLING PLACE,145,11,11,62,16,11,6,5
WEST HOLLYWOOD,7750077C,2898,81,N,0,VBM PORTION,139,12,4,52,14,11,11,5
WEST HOLLYWOOD,7750077C,2898,81,N,1204,TOTAL,284,23,15,114,30,22,17,10
WEST HOLLYWOOD,7750078A,2899,81,N,942,POLLING PLACE,50,4,3,22,4,6,2,1
WEST HOLLYWOOD,7750078A,2899,81,N,0,VBM PORTION,54,3,3,21,3,5,6,0
WEST HOLLYWOOD,7750078A,2899,81,N,942,TOTAL,104,7,6,43,7,11,8,1
WEST HILLS,7760001A,2900,56,N,525,POLLING PLACE,66,5,5,35,0,7,4,2
WEST HILLS,7760001A,2900,56,N,0,VBM PORTION,83,3,2,41,7,10,5,1
WEST HILLS,7760001A,2900,56,N,525,TOTAL,149,8,7,76,7,17,9,3
WESTLAKE VILLAGE,7770001A,2901,49,N,674,POLLING PLACE,50,2,8,24,0,5,6,0
WESTLAKE VILLAGE,7770001A,2901,49,N,0,VBM PORTION,74,2,9,29,2,5,10,3
WESTLAKE VILLAGE,7770001A,2901,49,N,674,TOTAL,124,4,17,53,2,10,16,3
WESTLAKE VILLAGE,7770002A,2902,49,N,1024,POLLING PLACE,148,2,20,76,1,18,8,4
WESTLAKE VILLAGE,7770002A,2902,49,N,0,VBM PORTION,144,3,13,69,1,9,13,3
WESTLAKE VILLAGE,7770002A,2902,49,N,1024,TOTAL,292,5,33,145,2,27,21,7
WESTLAKE VILLAGE,7770002B,2903,49,N,1136,POLLING PLACE,173,2,14,97,8,8,12,4
WESTLAKE VILLAGE,7770002B,2903,49,N,0,VBM PORTION,184,2,15,77,8,14,23,0
WESTLAKE VILLAGE,7770002B,2903,49,N,1136,TOTAL,357,4,29,174,16,22,35,4
WESTLAKE VILLAGE,7770011A,2904,49,N,1100,POLLING PLACE,108,0,8,47,5,19,10,1
WESTLAKE VILLAGE,7770011A,2904,49,N,0,VBM PORTION,133,2,12,55,8,8,18,1
WESTLAKE VILLAGE,7770011A,2904,49,N,1100,TOTAL,241,2,20,102,13,27,28,2
WESTLAKE VILLAGE,7770013A,2905,49,N,1110,POLLING PLACE,161,6,17,85,4,18,14,1
WESTLAKE VILLAGE,7770013A,2905,49,N,0,VBM PORTION,103,1,9,33,1,19,10,2
WESTLAKE VILLAGE,7770013A,2905,49,N,1110,TOTAL,264,7,26,118,5,37,24,3
WESTLAKE VILLAGE,7770080A,2906,49,N,1011,POLLING PLACE,87,1,10,46,3,8,7,1
WESTLAKE VILLAGE,7770080A,2906,49,N,0,VBM PORTION,132,7,7,53,4,15,15,3
WESTLAKE VILLAGE,7770080A,2906,49,N,1011,TOTAL,219,8,17,99,7,23,22,4
WHITTIER,7800001A,2907,131,N,1082,POLLING PLACE,110,1,15,62,2,13,4,2
WHITTIER,7800001A,2907,131,N,0,VBM PORTION,153,8,5,75,2,15,11,3
WHITTIER,7800001A,2907,131,N,1082,TOTAL,263,9,20,137,4,28,15,5
WHITTIER,7800002C,2908,131,N,985,POLLING PLACE,80,1,13,32,4,9,6,10
WHITTIER,7800002C,2908,131,N,0,VBM PORTION,56,1,2,29,1,12,5,1
WHITTIER,7800002C,2908,131,N,985,TOTAL,136,2,15,61,5,21,11,11
WHITTIER,7800004A,2909,131,N,968,POLLING PLACE,116,1,18,58,2,15,5,7
WHITTIER,7800004A,2909,131,N,0,VBM PORTION,86,2,7,45,1,7,4,1
WHITTIER,7800004A,2909,131,N,968,TOTAL,202,3,25,103,3,22,9,8
WHITTIER,7800006A,2910,131,N,591,POLLING PLACE,77,2,3,47,2,12,1,2
WHITTIER,7800006A,2910,131,N,0,VBM PORTION,50,2,4,24,3,6,3,1
WHITTIER,7800006A,2910,131,N,591,TOTAL,127,4,7,71,5,18,4,3
WHITTIER,7800008A,2911,131,N,1107,POLLING PLACE,119,2,8,66,2,16,6,14
WHITTIER,7800008A,2911,131,N,0,VBM PORTION,75,1,12,34,2,7,1,5
WHITTIER,7800008A,2911,131,N,1107,TOTAL,194,3,20,100,4,23,7,19
WHITTIER,7800010A,2912,131,N,1072,POLLING PLACE,108,4,25,35,6,20,7,7
WHITTIER,7800010A,2912,131,N,0,VBM PORTION,58,1,13,25,1,4,3,4
WHITTIER,7800010A,2912,131,N,1072,TOTAL,166,5,38,60,7,24,10,11
WHITTIER,7800012A,2913,131,N,767,POLLING PLACE,103,5,8,65,2,9,3,3
WHITTIER,7800012A,2913,131,N,0,VBM PORTION,100,5,5,51,3,8,5,0
WHITTIER,7800012A,2913,131,N,767,TOTAL,203,10,13,116,5,17,8,3
WHITTIER,7800014A,2914,131,N,1263,POLLING PLACE,107,6,11,44,4,13,14,6
WHITTIER,7800014A,2914,131,N,0,VBM PORTION,86,5,13,32,2,7,8,3
WHITTIER,7800014A,2914,131,N,1263,TOTAL,193,11,24,76,6,20,22,9
WHITTIER,7800015D,2915,131,N,1129,POLLING PLACE,123,0,17,67,1,17,4,4
WHITTIER,7800015D,2915,131,N,0,VBM PORTION,115,5,11,53,1,10,7,3
WHITTIER,7800015D,2915,131,N,1129,TOTAL,238,5,28,120,2,27,11,7
WHITTIER,7800016A,2916,131,N,1129,POLLING PLACE,51,0,12,17,2,6,3,4
WHITTIER,7800016A,2916,131,N,0,VBM PORTION,41,4,2,18,3,4,1,3
WHITTIER,7800016A,2916,131,N,1129,TOTAL,92,4,14,35,5,10,4,7
WHITTIER,7800017B,2917,131,N,861,POLLING PLACE,82,2,7,36,1,18,5,11
WHITTIER,7800017B,2917,131,N,0,VBM PORTION,67,5,4,25,6,7,6,0
WHITTIER,7800017B,2917,131,N,861,TOTAL,149,7,11,61,7,25,11,11
WHITTIER,7800022B,2918,131,N,843,POLLING PLACE,170,10,17,101,0,17,4,4
WHITTIER,7800022B,2918,131,N,0,VBM PORTION,122,2,15,58,2,13,7,11
WHITTIER,7800022B,2918,131,N,843,TOTAL,292,12,32,159,2,30,11,15
WHITTIER,7800025A,2919,131,N,428,POLLING PLACE,59,0,1,27,2,15,2,4
WHITTIER,7800025A,2919,131,N,0,VBM PORTION,41,0,1,22,4,5,2,1
WHITTIER,7800025A,2919,131,N,428,TOTAL,100,0,2,49,6,20,4,5
WHITTIER,7800031A,2920,131,N,879,POLLING PLACE,66,4,7,33,3,6,1,2
WHITTIER,7800031A,2920,131,N,0,VBM PORTION,50,0,2,21,1,7,4,5
WHITTIER,7800031A,2920,131,N,879,TOTAL,116,4,9,54,4,13,5,7
WHITTIER,7800035A,2921,131,N,1043,POLLING PLACE,79,3,10,40,3,11,2,5
WHITTIER,7800035A,2921,131,N,0,VBM PORTION,40,0,5,17,3,4,1,2
WHITTIER,7800035A,2921,131,N,1043,TOTAL,119,3,15,57,6,15,3,7
WHITTIER,7800038E,2922,131,N,665,POLLING PLACE,62,9,4,22,2,9,2,5
WHITTIER,7800038E,2922,131,N,0,VBM PORTION,52,2,6,22,6,4,3,2
WHITTIER,7800038E,2922,131,N,665,TOTAL,114,11,10,44,8,13,5,7
WHITTIER,7800042A,2923,131,N,778,POLLING PLACE,74,4,5,48,3,2,3,1
WHITTIER,7800042A,2923,131,N,0,VBM PORTION,114,5,6,74,3,6,5,3
WHITTIER,7800042A,2923,131,N,778,TOTAL,188,9,11,122,6,8,8,4
WHITTIER,7800043A,2924,131,N,518,POLLING PLACE,69,3,10,38,1,4,7,2
WHITTIER,7800043A,2924,131,N,0,VBM PORTION,78,5,6,30,2,9,3,8
WHITTIER,7800043A,2924,131,N,518,TOTAL,147,8,16,68,3,13,10,10
WHITTIER,7800044A,2925,131,N,1124,POLLING PLACE,146,5,19,83,6,16,8,2
WHITTIER,7800044A,2925,131,N,0,VBM PORTION,82,2,6,41,3,14,3,3
WHITTIER,7800044A,2925,131,N,1124,TOTAL,228,7,25,124,9,30,11,5
WHITTIER,7800048A,2926,131,N,1127,POLLING PLACE,44,1,11,17,1,2,7,3
WHITTIER,7800048A,2926,131,N,0,VBM PORTION,35,0,6,11,1,7,3,4
WHITTIER,7800048A,2926,131,N,1127,TOTAL,79,1,17,28,2,9,10,7
WHITTIER,7800049A,2927,131,N,823,POLLING PLACE,82,10,4,35,3,10,2,9
WHITTIER,7800049A,2927,131,N,0,VBM PORTION,44,2,5,16,3,1,7,2
WHITTIER,7800049A,2927,131,N,823,TOTAL,126,12,9,51,6,11,9,11
WHITTIER,7800051A,2928,131,N,1302,POLLING PLACE,149,7,33,63,4,15,4,13
WHITTIER,7800051A,2928,131,N,0,VBM PORTION,106,3,14,47,7,13,4,6
WHITTIER,7800051A,2928,131,N,1302,TOTAL,255,10,47,110,11,28,8,19
WHITTIER,7800053A,2929,131,N,1046,POLLING PLACE,115,3,8,61,2,23,5,7
WHITTIER,7800053A,2929,131,N,0,VBM PORTION,78,1,6,35,1,12,13,4
WHITTIER,7800053A,2929,131,N,1046,TOTAL,193,4,14,96,3,35,18,11
WHITTIER,7800054A,2930,131,N,863,POLLING PLACE,73,3,10,30,5,13,5,1
WHITTIER,7800054A,2930,131,N,0,VBM PORTION,67,2,9,28,0,8,8,0
WHITTIER,7800054A,2930,131,N,863,TOTAL,140,5,19,58,5,21,13,1
WHITTIER,7800057A,2931,131,N,984,POLLING PLACE,108,6,13,65,4,9,2,3
WHITTIER,7800057A,2931,131,N,0,VBM PORTION,124,9,18,57,4,12,10,2
WHITTIER,7800057A,2931,131,N,984,TOTAL,232,15,31,122,8,21,12,5
WHITTIER,7800059A,2932,131,N,1199,POLLING PLACE,52,1,8,20,2,9,7,5
WHITTIER,7800059A,2932,131,N,0,VBM PORTION,60,0,5,25,3,7,1,5
WHITTIER,7800059A,2932,131,N,1199,TOTAL,112,1,13,45,5,16,8,10
WHITTIER,7800064A,2933,131,N,1006,POLLING PLACE,78,4,5,38,2,13,3,8
WHITTIER,7800064A,2933,131,N,0,VBM PORTION,72,1,9,26,4,10,7,2
WHITTIER,7800064A,2933,131,N,1006,TOTAL,150,5,14,64,6,23,10,10
WHITTIER,7800066C,2934,131,N,915,POLLING PLACE,115,4,10,72,2,10,3,3
WHITTIER,7800066C,2934,131,N,0,VBM PORTION,154,10,11,73,2,23,8,4
WHITTIER,7800066C,2934,131,N,915,TOTAL,269,14,21,145,4,33,11,7
WHITTIER,7800068A,2935,131,N,1208,POLLING PLACE,122,7,16,63,3,18,5,5
WHITTIER,7800068A,2935,131,N,0,VBM PORTION,102,5,9,38,5,17,5,5
WHITTIER,7800068A,2935,131,N,1208,TOTAL,224,12,25,101,8,35,10,10
WHITTIER,7800072B,2936,131,N,1300,POLLING PLACE,124,2,17,60,2,16,5,4
WHITTIER,7800072B,2936,131,N,0,VBM PORTION,124,3,13,58,5,17,4,3
WHITTIER,7800072B,2936,131,N,1300,TOTAL,248,5,30,118,7,33,9,7
WHITTIER,7800075A,2937,131,N,1410,POLLING PLACE,112,2,9,63,4,10,12,3
WHITTIER,7800075A,2937,131,N,0,VBM PORTION,124,3,20,56,3,15,6,5
WHITTIER,7800075A,2937,131,N,1410,TOTAL,236,5,29,119,7,25,18,8
WHITTIER,7800075C,2938,131,N,472,POLLING PLACE,43,2,5,20,3,3,2,5
WHITTIER,7800075C,2938,131,N,0,VBM PORTION,61,0,1,31,0,4,8,1
WHITTIER,7800075C,2938,131,N,472,TOTAL,104,2,6,51,3,7,10,6
WHITTIER,7800079A,2939,131,N,1113,POLLING PLACE,123,9,7,61,4,19,4,3
WHITTIER,7800079A,2939,131,N,0,VBM PORTION,97,4,10,44,4,10,7,6
WHITTIER,7800079A,2939,131,N,1113,TOTAL,220,13,17,105,8,29,11,9
WHITTIER,7800082A,2940,131,N,1161,POLLING PLACE,123,6,16,61,3,12,10,5
WHITTIER,7800082A,2940,131,N,0,VBM PORTION,119,2,9,56,5,15,11,0
WHITTIER,7800082A,2940,131,N,1161,TOTAL,242,8,25,117,8,27,21,5
WHITTIER,7800083A,2941,131,N,590,POLLING PLACE,78,2,15,36,3,12,2,2
WHITTIER,7800083A,2941,131,N,0,VBM PORTION,56,4,9,25,0,7,1,1
WHITTIER,7800083A,2941,131,N,590,TOTAL,134,6,24,61,3,19,3,3
WHITTIER,7800087A,2942,131,N,1252,POLLING PLACE,175,11,13,92,1,29,6,5
WHITTIER,7800087A,2942,131,N,0,VBM PORTION,162,4,8,87,3,30,2,1
WHITTIER,7800087A,2942,131,N,1252,TOTAL,337,15,21,179,4,59,8,6
WHITTIER,7800095A,6176,127,Y,0,POLLING PLACE,0,0,0,0,0,0,0,0
WHITTIER,7800095A,6176,127,Y,0,VBM PORTION,0,0,0,0,0,0,0,0
WHITTIER,7800095A,6176,127,Y,0,TOTAL,0,0,0,0,0,0,0,0
WHITTIER,7800144A,2943,131,N,1263,POLLING PLACE,131,4,16,60,3,17,5,13
WHITTIER,7800144A,2943,131,N,0,VBM PORTION,109,2,6,45,7,16,7,7
WHITTIER,7800144A,2943,131,N,1263,TOTAL,240,6,22,105,10,33,12,20
WHITTIER,7800148A,2944,131,N,859,POLLING PLACE,54,4,0,25,1,10,6,5
WHITTIER,7800148A,2944,131,N,0,VBM PORTION,45,0,1,15,1,5,5,6
WHITTIER,7800148A,2944,131,N,859,TOTAL,99,4,1,40,2,15,11,11
WHITTIER,7800149A,2945,131,N,985,POLLING PLACE,51,4,5,20,3,6,2,6
WHITTIER,7800149A,2945,131,N,0,VBM PORTION,94,1,4,41,3,15,3,14
WHITTIER,7800149A,2945,131,N,985,TOTAL,145,5,9,61,6,21,5,20
WHITTIER,7800165D,2946,131,N,1169,POLLING PLACE,80,4,4,38,5,10,0,9
WHITTIER,7800165D,2946,131,N,0,VBM PORTION,68,2,5,36,1,8,4,1
WHITTIER,7800165D,2946,131,N,1169,TOTAL,148,6,9,74,6,18,4,10
WHITTIER,7800167B,2947,131,N,1264,POLLING PLACE,67,0,8,25,5,9,3,11
WHITTIER,7800167B,2947,131,N,0,VBM PORTION,53,2,5,21,0,7,5,4
WHITTIER,7800167B,2947,131,N,1264,TOTAL,120,2,13,46,5,16,8,15
WHITTIER,7800170B,2948,131,N,1034,POLLING PLACE,44,0,5,16,1,3,6,10
WHITTIER,7800170B,2948,131,N,0,VBM PORTION,28,0,1,16,0,3,3,1
WHITTIER,7800170B,2948,131,N,1034,TOTAL,72,0,6,32,1,6,9,11
WHITTIER,7800171B,2949,131,N,1204,POLLING PLACE,85,1,6,36,4,14,8,10
WHITTIER,7800171B,2949,131,N,0,VBM PORTION,63,3,3,26,2,10,9,2
WHITTIER,7800171B,2949,131,N,1204,TOTAL,148,4,9,62,6,24,17,12
WHITTIER,7800172A,2950,131,N,695,POLLING PLACE,50,2,3,23,3,4,0,7
WHITTIER,7800172A,2950,131,N,0,VBM PORTION,29,3,2,7,4,2,1,5
WHITTIER,7800172A,2950,131,N,695,TOTAL,79,5,5,30,7,6,1,12
WHITTIER,7800176A,2951,131,N,1209,POLLING PLACE,46,1,5,18,4,4,3,11
WHITTIER,7800176A,2951,131,N,0,VBM PORTION,30,1,4,8,2,7,2,2
WHITTIER,7800176A,2951,131,N,1209,TOTAL,76,2,9,26,6,11,5,13
WHITTIER,7800185A,2952,131,N,1320,POLLING PLACE,186,5,24,93,4,28,6,7
WHITTIER,7800185A,2952,131,N,0,VBM PORTION,172,3,19,83,2,20,9,2
WHITTIER,7800185A,2952,131,N,1320,TOTAL,358,8,43,176,6,48,15,9
WILLOWBROOK,7850001A,2953,178,N,1069,POLLING PLACE,42,9,3,13,0,4,4,0
WILLOWBROOK,7850001A,2953,178,N,0,VBM PORTION,32,7,4,9,1,2,4,2
WILLOWBROOK,7850001A,2953,178,N,1069,TOTAL,74,16,7,22,1,6,8,2
WILLOWBROOK,7850002A,2954,171,N,875,POLLING PLACE,39,5,2,11,1,3,1,11
WILLOWBROOK,7850002A,2954,171,N,0,VBM PORTION,4,0,0,1,2,0,0,0
WILLOWBROOK,7850002A,2954,171,N,875,TOTAL,43,5,2,12,3,3,1,11
WILLOWBROOK,7850003A,2955,178,N,974,POLLING PLACE,88,8,3,32,3,12,12,5
WILLOWBROOK,7850003A,2955,178,N,0,VBM PORTION,50,4,2,17,0,1,9,4
WILLOWBROOK,7850003A,2955,178,N,974,TOTAL,138,12,5,49,3,13,21,9
WILLOWBROOK,7850009A,2956,178,N,1114,POLLING PLACE,58,8,0,19,4,3,7,14
WILLOWBROOK,7850009A,2956,178,N,0,VBM PORTION,22,3,2,3,3,3,1,3
WILLOWBROOK,7850009A,2956,178,N,1114,TOTAL,80,11,2,22,7,6,8,17
WILLOWBROOK,7850011A,2957,178,N,1062,POLLING PLACE,47,4,1,23,0,7,1,5
WILLOWBROOK,7850011A,2957,178,N,0,VBM PORTION,34,3,2,13,1,2,2,0
WILLOWBROOK,7850011A,2957,178,N,1062,TOTAL,81,7,3,36,1,9,3,5
WILLOWBROOK,7850013A,2958,178,N,870,POLLING PLACE,49,5,6,12,1,2,3,3
WILLOWBROOK,7850013A,2958,178,N,0,VBM PORTION,33,7,4,6,1,5,2,3
WILLOWBROOK,7850013A,2958,178,N,870,TOTAL,82,12,10,18,2,7,5,6
WILLOWBROOK,7850015A,2959,178,N,891,POLLING PLACE,40,8,5,14,3,1,0,4
WILLOWBROOK,7850015A,2959,178,N,0,VBM PORTION,18,3,4,4,0,1,0,1
WILLOWBROOK,7850015A,2959,178,N,891,TOTAL,58,11,9,18,3,2,0,5
WILLOWBROOK,7850017A,2960,178,N,1087,POLLING PLACE,46,3,1,16,2,3,5,10
WILLOWBROOK,7850017A,2960,178,N,0,VBM PORTION,29,5,0,5,1,3,4,6
WILLOWBROOK,7850017A,2960,178,N,1087,TOTAL,75,8,1,21,3,6,9,16
WILLOWBROOK,7850024A,2961,178,N,919,POLLING PLACE,32,1,0,11,1,3,1,6
WILLOWBROOK,7850024A,2961,178,N,0,VBM PORTION,16,1,0,0,0,2,4,2
WILLOWBROOK,7850024A,2961,178,N,919,TOTAL,48,2,0,11,1,5,5,8
WILLOWBROOK,7850042A,2962,178,N,446,POLLING PLACE,24,3,0,11,0,3,2,3
WILLOWBROOK,7850042A,2962,178,N,0,VBM PORTION,23,6,4,3,0,0,2,1
WILLOWBROOK,7850042A,2962,178,N,446,TOTAL,47,9,4,14,0,3,4,4
WILLOWBROOK,7850043A,2963,178,N,886,POLLING PLACE,48,1,1,22,1,6,4,2
WILLOWBROOK,7850043A,2963,178,N,0,VBM PORTION,49,5,5,12,1,9,2,0
WILLOWBROOK,7850043A,2963,178,N,886,TOTAL,97,6,6,34,2,15,6,2
WILLOWBROOK,7850044A,2964,178,N,947,POLLING PLACE,82,9,6,35,1,7,6,6
WILLOWBROOK,7850044A,2964,178,N,0,VBM PORTION,60,11,4,15,0,14,8,1
WILLOWBROOK,7850044A,2964,178,N,947,TOTAL,142,20,10,50,1,21,14,7
WILLOWBROOK,7850050A,2965,178,N,1028,POLLING PLACE,96,14,4,41,3,10,2,2
WILLOWBROOK,7850050A,2965,178,N,0,VBM PORTION,60,9,5,11,0,8,8,0
WILLOWBROOK,7850050A,2965,178,N,1028,TOTAL,156,23,9,52,3,18,10,2
WILLOWBROOK,7850204A,2966,178,N,1053,POLLING PLACE,53,8,4,12,0,6,2,10
WILLOWBROOK,7850204A,2966,178,N,0,VBM PORTION,14,0,2,3,1,0,0,7
WILLOWBROOK,7850204A,2966,178,N,1053,TOTAL,67,8,6,15,1,6,2,17
WILSONA,7900005A,2967,3,N,1029,POLLING PLACE,70,6,17,17,2,12,3,6
WILSONA,7900005A,2967,3,N,0,VBM PORTION,75,7,9,13,0,13,9,10
WILSONA,7900005A,2967,3,N,1029,TOTAL,145,13,26,30,2,25,12,16
WILSONA,7900006A,2968,3,N,861,POLLING PLACE,73,6,10,27,6,14,2,5
WILSONA,7900006A,2968,3,N,0,VBM PORTION,63,7,10,13,6,6,9,2
WILSONA,7900006A,2968,3,N,861,TOTAL,136,13,20,40,12,20,11,7
WILSONA,7900008A,2969,3,N,1154,POLLING PLACE,67,7,10,27,4,13,3,0
WILSONA,7900008A,2969,3,N,0,VBM PORTION,109,10,13,28,8,11,14,10
WILSONA,7900008A,2969,3,N,1154,TOTAL,176,17,23,55,12,24,17,10
WILSONA,7900009A,2970,3,N,720,POLLING PLACE,52,6,2,16,5,9,1,7
WILSONA,7900009A,2970,3,N,0,VBM PORTION,40,7,3,13,1,2,7,2
WILSONA,7900009A,2970,3,N,720,TOTAL,92,13,5,29,6,11,8,9
WILSONA,7900010A,2971,3,N,900,POLLING PLACE,63,4,18,21,1,5,4,7
WILSONA,7900010A,2971,3,N,0,VBM PORTION,77,9,9,30,3,8,3,6
WILSONA,7900010A,2971,3,N,900,TOTAL,140,13,27,51,4,13,7,13
WILSONA,7900011A,2972,3,N,896,POLLING PLACE,112,8,15,39,5,19,11,8
WILSONA,7900011A,2972,3,N,0,VBM PORTION,56,5,7,15,3,7,4,3
WILSONA,7900011A,2972,3,N,896,TOTAL,168,13,22,54,8,26,15,11
LOS ANGELES,9000002A,2973,116,N,839,POLLING PLACE,110,7,7,59,1,14,5,0
LOS ANGELES,9000002A,2973,116,N,0,VBM PORTION,102,6,7,47,6,15,2,1
LOS ANGELES,9000002A,2973,116,N,839,TOTAL,212,13,14,106,7,29,7,1
LOS ANGELES,9000003A,2974,154,N,825,POLLING PLACE,124,1,9,51,8,14,12,3
LOS ANGELES,9000003A,2974,154,N,0,VBM PORTION,80,3,6,35,1,2,9,0
LOS ANGELES,9000003A,2974,154,N,825,TOTAL,204,4,15,86,9,16,21,3
LOS ANGELES,9000004A,2975,158,N,1045,POLLING PLACE,143,3,14,63,2,21,14,7
LOS ANGELES,9000004A,2975,158,N,0,VBM PORTION,108,2,7,43,8,11,14,1
LOS ANGELES,9000004A,2975,158,N,1045,TOTAL,251,5,21,106,10,32,28,8
LOS ANGELES,9000006A,2976,86,N,1290,POLLING PLACE,127,11,11,49,8,16,8,3
LOS ANGELES,9000006A,2976,86,N,0,VBM PORTION,172,5,15,72,15,25,7,0
LOS ANGELES,9000006A,2976,86,N,1290,TOTAL,299,16,26,121,23,41,15,3
LOS ANGELES,9000008A,2977,26,N,1337,POLLING PLACE,85,2,10,35,4,13,7,7
LOS ANGELES,9000008A,2977,26,N,0,VBM PORTION,72,2,7,17,9,6,14,4
LOS ANGELES,9000008A,2977,26,N,1337,TOTAL,157,4,17,52,13,19,21,11
LOS ANGELES,9000009A,2978,15,N,810,POLLING PLACE,54,3,8,11,8,7,6,10
LOS ANGELES,9000009A,2978,15,N,0,VBM PORTION,41,1,7,17,1,7,2,3
LOS ANGELES,9000009A,2978,15,N,810,TOTAL,95,4,15,28,9,14,8,13
LOS ANGELES,9000016A,2979,14,N,750,POLLING PLACE,100,2,13,57,4,9,7,2
LOS ANGELES,9000016A,2979,14,N,0,VBM PORTION,91,1,9,40,2,15,8,0
LOS ANGELES,9000016A,2979,14,N,750,TOTAL,191,3,22,97,6,24,15,2
LOS ANGELES,9000017A,2980,14,N,1231,POLLING PLACE,160,6,21,74,8,25,8,3
LOS ANGELES,9000017A,2980,14,N,0,VBM PORTION,126,7,7,54,4,19,10,3
LOS ANGELES,9000017A,2980,14,N,1231,TOTAL,286,13,28,128,12,44,18,6
LOS ANGELES,9000019A,2981,15,N,852,POLLING PLACE,87,4,10,31,3,13,11,7
LOS ANGELES,9000019A,2981,15,N,0,VBM PORTION,77,6,4,19,3,16,8,5
LOS ANGELES,9000019A,2981,15,N,852,TOTAL,164,10,14,50,6,29,19,12
LOS ANGELES,9000020A,6177,158,Y,0,POLLING PLACE,0,0,0,0,0,0,0,0
LOS ANGELES,9000020A,6177,158,Y,0,VBM PORTION,0,0,0,0,0,0,0,0
LOS ANGELES,9000020A,6177,158,Y,0,TOTAL,0,0,0,0,0,0,0,0
LOS ANGELES,9000021A,2982,26,N,1492,POLLING PLACE,111,3,9,59,4,10,15,0
LOS ANGELES,9000021A,2982,26,N,0,VBM PORTION,181,6,19,80,8,22,10,0
LOS ANGELES,9000021A,2982,26,N,1492,TOTAL,292,9,28,139,12,32,25,0
LOS ANGELES,9000023A,2983,14,N,1109,POLLING PLACE,143,5,17,84,1,14,8,5
LOS ANGELES,9000023A,2983,14,N,0,VBM PORTION,125,7,9,56,4,17,11,0
LOS ANGELES,9000023A,2983,14,N,1109,TOTAL,268,12,26,140,5,31,19,5
LOS ANGELES,9000024A,2984,14,N,1372,POLLING PLACE,181,5,17,97,6,20,6,3
LOS ANGELES,9000024A,2984,14,N,0,VBM PORTION,160,3,13,92,8,4,10,3
LOS ANGELES,9000024A,2984,14,N,1372,TOTAL,341,8,30,189,14,24,16,6
LOS ANGELES,9000025A,2985,57,N,1392,POLLING PLACE,103,6,10,47,1,10,7,6
LOS ANGELES,9000025A,2985,57,N,0,VBM PORTION,124,4,10,42,13,21,8,4
LOS ANGELES,9000025A,2985,57,N,1392,TOTAL,227,10,20,89,14,31,15,10
LOS ANGELES,9000027A,2986,15,N,1251,POLLING PLACE,66,2,8,19,4,10,4,11
LOS ANGELES,9000027A,2986,15,N,0,VBM PORTION,60,1,2,24,10,5,10,6
LOS ANGELES,9000027A,2986,15,N,1251,TOTAL,126,3,10,43,14,15,14,17
LOS ANGELES,9000028A,2987,57,N,1196,POLLING PLACE,99,5,15,40,7,10,8,6
LOS ANGELES,9000028A,2987,57,N,0,VBM PORTION,84,5,6,33,2,9,11,3
LOS ANGELES,9000028A,2987,57,N,1196,TOTAL,183,10,21,73,9,19,19,9
LOS ANGELES,9000029A,2988,90,N,1181,POLLING PLACE,109,3,7,26,6,18,9,11
LOS ANGELES,9000029A,2988,90,N,0,VBM PORTION,70,2,5,27,5,12,3,3
LOS ANGELES,9000029A,2988,90,N,1181,TOTAL,179,5,12,53,11,30,12,14
LOS ANGELES,9000030A,2989,57,N,986,POLLING PLACE,137,1,11,82,6,18,8,1
LOS ANGELES,9000030A,2989,57,N,0,VBM PORTION,107,5,9,48,5,21,5,0
LOS ANGELES,9000030A,2989,57,N,986,TOTAL,244,6,20,130,11,39,13,1
