LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,ANDREW M STEIN,TOM GRIEGO,
SANTA MONICA,6250017A,2464,181,N,1281,TOTAL,560,192,130,
SANTA MONICA,6250019A,2465,181,N,1365,POLLING PLACE,247,94,70,
SANTA MONICA,6250019A,2465,181,N,,VBM PORTION,108,35,30,
SANTA MONICA,6250019A,2465,181,N,1365,TOTAL,355,129,100,
SANTA MONICA,6250020A,2466,181,N,1066,POLLING PLACE,352,123,95,
SANTA MONICA,6250020A,2466,181,N,,VBM PORTION,85,18,21,
SANTA MONICA,6250020A,2466,181,N,1066,TOTAL,437,141,116,
SANTA MONICA,6250024A,2467,181,N,763,POLLING PLACE,191,60,72,
SANTA MONICA,6250024A,2467,181,N,,VBM PORTION,44,11,16,
SANTA MONICA,6250024A,2467,181,N,763,TOTAL,235,71,88,
SANTA MONICA,6250025B,2468,181,N,1093,POLLING PLACE,189,59,72,
SANTA MONICA,6250025B,2468,181,N,,VBM PORTION,52,16,18,
SANTA MONICA,6250025B,2468,181,N,1093,TOTAL,241,75,90,
SANTA MONICA,6250026A,2469,181,N,1194,POLLING PLACE,400,148,94,
SANTA MONICA,6250026A,2469,181,N,,VBM PORTION,99,25,23,
SANTA MONICA,6250026A,2469,181,N,1194,TOTAL,499,173,117,
SANTA MONICA,6250029A,2470,181,N,752,POLLING PLACE,221,96,39,
SANTA MONICA,6250029A,2470,181,N,,VBM PORTION,86,34,25,
SANTA MONICA,6250029A,2470,181,N,752,TOTAL,307,130,64,
SANTA MONICA,6250032A,2471,181,N,1123,POLLING PLACE,244,92,64,
SANTA MONICA,6250032A,2471,181,N,,VBM PORTION,117,37,33,
SANTA MONICA,6250032A,2471,181,N,1123,TOTAL,361,129,97,
SANTA MONICA,6250034A,2472,181,N,1165,POLLING PLACE,341,149,68,
SANTA MONICA,6250034A,2472,181,N,,VBM PORTION,80,28,22,
SANTA MONICA,6250034A,2472,181,N,1165,TOTAL,421,177,90,
SANTA MONICA,6250036B,2473,181,N,1149,POLLING PLACE,306,117,92,
SANTA MONICA,6250036B,2473,181,N,,VBM PORTION,96,38,17,
SANTA MONICA,6250036B,2473,181,N,1149,TOTAL,402,155,109,
SANTA MONICA,6250041A,2474,181,N,1275,POLLING PLACE,274,83,97,
SANTA MONICA,6250041A,2474,181,N,,VBM PORTION,103,35,32,
SANTA MONICA,6250041A,2474,181,N,1275,TOTAL,377,118,129,
SANTA MONICA,6250045A,2475,181,N,1204,POLLING PLACE,263,88,87,
SANTA MONICA,6250045A,2475,181,N,,VBM PORTION,84,28,30,
SANTA MONICA,6250045A,2475,181,N,1204,TOTAL,347,116,117,
SANTA MONICA,6250046A,2476,181,N,1263,POLLING PLACE,317,121,81,
SANTA MONICA,6250046A,2476,181,N,,VBM PORTION,89,18,30,
SANTA MONICA,6250046A,2476,181,N,1263,TOTAL,406,139,111,
SANTA MONICA,6250050A,2477,181,N,1012,POLLING PLACE,254,76,87,
SANTA MONICA,6250050A,2477,181,N,,VBM PORTION,71,33,14,
SANTA MONICA,6250050A,2477,181,N,1012,TOTAL,325,109,101,
SANTA MONICA,6250051A,2478,181,N,1237,POLLING PLACE,297,109,93,
SANTA MONICA,6250051A,2478,181,N,,VBM PORTION,87,24,26,
SANTA MONICA,6250051A,2478,181,N,1237,TOTAL,384,133,119,
SANTA MONICA,6250052B,2479,181,N,901,POLLING PLACE,164,64,47,
SANTA MONICA,6250052B,2479,181,N,,VBM PORTION,50,10,20,
SANTA MONICA,6250052B,2479,181,N,901,TOTAL,214,74,67,
SANTA MONICA,6250053A,2480,181,N,1252,POLLING PLACE,236,76,77,
SANTA MONICA,6250053A,2480,181,N,,VBM PORTION,111,44,24,
SANTA MONICA,6250053A,2480,181,N,1252,TOTAL,347,120,101,
SANTA MONICA,6250056A,2481,181,N,954,POLLING PLACE,97,34,32,
SANTA MONICA,6250056A,2481,181,N,,VBM PORTION,54,18,18,
SANTA MONICA,6250056A,2481,181,N,954,TOTAL,151,52,50,
SANTA MONICA,6250060A,2482,181,N,873,POLLING PLACE,144,40,59,
SANTA MONICA,6250060A,2482,181,N,,VBM PORTION,56,24,17,
SANTA MONICA,6250060A,2482,181,N,873,TOTAL,200,64,76,
SANTA MONICA,6250061A,2483,181,N,991,POLLING PLACE,228,67,91,
SANTA MONICA,6250061A,2483,181,N,,VBM PORTION,43,16,18,
SANTA MONICA,6250061A,2483,181,N,991,TOTAL,271,83,109,
SANTA MONICA,6250062A,2484,181,N,887,POLLING PLACE,209,68,94,
SANTA MONICA,6250062A,2484,181,N,,VBM PORTION,37,12,8,
SANTA MONICA,6250062A,2484,181,N,887,TOTAL,246,80,102,
SANTA MONICA,6250067A,2485,181,N,944,POLLING PLACE,296,129,61,
SANTA MONICA,6250067A,2485,181,N,,VBM PORTION,45,18,8,
SANTA MONICA,6250067A,2485,181,N,944,TOTAL,341,147,69,
SANTA MONICA,6250068D,2486,181,N,582,POLLING PLACE,139,52,45,
SANTA MONICA,6250068D,2486,181,N,,VBM PORTION,53,16,21,
SANTA MONICA,6250068D,2486,181,N,582,TOTAL,192,68,66,
SANTA MONICA,6250069A,2487,181,N,1149,POLLING PLACE,363,124,95,
SANTA MONICA,6250069A,2487,181,N,,VBM PORTION,96,28,37,
SANTA MONICA,6250069A,2487,181,N,1149,TOTAL,459,152,132,
SANTA MONICA,6250070A,2488,181,N,1101,POLLING PLACE,301,124,83,
SANTA MONICA,6250070A,2488,181,N,,VBM PORTION,112,45,24,
SANTA MONICA,6250070A,2488,181,N,1101,TOTAL,413,169,107,
SANTA MONICA,6250071A,2489,181,N,930,POLLING PLACE,198,80,62,
SANTA MONICA,6250071A,2489,181,N,,VBM PORTION,55,16,22,
SANTA MONICA,6250071A,2489,181,N,930,TOTAL,253,96,84,
SANTA MONICA,6250072A,2490,181,N,1294,POLLING PLACE,460,147,135,
SANTA MONICA,6250072A,2490,181,N,,VBM PORTION,135,54,28,
SANTA MONICA,6250072A,2490,181,N,1294,TOTAL,595,201,163,
SANTA MONICA,6250076B,2491,181,N,878,POLLING PLACE,276,100,55,
SANTA MONICA,6250076B,2491,181,N,,VBM PORTION,68,16,19,
SANTA MONICA,6250076B,2491,181,N,878,TOTAL,344,116,74,
SANTA MONICA,6250078A,2492,181,N,826,POLLING PLACE,212,61,62,
SANTA MONICA,6250078A,2492,181,N,,VBM PORTION,47,14,9,
SANTA MONICA,6250078A,2492,181,N,826,TOTAL,259,75,71,
SANTA MONICA,6250081A,2493,181,N,1103,POLLING PLACE,372,138,97,
SANTA MONICA,6250081A,2493,181,N,,VBM PORTION,76,29,24,
SANTA MONICA,6250081A,2493,181,N,1103,TOTAL,448,167,121,
SANTA MONICA,6250083A,2494,181,N,1180,POLLING PLACE,384,138,96,
SANTA MONICA,6250083A,2494,181,N,,VBM PORTION,85,27,24,
SANTA MONICA,6250083A,2494,181,N,1180,TOTAL,469,165,120,
SANTA MONICA,6250085A,2495,181,N,1252,POLLING PLACE,324,97,94,
SANTA MONICA,6250085A,2495,181,N,,VBM PORTION,121,31,41,
SANTA MONICA,6250085A,2495,181,N,1252,TOTAL,445,128,135,
SANTA MONICA,6250089A,2496,181,N,1207,POLLING PLACE,455,159,144,
SANTA MONICA,6250089A,2496,181,N,,VBM PORTION,122,41,21,
SANTA MONICA,6250089A,2496,181,N,1207,TOTAL,577,200,165,
SANTA MONICA,6250092A,2497,181,N,1231,POLLING PLACE,346,131,95,
SANTA MONICA,6250092A,2497,181,N,,VBM PORTION,99,36,22,
SANTA MONICA,6250092A,2497,181,N,1231,TOTAL,445,167,117,
SANTA MONICA,6250094B,2498,181,N,943,POLLING PLACE,237,83,66,
SANTA MONICA,6250094B,2498,181,N,,VBM PORTION,75,25,12,
SANTA MONICA,6250094B,2498,181,N,943,TOTAL,312,108,78,
SANTA MONICA,6250095A,2499,181,N,1311,POLLING PLACE,302,106,88,
SANTA MONICA,6250095A,2499,181,N,,VBM PORTION,126,47,26,
SANTA MONICA,6250095A,2499,181,N,1311,TOTAL,428,153,114,
SANTA MONICA,6250098A,2500,181,N,1199,POLLING PLACE,326,120,78,
SANTA MONICA,6250098A,2500,181,N,,VBM PORTION,78,26,21,
SANTA MONICA,6250098A,2500,181,N,1199,TOTAL,404,146,99,
SANTA MONICA,6250106A,2501,181,N,955,POLLING PLACE,249,100,53,
SANTA MONICA,6250106A,2501,181,N,,VBM PORTION,101,39,21,
SANTA MONICA,6250106A,2501,181,N,955,TOTAL,350,139,74,
SANTA MONICA,6250107A,2502,181,N,1181,POLLING PLACE,336,125,87,
SANTA MONICA,6250107A,2502,181,N,,VBM PORTION,129,53,31,
SANTA MONICA,6250107A,2502,181,N,1181,TOTAL,465,178,118,
SANTA MONICA,6250110D,2503,181,N,910,POLLING PLACE,245,89,64,
SANTA MONICA,6250110D,2503,181,N,,VBM PORTION,60,18,16,
SANTA MONICA,6250110D,2503,181,N,910,TOTAL,305,107,80,
SANTA MONICA,6250113A,2504,181,N,1372,POLLING PLACE,294,114,84,
SANTA MONICA,6250113A,2504,181,N,,VBM PORTION,119,42,36,
SANTA MONICA,6250113A,2504,181,N,1372,TOTAL,413,156,120,
SANTA MONICA,6250121A,2505,181,N,1205,POLLING PLACE,268,80,94,
SANTA MONICA,6250121A,2505,181,N,,VBM PORTION,81,29,24,
SANTA MONICA,6250121A,2505,181,N,1205,TOTAL,349,109,118,
SANTA MONICA,6250125A,2506,181,N,1138,POLLING PLACE,354,147,77,
SANTA MONICA,6250125A,2506,181,N,,VBM PORTION,114,42,24,
SANTA MONICA,6250125A,2506,181,N,1138,TOTAL,468,189,101,
SANTA MONICA,6250127A,2507,181,N,1072,POLLING PLACE,327,118,91,
SANTA MONICA,6250127A,2507,181,N,,VBM PORTION,65,19,15,
SANTA MONICA,6250127A,2507,181,N,1072,TOTAL,392,137,106,
SANTA MONICA,6250128A,2508,181,N,878,POLLING PLACE,268,92,59,
SANTA MONICA,6250128A,2508,181,N,,VBM PORTION,117,28,23,
SANTA MONICA,6250128A,2508,181,N,878,TOTAL,385,120,82,
SANTA MONICA,6250128C,6226,182,Y,83,POLLING PLACE,,,,
SANTA MONICA,6250128C,6226,182,Y,,VBM PORTION,20,9,5,
SANTA MONICA,6250128C,6226,182,Y,83,TOTAL,20,9,5,
SAUGUS,6300002C,6227,24,Y,84,POLLING PLACE,,,,
SAUGUS,6300002C,6227,24,Y,,VBM PORTION,15,,7,
SAUGUS,6300002C,6227,24,Y,84,TOTAL,15,,7,
SAUGUS,6300004A,6228,22,Y,216,POLLING PLACE,,,,
SAUGUS,6300004A,6228,22,Y,,VBM PORTION,27,5,11,
SAUGUS,6300004A,6228,22,Y,216,TOTAL,27,5,11,
SAUGUS,6300005A,2509,20,N,1300,POLLING PLACE,222,63,96,
SAUGUS,6300005A,2509,20,N,,VBM PORTION,83,24,38,
SAUGUS,6300005A,2509,20,N,1300,TOTAL,305,87,134,
SAUGUS,6300006A,2510,22,N,250,POLLING PLACE,40,10,21,
SAUGUS,6300006A,2510,22,N,,VBM PORTION,20,5,11,
SAUGUS,6300006A,2510,22,N,250,TOTAL,60,15,32,
SAUGUS,6300006E,6229,12,Y,40,POLLING PLACE,,,,
SAUGUS,6300006E,6229,12,Y,,VBM PORTION,9,4,3,
SAUGUS,6300006E,6229,12,Y,40,TOTAL,9,4,3,
SAUGUS,6300007A,6230,11,Y,71,POLLING PLACE,,,,
SAUGUS,6300007A,6230,11,Y,,VBM PORTION,13,7,4,
SAUGUS,6300007A,6230,11,Y,71,TOTAL,13,7,4,
SAUGUS,6300014A,2511,20,N,1019,POLLING PLACE,119,27,65,
SAUGUS,6300014A,2511,20,N,,VBM PORTION,93,23,47,
SAUGUS,6300014A,2511,20,N,1019,TOTAL,212,50,112,
SAUGUS,6300023A,2512,46,N,1259,POLLING PLACE,243,60,112,
SAUGUS,6300023A,2512,46,N,,VBM PORTION,74,17,34,
SAUGUS,6300023A,2512,46,N,1259,TOTAL,317,77,146,
SAUGUS,6300024A,6231,49,Y,,POLLING PLACE,,,,
SAUGUS,6300024A,6231,49,Y,,VBM PORTION,,,,
SAUGUS,6300024A,6231,49,Y,,TOTAL,,,,
SAUGUS,6300025A,6232,23,Y,,POLLING PLACE,,,,
SAUGUS,6300025A,6232,23,Y,,VBM PORTION,,,,
SAUGUS,6300025A,6232,23,Y,,TOTAL,,,,
SAUGUS,6300026A,6233,48,Y,4,POLLING PLACE,,,,
SAUGUS,6300026A,6233,48,Y,,VBM PORTION,4,1,2,
SAUGUS,6300026A,6233,48,Y,4,TOTAL,4,1,2,
SAUGUS,6300026B,6234,49,Y,,POLLING PLACE,,,,
SAUGUS,6300026B,6234,49,Y,,VBM PORTION,,,,
SAUGUS,6300026B,6234,49,Y,,TOTAL,,,,
SAUGUS,6300037A,6235,42,Y,40,POLLING PLACE,,,,
SAUGUS,6300037A,6235,42,Y,,VBM PORTION,9,4,4,
SAUGUS,6300037A,6235,42,Y,40,TOTAL,9,4,4,
SAUGUS,6300040B,2513,42,N,648,POLLING PLACE,92,33,35,
SAUGUS,6300040B,2513,42,N,,VBM PORTION,64,13,30,
SAUGUS,6300040B,2513,42,N,648,TOTAL,156,46,65,
SAUGUS,6300099A,6236,20,Y,57,POLLING PLACE,,,,
SAUGUS,6300099A,6236,20,Y,,VBM PORTION,5,,3,
SAUGUS,6300099A,6236,20,Y,57,TOTAL,5,,3,
SAUGUS,6300247C,2514,46,N,732,POLLING PLACE,134,33,51,
SAUGUS,6300247C,2514,46,N,,VBM PORTION,51,10,22,
SAUGUS,6300247C,2514,46,N,732,TOTAL,185,43,73,
SAUGUS,6300457A,6237,14,Y,51,POLLING PLACE,,,,
SAUGUS,6300457A,6237,14,Y,,VBM PORTION,9,2,3,
SAUGUS,6300457A,6237,14,Y,51,TOTAL,9,2,3,
SIERRA MADRE,6400001A,6238,161,Y,,POLLING PLACE,,,,
SIERRA MADRE,6400001A,6238,161,Y,,VBM PORTION,,,,
SIERRA MADRE,6400001A,6238,161,Y,,TOTAL,,,,
SIERRA MADRE,6400002A,2515,87,N,846,POLLING PLACE,267,74,96,
SIERRA MADRE,6400002A,2515,87,N,,VBM PORTION,82,18,29,
SIERRA MADRE,6400002A,2515,87,N,846,TOTAL,349,92,125,
SIERRA MADRE,6400003A,2516,87,N,1364,POLLING PLACE,445,118,138,
SIERRA MADRE,6400003A,2516,87,N,,VBM PORTION,142,41,44,
SIERRA MADRE,6400003A,2516,87,N,1364,TOTAL,587,159,182,
SIERRA MADRE,6400006A,2517,87,N,875,POLLING PLACE,275,68,111,
SIERRA MADRE,6400006A,2517,87,N,,VBM PORTION,77,24,27,
SIERRA MADRE,6400006A,2517,87,N,875,TOTAL,352,92,138,
SIERRA MADRE,6400007A,2518,87,N,776,POLLING PLACE,162,39,60,
SIERRA MADRE,6400007A,2518,87,N,,VBM PORTION,65,14,28,
SIERRA MADRE,6400007A,2518,87,N,776,TOTAL,227,53,88,
SIERRA MADRE,6400010A,2519,87,N,793,POLLING PLACE,214,81,70,
SIERRA MADRE,6400010A,2519,87,N,,VBM PORTION,80,18,33,
SIERRA MADRE,6400010A,2519,87,N,793,TOTAL,294,99,103,
SIERRA MADRE,6400011A,2520,87,N,988,POLLING PLACE,240,73,86,
SIERRA MADRE,6400011A,2520,87,N,,VBM PORTION,78,14,29,
SIERRA MADRE,6400011A,2520,87,N,988,TOTAL,318,87,115,
SIERRA MADRE,6400012A,2521,87,N,1195,POLLING PLACE,368,109,136,
SIERRA MADRE,6400012A,2521,87,N,,VBM PORTION,129,33,42,
SIERRA MADRE,6400012A,2521,87,N,1195,TOTAL,497,142,178,
SIERRA MADRE,6400013A,2522,87,N,877,POLLING PLACE,263,81,92,
SIERRA MADRE,6400013A,2522,87,N,,VBM PORTION,90,20,31,
SIERRA MADRE,6400013A,2522,87,N,877,TOTAL,353,101,123,
SIGNAL HILL,6450001A,2523,396,N,659,POLLING PLACE,102,35,44,
SIGNAL HILL,6450001A,2523,396,N,,VBM PORTION,46,7,20,
SIGNAL HILL,6450001A,2523,396,N,659,TOTAL,148,42,64,
SIGNAL HILL,6450002A,2524,396,N,1081,POLLING PLACE,156,59,61,
SIGNAL HILL,6450002A,2524,396,N,,VBM PORTION,47,6,22,
SIGNAL HILL,6450002A,2524,396,N,1081,TOTAL,203,65,83,
SIGNAL HILL,6450003A,2525,396,N,898,POLLING PLACE,161,49,70,
SIGNAL HILL,6450003A,2525,396,N,,VBM PORTION,77,20,27,
SIGNAL HILL,6450003A,2525,396,N,898,TOTAL,238,69,97,
SIGNAL HILL,6450004A,2526,396,N,1046,POLLING PLACE,200,49,101,
SIGNAL HILL,6450004A,2526,396,N,,VBM PORTION,74,15,41,
SIGNAL HILL,6450004A,2526,396,N,1046,TOTAL,274,64,142,
SIGNAL HILL,6450005A,2527,396,N,1120,POLLING PLACE,234,64,106,
SIGNAL HILL,6450005A,2527,396,N,,VBM PORTION,119,28,54,
SIGNAL HILL,6450005A,2527,396,N,1120,TOTAL,353,92,160,
SIGNAL HILL,6450006A,2528,396,N,1054,POLLING PLACE,197,62,85,
SIGNAL HILL,6450006A,2528,396,N,,VBM PORTION,62,15,35,
SIGNAL HILL,6450006A,2528,396,N,1054,TOTAL,259,77,120,
SOUTH EL MONTE,6530001B,2529,172,N,154,POLLING PLACE,22,10,11,
SOUTH EL MONTE,6530001B,2529,172,N,,VBM PORTION,4,,1,
SOUTH EL MONTE,6530001B,2529,172,N,154,TOTAL,26,10,12,
SOUTH EL MONTE,6530002A,2530,173,N,918,POLLING PLACE,86,19,52,
SOUTH EL MONTE,6530002A,2530,173,N,,VBM PORTION,43,11,25,
SOUTH EL MONTE,6530002A,2530,173,N,918,TOTAL,129,30,77,
SOUTH EL MONTE,6530004A,2531,242,N,1033,POLLING PLACE,171,44,97,
SOUTH EL MONTE,6530004A,2531,242,N,,VBM PORTION,35,10,16,
SOUTH EL MONTE,6530004A,2531,242,N,1033,TOTAL,206,54,113,
SOUTH EL MONTE,6530005A,2532,243,N,692,POLLING PLACE,90,20,49,
SOUTH EL MONTE,6530005A,2532,243,N,,VBM PORTION,22,3,13,
SOUTH EL MONTE,6530005A,2532,243,N,692,TOTAL,112,23,62,
SOUTH EL MONTE,6530040B,2533,242,N,313,POLLING PLACE,42,18,17,
SOUTH EL MONTE,6530040B,2533,242,N,,VBM PORTION,,,,
SOUTH EL MONTE,6530040B,2533,242,N,313,TOTAL,42,18,17,
SOUTH EL MONTE,6530041A,2534,242,N,1231,POLLING PLACE,194,62,98,
SOUTH EL MONTE,6530041A,2534,242,N,,VBM PORTION,51,7,32,
SOUTH EL MONTE,6530041A,2534,242,N,1231,TOTAL,245,69,130,
SOUTH EL MONTE,6530043B,2535,242,N,644,POLLING PLACE,80,27,36,
SOUTH EL MONTE,6530043B,2535,242,N,,VBM PORTION,32,11,8,
SOUTH EL MONTE,6530043B,2535,242,N,644,TOTAL,112,38,44,
SOUTH EL MONTE,6530045A,2536,242,N,1128,POLLING PLACE,142,44,73,
SOUTH EL MONTE,6530045A,2536,242,N,,VBM PORTION,47,10,31,
SOUTH EL MONTE,6530045A,2536,242,N,1128,TOTAL,189,54,104,
SOUTH EL MONTE,6530046A,2537,242,N,743,POLLING PLACE,105,33,58,
SOUTH EL MONTE,6530046A,2537,242,N,,VBM PORTION,34,8,14,
SOUTH EL MONTE,6530046A,2537,242,N,743,TOTAL,139,41,72,
SOUTH GATE,6550001A,2538,351,N,315,POLLING PLACE,52,16,26,
SOUTH GATE,6550001A,2538,351,N,,VBM PORTION,18,7,5,
SOUTH GATE,6550001A,2538,351,N,315,TOTAL,70,23,31,
SOUTH GATE,6550003A,2539,356,N,929,POLLING PLACE,120,30,71,
SOUTH GATE,6550003A,2539,356,N,,VBM PORTION,17,9,7,
SOUTH GATE,6550003A,2539,356,N,929,TOTAL,137,39,78,
SOUTH GATE,6550004A,2540,356,N,914,POLLING PLACE,128,40,68,
SOUTH GATE,6550004A,2540,356,N,,VBM PORTION,17,2,13,
SOUTH GATE,6550004A,2540,356,N,914,TOTAL,145,42,81,
SOUTH GATE,6550006A,2541,356,N,978,POLLING PLACE,137,27,81,
SOUTH GATE,6550006A,2541,356,N,,VBM PORTION,27,9,13,
SOUTH GATE,6550006A,2541,356,N,978,TOTAL,164,36,94,
SOUTH GATE,6550009A,2542,356,N,971,POLLING PLACE,107,31,57,
SOUTH GATE,6550009A,2542,356,N,,VBM PORTION,21,4,16,
SOUTH GATE,6550009A,2542,356,N,971,TOTAL,128,35,73,
SOUTH GATE,6550010A,2543,356,N,1073,POLLING PLACE,165,42,101,
SOUTH GATE,6550010A,2543,356,N,,VBM PORTION,15,6,8,
SOUTH GATE,6550010A,2543,356,N,1073,TOTAL,180,48,109,
SOUTH GATE,6550011A,2544,356,N,1178,POLLING PLACE,129,33,69,
SOUTH GATE,6550011A,2544,356,N,,VBM PORTION,39,18,19,
SOUTH GATE,6550011A,2544,356,N,1178,TOTAL,168,51,88,
SOUTH GATE,6550012B,2545,356,N,1065,POLLING PLACE,140,34,88,
SOUTH GATE,6550012B,2545,356,N,,VBM PORTION,23,6,14,
SOUTH GATE,6550012B,2545,356,N,1065,TOTAL,163,40,102,
SOUTH GATE,6550015A,2546,356,N,1116,POLLING PLACE,172,44,86,
SOUTH GATE,6550015A,2546,356,N,,VBM PORTION,43,15,22,
SOUTH GATE,6550015A,2546,356,N,1116,TOTAL,215,59,108,
SOUTH GATE,6550016A,2547,356,N,957,POLLING PLACE,112,32,66,
SOUTH GATE,6550016A,2547,356,N,,VBM PORTION,19,5,4,
SOUTH GATE,6550016A,2547,356,N,957,TOTAL,131,37,70,
SOUTH GATE,6550017A,2548,356,N,1079,POLLING PLACE,145,47,81,
SOUTH GATE,6550017A,2548,356,N,,VBM PORTION,27,10,12,
SOUTH GATE,6550017A,2548,356,N,1079,TOTAL,172,57,93,
SOUTH GATE,6550018A,2549,356,N,991,POLLING PLACE,115,38,64,
SOUTH GATE,6550018A,2549,356,N,,VBM PORTION,27,5,19,
SOUTH GATE,6550018A,2549,356,N,991,TOTAL,142,43,83,
SOUTH GATE,6550019B,2550,356,N,1094,POLLING PLACE,178,42,89,
SOUTH GATE,6550019B,2550,356,N,,VBM PORTION,14,2,10,
SOUTH GATE,6550019B,2550,356,N,1094,TOTAL,192,44,99,
SOUTH GATE,6550019D,6239,350,Y,,POLLING PLACE,,,,
SOUTH GATE,6550019D,6239,350,Y,,VBM PORTION,,,,
SOUTH GATE,6550019D,6239,350,Y,,TOTAL,,,,
SOUTH GATE,6550020A,2551,356,N,1022,POLLING PLACE,148,32,87,
SOUTH GATE,6550020A,2551,356,N,,VBM PORTION,23,4,15,
SOUTH GATE,6550020A,2551,356,N,1022,TOTAL,171,36,102,
SOUTH GATE,6550021A,2552,356,N,745,POLLING PLACE,58,14,36,
SOUTH GATE,6550021A,2552,356,N,,VBM PORTION,8,,7,
SOUTH GATE,6550021A,2552,356,N,745,TOTAL,66,14,43,
SOUTH GATE,6550022A,2553,356,N,870,POLLING PLACE,123,36,64,
SOUTH GATE,6550022A,2553,356,N,,VBM PORTION,25,3,17,
SOUTH GATE,6550022A,2553,356,N,870,TOTAL,148,39,81,
SOUTH GATE,6550022B,2554,356,N,749,POLLING PLACE,72,18,45,
SOUTH GATE,6550022B,2554,356,N,,VBM PORTION,14,2,11,
SOUTH GATE,6550022B,2554,356,N,749,TOTAL,86,20,56,
SOUTH GATE,6550028A,2555,356,N,1002,POLLING PLACE,147,47,74,
SOUTH GATE,6550028A,2555,356,N,,VBM PORTION,27,12,11,
SOUTH GATE,6550028A,2555,356,N,1002,TOTAL,174,59,85,
SOUTH GATE,6550029A,2556,356,N,1077,POLLING PLACE,133,43,62,
SOUTH GATE,6550029A,2556,356,N,,VBM PORTION,27,7,17,
SOUTH GATE,6550029A,2556,356,N,1077,TOTAL,160,50,79,
SOUTH GATE,6550030C,2557,356,N,765,POLLING PLACE,129,37,75,
SOUTH GATE,6550030C,2557,356,N,,VBM PORTION,25,6,14,
SOUTH GATE,6550030C,2557,356,N,765,TOTAL,154,43,89,
SOUTH GATE,6550031A,2558,356,N,1130,POLLING PLACE,179,36,109,
SOUTH GATE,6550031A,2558,356,N,,VBM PORTION,30,7,18,
SOUTH GATE,6550031A,2558,356,N,1130,TOTAL,209,43,127,
SOUTH GATE,6550035A,2559,356,N,1228,POLLING PLACE,166,50,82,
SOUTH GATE,6550035A,2559,356,N,,VBM PORTION,37,14,12,
SOUTH GATE,6550035A,2559,356,N,1228,TOTAL,203,64,94,
SOUTH GATE,6550036A,2560,356,N,1068,POLLING PLACE,121,43,59,
SOUTH GATE,6550036A,2560,356,N,,VBM PORTION,20,4,9,
SOUTH GATE,6550036A,2560,356,N,1068,TOTAL,141,47,68,
SOUTH GATE,6550039A,2561,356,N,884,POLLING PLACE,154,44,87,
SOUTH GATE,6550039A,2561,356,N,,VBM PORTION,11,,8,
SOUTH GATE,6550039A,2561,356,N,884,TOTAL,165,44,95,
SOUTH GATE,6550047B,2562,356,N,1055,POLLING PLACE,162,51,75,
SOUTH GATE,6550047B,2562,356,N,,VBM PORTION,34,8,23,
SOUTH GATE,6550047B,2562,356,N,1055,TOTAL,196,59,98,
SOUTH GATE,6550048A,2563,356,N,1251,POLLING PLACE,178,49,100,
SOUTH GATE,6550048A,2563,356,N,,VBM PORTION,30,5,23,
SOUTH GATE,6550048A,2563,356,N,1251,TOTAL,208,54,123,
SOUTH GATE,6550050A,2564,356,N,1029,POLLING PLACE,131,35,69,
SOUTH GATE,6550050A,2564,356,N,,VBM PORTION,30,3,22,
SOUTH GATE,6550050A,2564,356,N,1029,TOTAL,161,38,91,
SOUTH GATE,6550052A,2565,356,N,1000,POLLING PLACE,129,41,63,
SOUTH GATE,6550052A,2565,356,N,,VBM PORTION,33,8,17,
SOUTH GATE,6550052A,2565,356,N,1000,TOTAL,162,49,80,
SOUTH GATE,6550053A,2566,356,N,1227,POLLING PLACE,179,49,100,
SOUTH GATE,6550053A,2566,356,N,,VBM PORTION,41,9,24,
SOUTH GATE,6550053A,2566,356,N,1227,TOTAL,220,58,124,
SOUTH GATE,6550055A,2567,356,N,542,POLLING PLACE,94,25,51,
SOUTH GATE,6550055A,2567,356,N,,VBM PORTION,15,3,7,
SOUTH GATE,6550055A,2567,356,N,542,TOTAL,109,28,58,
SOUTH GATE,6550055B,2568,353,N,214,POLLING PLACE,15,7,4,
SOUTH GATE,6550055B,2568,353,N,,VBM PORTION,12,4,5,
SOUTH GATE,6550055B,2568,353,N,214,TOTAL,27,11,9,
SOUTH GATE,6550056A,2569,354,N,417,POLLING PLACE,62,23,27,
SOUTH GATE,6550056A,2569,354,N,,VBM PORTION,45,14,22,
SOUTH GATE,6550056A,2569,354,N,417,TOTAL,107,37,49,
SOUTH GATE,6550057A,2570,354,N,769,POLLING PLACE,122,37,67,
SOUTH GATE,6550057A,2570,354,N,,VBM PORTION,23,5,9,
SOUTH GATE,6550057A,2570,354,N,769,TOTAL,145,42,76,
SOUTH GATE,6550060A,2571,353,N,1073,POLLING PLACE,155,36,84,
SOUTH GATE,6550060A,2571,353,N,,VBM PORTION,41,7,27,
SOUTH GATE,6550060A,2571,353,N,1073,TOTAL,196,43,111,
SOUTH GATE,6550061A,2572,353,N,606,POLLING PLACE,90,33,39,
SOUTH GATE,6550061A,2572,353,N,,VBM PORTION,13,3,9,
SOUTH GATE,6550061A,2572,353,N,606,TOTAL,103,36,48,
SOUTH GATE,6550062A,2573,353,N,1127,POLLING PLACE,186,60,91,
SOUTH GATE,6550062A,2573,353,N,,VBM PORTION,39,5,22,
SOUTH GATE,6550062A,2573,353,N,1127,TOTAL,225,65,113,
