LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,JEFFREY PRANG,JOHN MORRIS,
LOS ANGELES,9001801B,3886,214,N,1167,TOTAL,245,83,119,
LOS ANGELES,9001804A,3887,211,N,1185,POLLING PLACE,215,86,96,
LOS ANGELES,9001804A,3887,211,N,,VBM PORTION,42,8,22,
LOS ANGELES,9001804A,3887,211,N,1185,TOTAL,257,94,118,
LOS ANGELES,9001805A,3888,33,N,1249,POLLING PLACE,255,82,125,
LOS ANGELES,9001805A,3888,33,N,,VBM PORTION,63,15,31,
LOS ANGELES,9001805A,3888,33,N,1249,TOTAL,318,97,156,
LOS ANGELES,9001808A,3889,115,N,1191,POLLING PLACE,221,97,90,
LOS ANGELES,9001808A,3889,115,N,,VBM PORTION,105,44,36,
LOS ANGELES,9001808A,3889,115,N,1191,TOTAL,326,141,126,
LOS ANGELES,9001810A,3890,214,N,994,POLLING PLACE,144,49,65,
LOS ANGELES,9001810A,3890,214,N,,VBM PORTION,41,10,21,
LOS ANGELES,9001810A,3890,214,N,994,TOTAL,185,59,86,
LOS ANGELES,9001814A,3891,214,N,984,POLLING PLACE,125,41,56,
LOS ANGELES,9001814A,3891,214,N,,VBM PORTION,48,23,18,
LOS ANGELES,9001814A,3891,214,N,984,TOTAL,173,64,74,
LOS ANGELES,9001824A,3892,102,N,1097,POLLING PLACE,289,115,91,
LOS ANGELES,9001824A,3892,102,N,,VBM PORTION,117,64,26,
LOS ANGELES,9001824A,3892,102,N,1097,TOTAL,406,179,117,
LOS ANGELES,9001825B,3893,115,N,1235,POLLING PLACE,228,105,82,
LOS ANGELES,9001825B,3893,115,N,,VBM PORTION,82,42,24,
LOS ANGELES,9001825B,3893,115,N,1235,TOTAL,310,147,106,
LOS ANGELES,9001827A,3894,393,N,998,POLLING PLACE,255,86,103,
LOS ANGELES,9001827A,3894,393,N,,VBM PORTION,120,33,49,
LOS ANGELES,9001827A,3894,393,N,998,TOTAL,375,119,152,
LOS ANGELES,9001832B,3895,59,N,538,POLLING PLACE,76,31,26,
LOS ANGELES,9001832B,3895,59,N,,VBM PORTION,31,7,9,
LOS ANGELES,9001832B,3895,59,N,538,TOTAL,107,38,35,
LOS ANGELES,9001838A,3896,200,N,1177,POLLING PLACE,137,39,74,
LOS ANGELES,9001838A,3896,200,N,,VBM PORTION,71,22,36,
LOS ANGELES,9001838A,3896,200,N,1177,TOTAL,208,61,110,
LOS ANGELES,9001839A,3897,200,N,1024,POLLING PLACE,110,30,58,
LOS ANGELES,9001839A,3897,200,N,,VBM PORTION,38,13,17,
LOS ANGELES,9001839A,3897,200,N,1024,TOTAL,148,43,75,
LOS ANGELES,9001841A,3898,200,N,865,POLLING PLACE,111,42,45,
LOS ANGELES,9001841A,3898,200,N,,VBM PORTION,32,11,9,
LOS ANGELES,9001841A,3898,200,N,865,TOTAL,143,53,54,
LOS ANGELES,9001846A,3899,214,N,1125,POLLING PLACE,160,55,82,
LOS ANGELES,9001846A,3899,214,N,,VBM PORTION,38,19,16,
LOS ANGELES,9001846A,3899,214,N,1125,TOTAL,198,74,98,
LOS ANGELES,9001851A,3900,214,N,861,POLLING PLACE,129,37,77,
LOS ANGELES,9001851A,3900,214,N,,VBM PORTION,33,16,14,
LOS ANGELES,9001851A,3900,214,N,861,TOTAL,162,53,91,
LOS ANGELES,9001854A,3901,214,N,543,POLLING PLACE,100,31,54,
LOS ANGELES,9001854A,3901,214,N,,VBM PORTION,18,4,10,
LOS ANGELES,9001854A,3901,214,N,543,TOTAL,118,35,64,
LOS ANGELES,9001855A,3902,214,N,1045,POLLING PLACE,149,57,66,
LOS ANGELES,9001855A,3902,214,N,,VBM PORTION,23,8,10,
LOS ANGELES,9001855A,3902,214,N,1045,TOTAL,172,65,76,
LOS ANGELES,9001856A,3903,214,N,626,POLLING PLACE,111,40,55,
LOS ANGELES,9001856A,3903,214,N,,VBM PORTION,13,2,10,
LOS ANGELES,9001856A,3903,214,N,626,TOTAL,124,42,65,
LOS ANGELES,9001857A,3904,220,N,1264,POLLING PLACE,125,42,43,
LOS ANGELES,9001857A,3904,220,N,,VBM PORTION,207,78,66,
LOS ANGELES,9001857A,3904,220,N,1264,TOTAL,332,120,109,
LOS ANGELES,9001859A,3905,214,N,1128,POLLING PLACE,250,94,109,
LOS ANGELES,9001859A,3905,214,N,,VBM PORTION,35,15,12,
LOS ANGELES,9001859A,3905,214,N,1128,TOTAL,285,109,121,
LOS ANGELES,9001861A,3906,124,N,1189,POLLING PLACE,262,112,85,
LOS ANGELES,9001861A,3906,124,N,,VBM PORTION,89,25,32,
LOS ANGELES,9001861A,3906,124,N,1189,TOTAL,351,137,117,
LOS ANGELES,9001862C,3907,214,N,616,POLLING PLACE,2,2,,
LOS ANGELES,9001862C,3907,214,N,,VBM PORTION,18,7,4,
LOS ANGELES,9001862C,3907,214,N,616,TOTAL,20,9,4,
LOS ANGELES,9001874A,3908,323,N,1041,POLLING PLACE,143,66,36,
LOS ANGELES,9001874A,3908,323,N,,VBM PORTION,118,43,37,
LOS ANGELES,9001874A,3908,323,N,1041,TOTAL,261,109,73,
LOS ANGELES,9001875A,3909,214,N,928,POLLING PLACE,167,61,83,
LOS ANGELES,9001875A,3909,214,N,,VBM PORTION,58,20,29,
LOS ANGELES,9001875A,3909,214,N,928,TOTAL,225,81,112,
LOS ANGELES,9001876A,3910,327,N,945,POLLING PLACE,296,77,129,
LOS ANGELES,9001876A,3910,327,N,,VBM PORTION,92,27,31,
LOS ANGELES,9001876A,3910,327,N,945,TOTAL,388,104,160,
LOS ANGELES,9001877B,3911,115,N,1287,POLLING PLACE,164,65,60,
LOS ANGELES,9001877B,3911,115,N,,VBM PORTION,63,31,19,
LOS ANGELES,9001877B,3911,115,N,1287,TOTAL,227,96,79,
LOS ANGELES,9001884A,3912,320,N,788,POLLING PLACE,151,53,59,
LOS ANGELES,9001884A,3912,320,N,,VBM PORTION,60,21,15,
LOS ANGELES,9001884A,3912,320,N,788,TOTAL,211,74,74,
LOS ANGELES,9001884C,6287,321,Y,124,POLLING PLACE,,,,
LOS ANGELES,9001884C,6287,321,Y,,VBM PORTION,28,10,9,
LOS ANGELES,9001884C,6287,321,Y,124,TOTAL,28,10,9,
LOS ANGELES,9001889A,3913,214,N,810,POLLING PLACE,112,42,45,
LOS ANGELES,9001889A,3913,214,N,,VBM PORTION,62,31,22,
LOS ANGELES,9001889A,3913,214,N,810,TOTAL,174,73,67,
LOS ANGELES,9001890A,3914,214,N,810,POLLING PLACE,152,52,74,
LOS ANGELES,9001890A,3914,214,N,,VBM PORTION,66,31,31,
LOS ANGELES,9001890A,3914,214,N,810,TOTAL,218,83,105,
LOS ANGELES,9001891A,3915,214,N,1034,POLLING PLACE,212,72,97,
LOS ANGELES,9001891A,3915,214,N,,VBM PORTION,49,17,24,
LOS ANGELES,9001891A,3915,214,N,1034,TOTAL,261,89,121,
LOS ANGELES,9001892A,3916,115,N,1434,POLLING PLACE,206,92,50,
LOS ANGELES,9001892A,3916,115,N,,VBM PORTION,132,60,38,
LOS ANGELES,9001892A,3916,115,N,1434,TOTAL,338,152,88,
LOS ANGELES,9001893A,3917,115,N,1272,POLLING PLACE,191,75,74,
LOS ANGELES,9001893A,3917,115,N,,VBM PORTION,117,47,35,
LOS ANGELES,9001893A,3917,115,N,1272,TOTAL,308,122,109,
LOS ANGELES,9001895A,3918,214,N,1058,POLLING PLACE,164,58,75,
LOS ANGELES,9001895A,3918,214,N,,VBM PORTION,60,29,21,
LOS ANGELES,9001895A,3918,214,N,1058,TOTAL,224,87,96,
LOS ANGELES,9001899A,3919,214,N,619,POLLING PLACE,112,41,51,
LOS ANGELES,9001899A,3919,214,N,,VBM PORTION,19,9,5,
LOS ANGELES,9001899A,3919,214,N,619,TOTAL,131,50,56,
LOS ANGELES,9001900B,3920,121,N,1021,POLLING PLACE,117,41,56,
LOS ANGELES,9001900B,3920,121,N,,VBM PORTION,69,25,26,
LOS ANGELES,9001900B,3920,121,N,1021,TOTAL,186,66,82,
LOS ANGELES,9001904A,3921,214,N,1075,POLLING PLACE,174,78,76,
LOS ANGELES,9001904A,3921,214,N,,VBM PORTION,37,21,11,
LOS ANGELES,9001904A,3921,214,N,1075,TOTAL,211,99,87,
LOS ANGELES,9001905A,3922,214,N,1102,POLLING PLACE,212,89,100,
LOS ANGELES,9001905A,3922,214,N,,VBM PORTION,28,15,10,
LOS ANGELES,9001905A,3922,214,N,1102,TOTAL,240,104,110,
LOS ANGELES,9001907A,3923,55,N,613,POLLING PLACE,106,45,45,
LOS ANGELES,9001907A,3923,55,N,,VBM PORTION,16,5,7,
LOS ANGELES,9001907A,3923,55,N,613,TOTAL,122,50,52,
LOS ANGELES,9001910C,6288,213,Y,,POLLING PLACE,,,,
LOS ANGELES,9001910C,6288,213,Y,,VBM PORTION,,,,
LOS ANGELES,9001910C,6288,213,Y,,TOTAL,,,,
LOS ANGELES,9001910H,3924,214,N,994,POLLING PLACE,204,83,85,
LOS ANGELES,9001910H,3924,214,N,,VBM PORTION,26,15,8,
LOS ANGELES,9001910H,3924,214,N,994,TOTAL,230,98,93,
LOS ANGELES,9001917A,3925,59,N,907,POLLING PLACE,136,55,54,
LOS ANGELES,9001917A,3925,59,N,,VBM PORTION,29,22,4,
LOS ANGELES,9001917A,3925,59,N,907,TOTAL,165,77,58,
LOS ANGELES,9001920A,3926,308,N,978,POLLING PLACE,161,86,48,
LOS ANGELES,9001920A,3926,308,N,,VBM PORTION,54,23,15,
LOS ANGELES,9001920A,3926,308,N,978,TOTAL,215,109,63,
LOS ANGELES,9001924B,3927,125,N,1215,POLLING PLACE,227,82,87,
LOS ANGELES,9001924B,3927,125,N,,VBM PORTION,61,12,17,
LOS ANGELES,9001924B,3927,125,N,1215,TOTAL,288,94,104,
LOS ANGELES,9001926C,3928,125,N,1314,POLLING PLACE,296,110,98,
LOS ANGELES,9001926C,3928,125,N,,VBM PORTION,159,69,49,
LOS ANGELES,9001926C,3928,125,N,1314,TOTAL,455,179,147,
LOS ANGELES,9001927A,3929,310,N,1131,POLLING PLACE,99,39,45,
LOS ANGELES,9001927A,3929,310,N,,VBM PORTION,30,16,11,
LOS ANGELES,9001927A,3929,310,N,1131,TOTAL,129,55,56,
LOS ANGELES,9001928B,3930,125,N,1132,POLLING PLACE,276,101,109,
LOS ANGELES,9001928B,3930,125,N,,VBM PORTION,83,36,14,
LOS ANGELES,9001928B,3930,125,N,1132,TOTAL,359,137,123,
LOS ANGELES,9001929A,3931,308,N,760,POLLING PLACE,53,12,24,
LOS ANGELES,9001929A,3931,308,N,,VBM PORTION,4,2,2,
LOS ANGELES,9001929A,3931,308,N,760,TOTAL,57,14,26,
LOS ANGELES,9001930A,3932,310,N,95,POLLING PLACE,9,5,4,
LOS ANGELES,9001930A,3932,310,N,,VBM PORTION,7,3,2,
LOS ANGELES,9001930A,3932,310,N,95,TOTAL,16,8,6,
LOS ANGELES,9001931A,3933,125,N,1028,POLLING PLACE,262,94,109,
LOS ANGELES,9001931A,3933,125,N,,VBM PORTION,95,30,29,
LOS ANGELES,9001931A,3933,125,N,1028,TOTAL,357,124,138,
LOS ANGELES,9001932B,3934,310,N,1073,POLLING PLACE,156,73,63,
LOS ANGELES,9001932B,3934,310,N,,VBM PORTION,23,12,9,
LOS ANGELES,9001932B,3934,310,N,1073,TOTAL,179,85,72,
LOS ANGELES,9001938A,3935,320,N,742,POLLING PLACE,138,55,36,
LOS ANGELES,9001938A,3935,320,N,,VBM PORTION,37,18,5,
LOS ANGELES,9001938A,3935,320,N,742,TOTAL,175,73,41,
LOS ANGELES,9001940D,3936,316,N,626,POLLING PLACE,71,29,32,
LOS ANGELES,9001940D,3936,316,N,,VBM PORTION,11,4,5,
LOS ANGELES,9001940D,3936,316,N,626,TOTAL,82,33,37,
LOS ANGELES,9001941A,3937,310,N,861,POLLING PLACE,94,42,36,
LOS ANGELES,9001941A,3937,310,N,,VBM PORTION,14,7,5,
LOS ANGELES,9001941A,3937,310,N,861,TOTAL,108,49,41,
LOS ANGELES,9001942A,3938,308,N,491,POLLING PLACE,20,8,6,
LOS ANGELES,9001942A,3938,308,N,,VBM PORTION,1,,,
LOS ANGELES,9001942A,3938,308,N,491,TOTAL,21,8,6,
LOS ANGELES,9001943A,3939,310,N,933,POLLING PLACE,155,60,61,
LOS ANGELES,9001943A,3939,310,N,,VBM PORTION,39,20,15,
LOS ANGELES,9001943A,3939,310,N,933,TOTAL,194,80,76,
LOS ANGELES,9001950A,3940,308,N,573,POLLING PLACE,18,9,6,
LOS ANGELES,9001950A,3940,308,N,,VBM PORTION,7,2,3,
LOS ANGELES,9001950A,3940,308,N,573,TOTAL,25,11,9,
LOS ANGELES,9001951A,3941,179,N,922,POLLING PLACE,152,69,48,
LOS ANGELES,9001951A,3941,179,N,,VBM PORTION,52,28,18,
LOS ANGELES,9001951A,3941,179,N,922,TOTAL,204,97,66,
LOS ANGELES,9001956A,3942,308,N,778,POLLING PLACE,76,30,32,
LOS ANGELES,9001956A,3942,308,N,,VBM PORTION,24,10,6,
LOS ANGELES,9001956A,3942,308,N,778,TOTAL,100,40,38,
LOS ANGELES,9001957A,3943,358,N,379,POLLING PLACE,46,27,11,
LOS ANGELES,9001957A,3943,358,N,,VBM PORTION,6,2,4,
LOS ANGELES,9001957A,3943,358,N,379,TOTAL,52,29,15,
LOS ANGELES,9001959A,3944,312,N,497,POLLING PLACE,62,39,14,
LOS ANGELES,9001959A,3944,312,N,,VBM PORTION,14,7,1,
LOS ANGELES,9001959A,3944,312,N,497,TOTAL,76,46,15,
LOS ANGELES,9001961A,3945,309,N,1003,POLLING PLACE,126,67,30,
LOS ANGELES,9001961A,3945,309,N,,VBM PORTION,26,17,7,
LOS ANGELES,9001961A,3945,309,N,1003,TOTAL,152,84,37,
LOS ANGELES,9001961F,3946,309,N,633,POLLING PLACE,107,58,31,
LOS ANGELES,9001961F,3946,309,N,,VBM PORTION,18,10,7,
LOS ANGELES,9001961F,3946,309,N,633,TOTAL,125,68,38,
LOS ANGELES,9001964A,3947,358,N,977,POLLING PLACE,118,77,25,
LOS ANGELES,9001964A,3947,358,N,,VBM PORTION,21,9,10,
LOS ANGELES,9001964A,3947,358,N,977,TOTAL,139,86,35,
LOS ANGELES,9001966A,3948,311,N,1156,POLLING PLACE,122,56,45,
LOS ANGELES,9001966A,3948,311,N,,VBM PORTION,28,12,12,
LOS ANGELES,9001966A,3948,311,N,1156,TOTAL,150,68,57,
LOS ANGELES,9001966B,3949,311,N,970,POLLING PLACE,142,75,50,
LOS ANGELES,9001966B,3949,311,N,,VBM PORTION,18,9,6,
LOS ANGELES,9001966B,3949,311,N,970,TOTAL,160,84,56,
LOS ANGELES,9001969B,6289,358,Y,3,POLLING PLACE,,,,
LOS ANGELES,9001969B,6289,358,Y,,VBM PORTION,,,,
LOS ANGELES,9001969B,6289,358,Y,3,TOTAL,,,,
LOS ANGELES,9001974A,3950,309,N,1018,POLLING PLACE,122,63,37,
LOS ANGELES,9001974A,3950,309,N,,VBM PORTION,26,14,7,
LOS ANGELES,9001974A,3950,309,N,1018,TOTAL,148,77,44,
LOS ANGELES,9001980A,3951,316,N,757,POLLING PLACE,108,51,42,
LOS ANGELES,9001980A,3951,316,N,,VBM PORTION,16,6,5,
LOS ANGELES,9001980A,3951,316,N,757,TOTAL,124,57,47,
LOS ANGELES,9001984B,3952,228,N,998,POLLING PLACE,193,80,69,
LOS ANGELES,9001984B,3952,228,N,,VBM PORTION,35,13,10,
LOS ANGELES,9001984B,3952,228,N,998,TOTAL,228,93,79,
LOS ANGELES,9001985A,3953,228,N,1036,POLLING PLACE,196,77,55,
LOS ANGELES,9001985A,3953,228,N,,VBM PORTION,45,17,14,
LOS ANGELES,9001985A,3953,228,N,1036,TOTAL,241,94,69,
LOS ANGELES,9001987A,3954,316,N,1116,POLLING PLACE,129,64,40,
LOS ANGELES,9001987A,3954,316,N,,VBM PORTION,23,8,9,
LOS ANGELES,9001987A,3954,316,N,1116,TOTAL,152,72,49,
LOS ANGELES,9001991A,3955,316,N,1177,POLLING PLACE,139,68,48,
LOS ANGELES,9001991A,3955,316,N,,VBM PORTION,36,18,12,
LOS ANGELES,9001991A,3955,316,N,1177,TOTAL,175,86,60,
LOS ANGELES,9001993B,3956,316,N,750,POLLING PLACE,105,44,39,
LOS ANGELES,9001993B,3956,316,N,,VBM PORTION,19,15,3,
LOS ANGELES,9001993B,3956,316,N,750,TOTAL,124,59,42,
LOS ANGELES,9001998A,3957,316,N,1096,POLLING PLACE,123,67,40,
LOS ANGELES,9001998A,3957,316,N,,VBM PORTION,14,3,6,
LOS ANGELES,9001998A,3957,316,N,1096,TOTAL,137,70,46,
LOS ANGELES,9001999A,3958,115,N,763,POLLING PLACE,170,62,63,
LOS ANGELES,9001999A,3958,115,N,,VBM PORTION,82,27,33,
LOS ANGELES,9001999A,3958,115,N,763,TOTAL,252,89,96,
LOS ANGELES,9002001A,3959,214,N,1032,POLLING PLACE,122,52,57,
LOS ANGELES,9002001A,3959,214,N,,VBM PORTION,49,27,16,
LOS ANGELES,9002001A,3959,214,N,1032,TOTAL,171,79,73,
LOS ANGELES,9002001B,3960,214,N,479,POLLING PLACE,71,32,32,
LOS ANGELES,9002001B,3960,214,N,,VBM PORTION,22,3,15,
LOS ANGELES,9002001B,3960,214,N,479,TOTAL,93,35,47,
LOS ANGELES,9002005A,3961,311,N,755,POLLING PLACE,87,48,25,
LOS ANGELES,9002005A,3961,311,N,,VBM PORTION,21,12,5,
LOS ANGELES,9002005A,3961,311,N,755,TOTAL,108,60,30,
LOS ANGELES,9002009A,3962,228,N,828,POLLING PLACE,118,56,33,
LOS ANGELES,9002009A,3962,228,N,,VBM PORTION,55,27,16,
LOS ANGELES,9002009A,3962,228,N,828,TOTAL,173,83,49,
LOS ANGELES,9002010A,3963,311,N,1107,POLLING PLACE,105,44,40,
LOS ANGELES,9002010A,3963,311,N,,VBM PORTION,20,10,3,
LOS ANGELES,9002010A,3963,311,N,1107,TOTAL,125,54,43,
LOS ANGELES,9002012B,3964,214,N,1095,POLLING PLACE,169,60,73,
LOS ANGELES,9002012B,3964,214,N,,VBM PORTION,66,20,35,
LOS ANGELES,9002012B,3964,214,N,1095,TOTAL,235,80,108,
LOS ANGELES,9002017A,3965,214,N,1129,POLLING PLACE,195,65,83,
LOS ANGELES,9002017A,3965,214,N,,VBM PORTION,49,18,19,
LOS ANGELES,9002017A,3965,214,N,1129,TOTAL,244,83,102,
LOS ANGELES,9002021A,3966,309,N,985,POLLING PLACE,128,75,38,
LOS ANGELES,9002021A,3966,309,N,,VBM PORTION,27,12,11,
LOS ANGELES,9002021A,3966,309,N,985,TOTAL,155,87,49,
LOS ANGELES,9002021B,3967,309,N,1050,POLLING PLACE,120,73,33,
LOS ANGELES,9002021B,3967,309,N,,VBM PORTION,27,16,9,
LOS ANGELES,9002021B,3967,309,N,1050,TOTAL,147,89,42,
LOS ANGELES,9002022A,3968,309,N,1138,POLLING PLACE,113,66,28,
LOS ANGELES,9002022A,3968,309,N,,VBM PORTION,27,14,9,
LOS ANGELES,9002022A,3968,309,N,1138,TOTAL,140,80,37,
LOS ANGELES,9002024A,3969,309,N,885,POLLING PLACE,98,56,30,
LOS ANGELES,9002024A,3969,309,N,,VBM PORTION,12,6,4,
LOS ANGELES,9002024A,3969,309,N,885,TOTAL,110,62,34,
LOS ANGELES,9002027A,3970,311,N,1156,POLLING PLACE,167,67,60,
LOS ANGELES,9002027A,3970,311,N,,VBM PORTION,22,9,7,
LOS ANGELES,9002027A,3970,311,N,1156,TOTAL,189,76,67,
LOS ANGELES,9002029A,3971,198,N,1072,POLLING PLACE,260,106,85,
LOS ANGELES,9002029A,3971,198,N,,VBM PORTION,53,19,21,
LOS ANGELES,9002029A,3971,198,N,1072,TOTAL,313,125,106,
LOS ANGELES,9002033B,3972,311,N,921,POLLING PLACE,93,41,34,
LOS ANGELES,9002033B,3972,311,N,,VBM PORTION,14,6,8,
LOS ANGELES,9002033B,3972,311,N,921,TOTAL,107,47,42,
LOS ANGELES,9002036A,3973,308,N,918,POLLING PLACE,100,65,22,
LOS ANGELES,9002036A,3973,308,N,,VBM PORTION,22,9,9,
LOS ANGELES,9002036A,3973,308,N,918,TOTAL,122,74,31,
LOS ANGELES,9002037A,3974,311,N,1016,POLLING PLACE,122,44,55,
LOS ANGELES,9002037A,3974,311,N,,VBM PORTION,26,7,14,
LOS ANGELES,9002037A,3974,311,N,1016,TOTAL,148,51,69,
LOS ANGELES,9002039A,3975,311,N,1063,POLLING PLACE,114,42,54,
LOS ANGELES,9002039A,3975,311,N,,VBM PORTION,32,15,11,
LOS ANGELES,9002039A,3975,311,N,1063,TOTAL,146,57,65,
LOS ANGELES,9002042A,3976,311,N,1035,POLLING PLACE,150,75,48,
LOS ANGELES,9002042A,3976,311,N,,VBM PORTION,29,11,11,
LOS ANGELES,9002042A,3976,311,N,1035,TOTAL,179,86,59,
LOS ANGELES,9002043A,3977,311,N,1123,POLLING PLACE,161,82,51,
LOS ANGELES,9002043A,3977,311,N,,VBM PORTION,21,9,3,
LOS ANGELES,9002043A,3977,311,N,1123,TOTAL,182,91,54,
LOS ANGELES,9002046A,3978,99,N,543,POLLING PLACE,137,59,47,
LOS ANGELES,9002046A,3978,99,N,,VBM PORTION,49,19,20,
LOS ANGELES,9002046A,3978,99,N,543,TOTAL,186,78,67,
LOS ANGELES,9002047A,3979,312,N,803,POLLING PLACE,70,54,13,
LOS ANGELES,9002047A,3979,312,N,,VBM PORTION,16,9,6,
LOS ANGELES,9002047A,3979,312,N,803,TOTAL,86,63,19,
LOS ANGELES,9002047B,3980,312,N,767,POLLING PLACE,69,48,16,
LOS ANGELES,9002047B,3980,312,N,,VBM PORTION,21,5,13,
LOS ANGELES,9002047B,3980,312,N,767,TOTAL,90,53,29,
LOS ANGELES,9002048A,3981,99,N,421,POLLING PLACE,89,38,25,
LOS ANGELES,9002048A,3981,99,N,,VBM PORTION,28,13,8,
LOS ANGELES,9002048A,3981,99,N,421,TOTAL,117,51,33,
LOS ANGELES,9002050A,3982,311,N,1192,POLLING PLACE,128,52,48,
LOS ANGELES,9002050A,3982,311,N,,VBM PORTION,34,15,9,
LOS ANGELES,9002050A,3982,311,N,1192,TOTAL,162,67,57,
LOS ANGELES,9002053B,3983,200,N,1141,POLLING PLACE,179,67,72,
LOS ANGELES,9002053B,3983,200,N,,VBM PORTION,54,14,23,
LOS ANGELES,9002053B,3983,200,N,1141,TOTAL,233,81,95,
LOS ANGELES,9002054A,3984,312,N,861,POLLING PLACE,88,60,15,
LOS ANGELES,9002054A,3984,312,N,,VBM PORTION,21,11,7,
LOS ANGELES,9002054A,3984,312,N,861,TOTAL,109,71,22,
LOS ANGELES,9002057A,3985,215,N,379,POLLING PLACE,46,17,14,
LOS ANGELES,9002057A,3985,215,N,,VBM PORTION,17,12,3,
LOS ANGELES,9002057A,3985,215,N,379,TOTAL,63,29,17,
LOS ANGELES,9002059A,3986,312,N,857,POLLING PLACE,94,60,23,
LOS ANGELES,9002059A,3986,312,N,,VBM PORTION,22,14,5,
LOS ANGELES,9002059A,3986,312,N,857,TOTAL,116,74,28,
LOS ANGELES,9002063A,3987,312,N,938,POLLING PLACE,87,58,20,
LOS ANGELES,9002063A,3987,312,N,,VBM PORTION,8,3,2,
LOS ANGELES,9002063A,3987,312,N,938,TOTAL,95,61,22,
LOS ANGELES,9002068B,3988,228,N,1203,POLLING PLACE,195,92,63,
LOS ANGELES,9002068B,3988,228,N,,VBM PORTION,69,38,16,
LOS ANGELES,9002068B,3988,228,N,1203,TOTAL,264,130,79,
LOS ANGELES,9002069B,3989,228,N,1005,POLLING PLACE,109,46,46,
LOS ANGELES,9002069B,3989,228,N,,VBM PORTION,53,22,18,
LOS ANGELES,9002069B,3989,228,N,1005,TOTAL,162,68,64,
LOS ANGELES,9002070A,3990,228,N,1111,POLLING PLACE,236,111,75,
LOS ANGELES,9002070A,3990,228,N,,VBM PORTION,96,53,19,
LOS ANGELES,9002070A,3990,228,N,1111,TOTAL,332,164,94,
LOS ANGELES,9002072D,3991,200,N,858,POLLING PLACE,113,42,49,
LOS ANGELES,9002072D,3991,200,N,,VBM PORTION,39,18,11,
LOS ANGELES,9002072D,3991,200,N,858,TOTAL,152,60,60,
LOS ANGELES,9002073A,3992,308,N,1117,POLLING PLACE,145,74,50,
LOS ANGELES,9002073A,3992,308,N,,VBM PORTION,28,13,12,
LOS ANGELES,9002073A,3992,308,N,1117,TOTAL,173,87,62,
LOS ANGELES,9002074B,3993,308,N,857,POLLING PLACE,115,63,40,
LOS ANGELES,9002074B,3993,308,N,,VBM PORTION,12,5,5,
LOS ANGELES,9002074B,3993,308,N,857,TOTAL,127,68,45,
LOS ANGELES,9002077A,3994,309,N,1019,POLLING PLACE,119,76,25,
LOS ANGELES,9002077A,3994,309,N,,VBM PORTION,39,14,11,
LOS ANGELES,9002077A,3994,309,N,1019,TOTAL,158,90,36,
LOS ANGELES,9002080A,3995,228,N,1205,POLLING PLACE,313,125,90,
LOS ANGELES,9002080A,3995,228,N,,VBM PORTION,78,41,19,
LOS ANGELES,9002080A,3995,228,N,1205,TOTAL,391,166,109,
LOS ANGELES,9002083B,3996,228,N,1003,POLLING PLACE,229,103,82,
LOS ANGELES,9002083B,3996,228,N,,VBM PORTION,43,26,6,
LOS ANGELES,9002083B,3996,228,N,1003,TOTAL,272,129,88,
LOS ANGELES,9002084C,3997,229,N,512,POLLING PLACE,119,56,38,
LOS ANGELES,9002084C,3997,229,N,,VBM PORTION,47,19,16,
LOS ANGELES,9002084C,3997,229,N,512,TOTAL,166,75,54,
LOS ANGELES,9002086A,3998,228,N,755,POLLING PLACE,109,44,43,
LOS ANGELES,9002086A,3998,228,N,,VBM PORTION,26,11,10,
LOS ANGELES,9002086A,3998,228,N,755,TOTAL,135,55,53,
LOS ANGELES,9002086C,3999,228,N,740,POLLING PLACE,109,42,43,
LOS ANGELES,9002086C,3999,228,N,,VBM PORTION,36,15,12,
LOS ANGELES,9002086C,3999,228,N,740,TOTAL,145,57,55,
LOS ANGELES,9002087B,4000,228,N,912,POLLING PLACE,123,53,44,
LOS ANGELES,9002087B,4000,228,N,,VBM PORTION,36,14,13,
LOS ANGELES,9002087B,4000,228,N,912,TOTAL,159,67,57,
LOS ANGELES,9002089A,4001,216,N,1022,POLLING PLACE,64,28,25,
LOS ANGELES,9002089A,4001,216,N,,VBM PORTION,22,9,9,
LOS ANGELES,9002089A,4001,216,N,1022,TOTAL,86,37,34,
LOS ANGELES,9002090A,4002,229,N,768,POLLING PLACE,78,35,25,
LOS ANGELES,9002090A,4002,229,N,,VBM PORTION,30,16,7,
LOS ANGELES,9002090A,4002,229,N,768,TOTAL,108,51,32,
LOS ANGELES,9002091A,4003,229,N,1003,POLLING PLACE,189,82,57,
LOS ANGELES,9002091A,4003,229,N,,VBM PORTION,55,19,21,
LOS ANGELES,9002091A,4003,229,N,1003,TOTAL,244,101,78,
LOS ANGELES,9002095A,4004,229,N,804,POLLING PLACE,169,71,49,
LOS ANGELES,9002095A,4004,229,N,,VBM PORTION,42,20,8,
LOS ANGELES,9002095A,4004,229,N,804,TOTAL,211,91,57,
LOS ANGELES,9002097A,4005,229,N,865,POLLING PLACE,194,90,57,
LOS ANGELES,9002097A,4005,229,N,,VBM PORTION,47,20,15,
LOS ANGELES,9002097A,4005,229,N,865,TOTAL,241,110,72,
LOS ANGELES,9002097B,4006,229,N,979,POLLING PLACE,206,90,65,
LOS ANGELES,9002097B,4006,229,N,,VBM PORTION,51,15,16,
LOS ANGELES,9002097B,4006,229,N,979,TOTAL,257,105,81,
