LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,JOAN M CHROSTEK,EMMA CASTRO
SOUTH GATE,6550019B,2544,165,N,0,VBM PORTION,32,14,11
SOUTH GATE,6550019B,2544,165,N,1164,TOTAL,87,33,40
SOUTH GATE,6550020A,2545,165,N,1066,POLLING PLACE,51,16,27
SOUTH GATE,6550020A,2545,165,N,0,VBM PORTION,28,9,14
SOUTH GATE,6550020A,2545,165,N,1066,TOTAL,79,25,41
SOUTH GATE,6550021A,2546,165,N,790,POLLING PLACE,13,3,10
SOUTH GATE,6550021A,2546,165,N,0,VBM PORTION,20,4,14
SOUTH GATE,6550021A,2546,165,N,790,TOTAL,33,7,24
SOUTH GATE,6550022A,2547,165,N,940,POLLING PLACE,50,12,31
SOUTH GATE,6550022A,2547,165,N,0,VBM PORTION,26,6,15
SOUTH GATE,6550022A,2547,165,N,940,TOTAL,76,18,46
SOUTH GATE,6550022B,2548,165,N,795,POLLING PLACE,31,16,15
SOUTH GATE,6550022B,2548,165,N,0,VBM PORTION,19,7,8
SOUTH GATE,6550022B,2548,165,N,795,TOTAL,50,23,23
SOUTH GATE,6550028A,2549,165,N,1036,POLLING PLACE,65,33,26
SOUTH GATE,6550028A,2549,165,N,0,VBM PORTION,39,17,16
SOUTH GATE,6550028A,2549,165,N,1036,TOTAL,104,50,42
SOUTH GATE,6550029A,2550,165,N,1139,POLLING PLACE,61,24,26
SOUTH GATE,6550029A,2550,165,N,0,VBM PORTION,30,15,10
SOUTH GATE,6550029A,2550,165,N,1139,TOTAL,91,39,36
SOUTH GATE,6550030C,2551,165,N,797,POLLING PLACE,63,18,34
SOUTH GATE,6550030C,2551,165,N,0,VBM PORTION,25,12,11
SOUTH GATE,6550030C,2551,165,N,797,TOTAL,88,30,45
SOUTH GATE,6550031A,2552,165,N,1186,POLLING PLACE,48,15,23
SOUTH GATE,6550031A,2552,165,N,0,VBM PORTION,35,9,20
SOUTH GATE,6550031A,2552,165,N,1186,TOTAL,83,24,43
SOUTH GATE,6550035A,2553,165,N,1277,POLLING PLACE,62,21,30
SOUTH GATE,6550035A,2553,165,N,0,VBM PORTION,41,13,13
SOUTH GATE,6550035A,2553,165,N,1277,TOTAL,103,34,43
SOUTH GATE,6550036A,2554,165,N,1105,POLLING PLACE,50,20,24
SOUTH GATE,6550036A,2554,165,N,0,VBM PORTION,21,5,10
SOUTH GATE,6550036A,2554,165,N,1105,TOTAL,71,25,34
SOUTH GATE,6550039A,2555,165,N,924,POLLING PLACE,63,21,24
SOUTH GATE,6550039A,2555,165,N,0,VBM PORTION,17,5,11
SOUTH GATE,6550039A,2555,165,N,924,TOTAL,80,26,35
SOUTH GATE,6550047B,2556,165,N,1114,POLLING PLACE,60,23,21
SOUTH GATE,6550047B,2556,165,N,0,VBM PORTION,33,23,7
SOUTH GATE,6550047B,2556,165,N,1114,TOTAL,93,46,28
SOUTH GATE,6550048A,2557,165,N,1312,POLLING PLACE,60,21,34
SOUTH GATE,6550048A,2557,165,N,0,VBM PORTION,33,13,17
SOUTH GATE,6550048A,2557,165,N,1312,TOTAL,93,34,51
SOUTH GATE,6550050A,2558,165,N,1060,POLLING PLACE,52,14,28
SOUTH GATE,6550050A,2558,165,N,0,VBM PORTION,40,15,18
SOUTH GATE,6550050A,2558,165,N,1060,TOTAL,92,29,46
SOUTH GATE,6550052A,2559,165,N,1035,POLLING PLACE,46,14,20
SOUTH GATE,6550052A,2559,165,N,0,VBM PORTION,38,11,19
SOUTH GATE,6550052A,2559,165,N,1035,TOTAL,84,25,39
SOUTH GATE,6550053A,2560,165,N,1272,POLLING PLACE,62,22,33
SOUTH GATE,6550053A,2560,165,N,0,VBM PORTION,42,18,17
SOUTH GATE,6550053A,2560,165,N,1272,TOTAL,104,40,50
SOUTH GATE,6550055A,2561,165,N,794,POLLING PLACE,46,13,23
SOUTH GATE,6550055A,2561,165,N,0,VBM PORTION,30,9,18
SOUTH GATE,6550055A,2561,165,N,794,TOTAL,76,22,41
SOUTH GATE,6550056A,2562,165,N,434,POLLING PLACE,28,16,6
SOUTH GATE,6550056A,2562,165,N,0,VBM PORTION,53,26,19
SOUTH GATE,6550056A,2562,165,N,434,TOTAL,81,42,25
SOUTH GATE,6550060A,2563,165,N,1118,POLLING PLACE,80,23,39
SOUTH GATE,6550060A,2563,165,N,0,VBM PORTION,56,17,28
SOUTH GATE,6550060A,2563,165,N,1118,TOTAL,136,40,67
SOUTH GATE,6550061A,2564,165,N,632,POLLING PLACE,38,13,17
SOUTH GATE,6550061A,2564,165,N,0,VBM PORTION,19,7,9
SOUTH GATE,6550061A,2564,165,N,632,TOTAL,57,20,26
SOUTH GATE,6550062A,2565,165,N,1170,POLLING PLACE,76,30,33
SOUTH GATE,6550062A,2565,165,N,0,VBM PORTION,54,29,15
SOUTH GATE,6550062A,2565,165,N,1170,TOTAL,130,59,48
SOUTH GATE,6550066C,2566,165,N,558,POLLING PLACE,32,11,9
SOUTH GATE,6550066C,2566,165,N,0,VBM PORTION,43,22,15
SOUTH GATE,6550066C,2566,165,N,558,TOTAL,75,33,24
SOUTH PASADENA,6600001A,2567,33,N,997,POLLING PLACE,100,32,50
SOUTH PASADENA,6600001A,2567,33,N,0,VBM PORTION,84,20,37
SOUTH PASADENA,6600001A,2567,33,N,997,TOTAL,184,52,87
SOUTH PASADENA,6600003A,2568,33,N,1037,POLLING PLACE,118,40,50
SOUTH PASADENA,6600003A,2568,33,N,0,VBM PORTION,100,27,39
SOUTH PASADENA,6600003A,2568,33,N,1037,TOTAL,218,67,89
SOUTH PASADENA,6600005A,2569,33,N,998,POLLING PLACE,140,38,59
SOUTH PASADENA,6600005A,2569,33,N,0,VBM PORTION,161,53,61
SOUTH PASADENA,6600005A,2569,33,N,998,TOTAL,301,91,120
SOUTH PASADENA,6600006A,2570,33,N,885,POLLING PLACE,105,35,45
SOUTH PASADENA,6600006A,2570,33,N,0,VBM PORTION,74,21,27
SOUTH PASADENA,6600006A,2570,33,N,885,TOTAL,179,56,72
SOUTH PASADENA,6600008A,2571,33,N,860,POLLING PLACE,73,23,32
SOUTH PASADENA,6600008A,2571,33,N,0,VBM PORTION,50,16,23
SOUTH PASADENA,6600008A,2571,33,N,860,TOTAL,123,39,55
SOUTH PASADENA,6600009A,2572,33,N,904,POLLING PLACE,142,36,60
SOUTH PASADENA,6600009A,2572,33,N,0,VBM PORTION,127,54,29
SOUTH PASADENA,6600009A,2572,33,N,904,TOTAL,269,90,89
SOUTH PASADENA,6600010A,2573,33,N,738,POLLING PLACE,81,23,38
SOUTH PASADENA,6600010A,2573,33,N,0,VBM PORTION,108,35,42
SOUTH PASADENA,6600010A,2573,33,N,738,TOTAL,189,58,80
SOUTH PASADENA,6600011A,2574,33,N,992,POLLING PLACE,134,43,55
SOUTH PASADENA,6600011A,2574,33,N,0,VBM PORTION,80,19,29
SOUTH PASADENA,6600011A,2574,33,N,992,TOTAL,214,62,84
SOUTH PASADENA,6600013A,2575,33,N,804,POLLING PLACE,118,31,51
SOUTH PASADENA,6600013A,2575,33,N,0,VBM PORTION,94,32,33
SOUTH PASADENA,6600013A,2575,33,N,804,TOTAL,212,63,84
SOUTH PASADENA,6600015A,2576,33,N,677,POLLING PLACE,82,27,38
SOUTH PASADENA,6600015A,2576,33,N,0,VBM PORTION,117,43,44
SOUTH PASADENA,6600015A,2576,33,N,677,TOTAL,199,70,82
SOUTH PASADENA,6600016A,2577,33,N,895,POLLING PLACE,140,48,61
SOUTH PASADENA,6600016A,2577,33,N,0,VBM PORTION,99,30,42
SOUTH PASADENA,6600016A,2577,33,N,895,TOTAL,239,78,103
SOUTH PASADENA,6600017A,2578,33,N,703,POLLING PLACE,102,24,50
SOUTH PASADENA,6600017A,2578,33,N,0,VBM PORTION,72,27,34
SOUTH PASADENA,6600017A,2578,33,N,703,TOTAL,174,51,84
SOUTH PASADENA,6600019A,2579,33,N,1216,POLLING PLACE,105,33,46
SOUTH PASADENA,6600019A,2579,33,N,0,VBM PORTION,121,45,42
SOUTH PASADENA,6600019A,2579,33,N,1216,TOTAL,226,78,88
SOUTH PASADENA,6600022A,2580,33,N,721,POLLING PLACE,91,35,33
SOUTH PASADENA,6600022A,2580,33,N,0,VBM PORTION,117,25,51
SOUTH PASADENA,6600022A,2580,33,N,721,TOTAL,208,60,84
SOUTH PASADENA,6600024A,2581,33,N,1247,POLLING PLACE,145,41,69
SOUTH PASADENA,6600024A,2581,33,N,0,VBM PORTION,147,40,51
SOUTH PASADENA,6600024A,2581,33,N,1247,TOTAL,292,81,120
SOUTH PASADENA,6600026A,2582,33,N,844,POLLING PLACE,126,43,56
SOUTH PASADENA,6600026A,2582,33,N,0,VBM PORTION,133,50,37
SOUTH PASADENA,6600026A,2582,33,N,844,TOTAL,259,93,93
SOUTH PASADENA,6600028A,2583,33,N,775,POLLING PLACE,104,39,45
SOUTH PASADENA,6600028A,2583,33,N,0,VBM PORTION,94,28,38
SOUTH PASADENA,6600028A,2583,33,N,775,TOTAL,198,67,83
SOUTH PASADENA,6600031A,2584,33,N,788,POLLING PLACE,89,36,39
SOUTH PASADENA,6600031A,2584,33,N,0,VBM PORTION,81,32,30
SOUTH PASADENA,6600031A,2584,33,N,788,TOTAL,170,68,69
SOUTH SAN GABRIEL,6650010A,6162,74,Y,212,POLLING PLACE,0,0,0
SOUTH SAN GABRIEL,6650010A,6162,74,Y,0,VBM PORTION,24,8,12
SOUTH SAN GABRIEL,6650010A,6162,74,Y,212,TOTAL,24,8,12
SOUTH SAN GABRIEL,6650032A,2585,72,N,867,POLLING PLACE,63,20,29
SOUTH SAN GABRIEL,6650032A,2585,72,N,0,VBM PORTION,85,40,23
SOUTH SAN GABRIEL,6650032A,2585,72,N,867,TOTAL,148,60,52
SOUTH SAN GABRIEL,6650033B,2586,72,N,524,POLLING PLACE,35,8,20
SOUTH SAN GABRIEL,6650033B,2586,72,N,0,VBM PORTION,38,12,19
SOUTH SAN GABRIEL,6650033B,2586,72,N,524,TOTAL,73,20,39
SOUTH SAN GABRIEL,6650034A,2587,72,N,1011,POLLING PLACE,62,17,37
SOUTH SAN GABRIEL,6650034A,2587,72,N,0,VBM PORTION,52,25,18
SOUTH SAN GABRIEL,6650034A,2587,72,N,1011,TOTAL,114,42,55
SOUTH SAN GABRIEL,6650035A,2588,72,N,1243,POLLING PLACE,91,23,46
SOUTH SAN GABRIEL,6650035A,2588,72,N,0,VBM PORTION,94,27,44
SOUTH SAN GABRIEL,6650035A,2588,72,N,1243,TOTAL,185,50,90
SOUTH WHITTIER,6700001A,2589,132,N,814,POLLING PLACE,63,27,22
SOUTH WHITTIER,6700001A,2589,132,N,0,VBM PORTION,40,23,12
SOUTH WHITTIER,6700001A,2589,132,N,814,TOTAL,103,50,34
SOUTH WHITTIER,6700002A,2590,132,N,1276,POLLING PLACE,78,39,28
SOUTH WHITTIER,6700002A,2590,132,N,0,VBM PORTION,83,42,25
SOUTH WHITTIER,6700002A,2590,132,N,1276,TOTAL,161,81,53
SOUTH WHITTIER,6700003A,2591,132,N,929,POLLING PLACE,41,25,9
SOUTH WHITTIER,6700003A,2591,132,N,0,VBM PORTION,34,17,12
SOUTH WHITTIER,6700003A,2591,132,N,929,TOTAL,75,42,21
SOUTH WHITTIER,6700004B,2592,132,N,1121,POLLING PLACE,80,38,33
SOUTH WHITTIER,6700004B,2592,132,N,0,VBM PORTION,49,28,11
SOUTH WHITTIER,6700004B,2592,132,N,1121,TOTAL,129,66,44
SOUTH WHITTIER,6700007A,2593,132,N,1029,POLLING PLACE,59,29,23
SOUTH WHITTIER,6700007A,2593,132,N,0,VBM PORTION,60,29,14
SOUTH WHITTIER,6700007A,2593,132,N,1029,TOTAL,119,58,37
SOUTH WHITTIER,6700008A,2594,132,N,1208,POLLING PLACE,103,53,29
SOUTH WHITTIER,6700008A,2594,132,N,0,VBM PORTION,87,35,30
SOUTH WHITTIER,6700008A,2594,132,N,1208,TOTAL,190,88,59
SOUTH WHITTIER,6700009B,2595,132,N,689,POLLING PLACE,53,33,12
SOUTH WHITTIER,6700009B,2595,132,N,0,VBM PORTION,32,14,11
SOUTH WHITTIER,6700009B,2595,132,N,689,TOTAL,85,47,23
SOUTH WHITTIER,6700010A,2596,132,N,975,POLLING PLACE,65,27,28
SOUTH WHITTIER,6700010A,2596,132,N,0,VBM PORTION,71,25,27
SOUTH WHITTIER,6700010A,2596,132,N,975,TOTAL,136,52,55
SOUTH WHITTIER,6700011B,2597,132,N,1302,POLLING PLACE,96,29,45
SOUTH WHITTIER,6700011B,2597,132,N,0,VBM PORTION,107,47,33
SOUTH WHITTIER,6700011B,2597,132,N,1302,TOTAL,203,76,78
SOUTH WHITTIER,6700012A,2598,132,N,1036,POLLING PLACE,97,58,18
SOUTH WHITTIER,6700012A,2598,132,N,0,VBM PORTION,84,54,16
SOUTH WHITTIER,6700012A,2598,132,N,1036,TOTAL,181,112,34
SOUTH WHITTIER,6700014B,2599,132,N,1089,POLLING PLACE,66,33,22
SOUTH WHITTIER,6700014B,2599,132,N,0,VBM PORTION,66,34,18
SOUTH WHITTIER,6700014B,2599,132,N,1089,TOTAL,132,67,40
SOUTH WHITTIER,6700015A,2600,132,N,751,POLLING PLACE,62,26,24
SOUTH WHITTIER,6700015A,2600,132,N,0,VBM PORTION,39,18,6
SOUTH WHITTIER,6700015A,2600,132,N,751,TOTAL,101,44,30
SOUTH WHITTIER,6700016A,2601,132,N,1077,POLLING PLACE,111,55,31
SOUTH WHITTIER,6700016A,2601,132,N,0,VBM PORTION,97,47,20
SOUTH WHITTIER,6700016A,2601,132,N,1077,TOTAL,208,102,51
SOUTH WHITTIER,6700017A,2602,132,N,1298,POLLING PLACE,116,60,32
SOUTH WHITTIER,6700017A,2602,132,N,0,VBM PORTION,112,53,26
SOUTH WHITTIER,6700017A,2602,132,N,1298,TOTAL,228,113,58
SOUTH WHITTIER,6700019A,2603,132,N,1119,POLLING PLACE,44,15,24
SOUTH WHITTIER,6700019A,2603,132,N,0,VBM PORTION,17,4,12
SOUTH WHITTIER,6700019A,2603,132,N,1119,TOTAL,61,19,36
SOUTH WHITTIER,6700021A,2604,132,N,1250,POLLING PLACE,137,82,36
SOUTH WHITTIER,6700021A,2604,132,N,0,VBM PORTION,97,53,21
SOUTH WHITTIER,6700021A,2604,132,N,1250,TOTAL,234,135,57
SOUTH WHITTIER,6700023A,2605,132,N,886,POLLING PLACE,53,23,19
SOUTH WHITTIER,6700023A,2605,132,N,0,VBM PORTION,67,33,19
SOUTH WHITTIER,6700023A,2605,132,N,886,TOTAL,120,56,38
SOUTH WHITTIER,6700025A,2606,132,N,664,POLLING PLACE,33,17,13
SOUTH WHITTIER,6700025A,2606,132,N,0,VBM PORTION,23,9,11
SOUTH WHITTIER,6700025A,2606,132,N,664,TOTAL,56,26,24
SOUTH WHITTIER,6700052A,2607,132,N,1018,POLLING PLACE,58,26,21
SOUTH WHITTIER,6700052A,2607,132,N,0,VBM PORTION,62,34,21
SOUTH WHITTIER,6700052A,2607,132,N,1018,TOTAL,120,60,42
SOUTH WHITTIER,6700053A,2608,132,N,1078,POLLING PLACE,60,21,32
SOUTH WHITTIER,6700053A,2608,132,N,0,VBM PORTION,68,25,30
SOUTH WHITTIER,6700053A,2608,132,N,1078,TOTAL,128,46,62
SOUTH WHITTIER,6700054B,2609,132,N,1213,POLLING PLACE,77,37,27
SOUTH WHITTIER,6700054B,2609,132,N,0,VBM PORTION,47,25,16
SOUTH WHITTIER,6700054B,2609,132,N,1213,TOTAL,124,62,43
SOUTH WHITTIER,6700055A,2610,132,N,1043,POLLING PLACE,45,19,20
SOUTH WHITTIER,6700055A,2610,132,N,0,VBM PORTION,48,22,22
SOUTH WHITTIER,6700055A,2610,132,N,1043,TOTAL,93,41,42
SOUTH WHITTIER,6700056A,2611,132,N,1206,POLLING PLACE,51,11,32
SOUTH WHITTIER,6700056A,2611,132,N,0,VBM PORTION,49,15,22
SOUTH WHITTIER,6700056A,2611,132,N,1206,TOTAL,100,26,54
SOUTH WHITTIER,6700057A,2612,132,N,1261,POLLING PLACE,102,49,32
SOUTH WHITTIER,6700057A,2612,132,N,0,VBM PORTION,100,39,38
SOUTH WHITTIER,6700057A,2612,132,N,1261,TOTAL,202,88,70
SOUTH WHITTIER,6700059A,2613,132,N,945,POLLING PLACE,77,36,30
SOUTH WHITTIER,6700059A,2613,132,N,0,VBM PORTION,79,35,30
SOUTH WHITTIER,6700059A,2613,132,N,945,TOTAL,156,71,60
SOUTH WHITTIER,6700062A,2614,132,N,1185,POLLING PLACE,93,45,38
SOUTH WHITTIER,6700062A,2614,132,N,0,VBM PORTION,73,30,34
SOUTH WHITTIER,6700062A,2614,132,N,1185,TOTAL,166,75,72
SOUTH WHITTIER,6700064A,2615,132,N,937,POLLING PLACE,64,32,25
SOUTH WHITTIER,6700064A,2615,132,N,0,VBM PORTION,45,16,15
SOUTH WHITTIER,6700064A,2615,132,N,937,TOTAL,109,48,40
SOUTH WHITTIER,6700065A,2616,132,N,769,POLLING PLACE,39,16,16
SOUTH WHITTIER,6700065A,2616,132,N,0,VBM PORTION,44,20,11
SOUTH WHITTIER,6700065A,2616,132,N,769,TOTAL,83,36,27
SOUTH WHITTIER,6700068A,2617,132,N,833,POLLING PLACE,72,30,27
SOUTH WHITTIER,6700068A,2617,132,N,0,VBM PORTION,47,27,13
SOUTH WHITTIER,6700068A,2617,132,N,833,TOTAL,119,57,40
SOUTH WHITTIER,6700070A,2618,132,N,1139,POLLING PLACE,78,32,35
SOUTH WHITTIER,6700070A,2618,132,N,0,VBM PORTION,66,30,23
SOUTH WHITTIER,6700070A,2618,132,N,1139,TOTAL,144,62,58
SOUTH WHITTIER,6700071C,2619,132,N,1174,POLLING PLACE,53,20,25
SOUTH WHITTIER,6700071C,2619,132,N,0,VBM PORTION,48,25,18
SOUTH WHITTIER,6700071C,2619,132,N,1174,TOTAL,101,45,43
SPADRA,6750022A,2620,122,N,198,POLLING PLACE,7,2,2
SPADRA,6750022A,2620,122,N,0,VBM PORTION,0,0,0
SPADRA,6750022A,2620,122,N,198,TOTAL,7,2,2
STEVENSON RANCH,6820001A,2621,10,N,1039,POLLING PLACE,85,45,20
STEVENSON RANCH,6820001A,2621,10,N,0,VBM PORTION,75,30,24
STEVENSON RANCH,6820001A,2621,10,N,1039,TOTAL,160,75,44
STEVENSON RANCH,6820003A,2622,10,N,1355,POLLING PLACE,137,70,35
STEVENSON RANCH,6820003A,2622,10,N,0,VBM PORTION,104,51,26
STEVENSON RANCH,6820003A,2622,10,N,1355,TOTAL,241,121,61
STEVENSON RANCH,6820004A,2623,10,N,1019,POLLING PLACE,81,35,26
STEVENSON RANCH,6820004A,2623,10,N,0,VBM PORTION,98,62,14
STEVENSON RANCH,6820004A,2623,10,N,1019,TOTAL,179,97,40
STEVENSON RANCH,6820005A,2624,10,N,1053,POLLING PLACE,95,50,24
STEVENSON RANCH,6820005A,2624,10,N,0,VBM PORTION,130,72,27
STEVENSON RANCH,6820005A,2624,10,N,1053,TOTAL,225,122,51
STEVENSON RANCH,6820006A,2625,10,N,916,POLLING PLACE,83,48,23
STEVENSON RANCH,6820006A,2625,10,N,0,VBM PORTION,83,32,28
STEVENSON RANCH,6820006A,2625,10,N,916,TOTAL,166,80,51
STEVENSON RANCH,6820007A,2626,10,N,928,POLLING PLACE,66,38,17
STEVENSON RANCH,6820007A,2626,10,N,0,VBM PORTION,99,49,20
STEVENSON RANCH,6820007A,2626,10,N,928,TOTAL,165,87,37
STEVENSON RANCH,6820008A,2627,10,N,1007,POLLING PLACE,74,32,19
STEVENSON RANCH,6820008A,2627,10,N,0,VBM PORTION,96,42,24
STEVENSON RANCH,6820008A,2627,10,N,1007,TOTAL,170,74,43
STEVENSON RANCH,6820010A,2628,10,N,1472,POLLING PLACE,113,43,35
STEVENSON RANCH,6820010A,2628,10,N,0,VBM PORTION,134,69,29
STEVENSON RANCH,6820010A,2628,10,N,1472,TOTAL,247,112,64
STEVENSON RANCH,6820011A,2629,10,N,1007,POLLING PLACE,60,29,13
STEVENSON RANCH,6820011A,2629,10,N,0,VBM PORTION,93,39,34
STEVENSON RANCH,6820011A,2629,10,N,1007,TOTAL,153,68,47
SUNLAND,6850001A,6163,24,Y,0,POLLING PLACE,0,0,0
SUNLAND,6850001A,6163,24,Y,0,VBM PORTION,0,0,0
SUNLAND,6850001A,6163,24,Y,0,TOTAL,0,0,0
SUNLAND,6850002A,2630,22,N,522,POLLING PLACE,74,23,32
SUNLAND,6850002A,2630,22,N,0,VBM PORTION,47,17,18
SUNLAND,6850002A,2630,22,N,522,TOTAL,121,40,50
SUNLAND,6850016A,6164,39,Y,28,POLLING PLACE,0,0,0
SUNLAND,6850016A,6164,39,Y,0,VBM PORTION,6,0,1
SUNLAND,6850016A,6164,39,Y,28,TOTAL,6,0,1
SUNLAND,6850017A,6165,24,Y,106,POLLING PLACE,0,0,0
SUNLAND,6850017A,6165,24,Y,0,VBM PORTION,11,6,3
SUNLAND,6850017A,6165,24,Y,106,TOTAL,11,6,3
SUNLAND,6850028A,6166,16,Y,0,POLLING PLACE,0,0,0
SUNLAND,6850028A,6166,16,Y,0,VBM PORTION,0,0,0
SUNLAND,6850028A,6166,16,Y,0,TOTAL,0,0,0
SUNLAND,6850034A,6167,47,Y,41,POLLING PLACE,0,0,0
SUNLAND,6850034A,6167,47,Y,0,VBM PORTION,10,3,5
SUNLAND,6850034A,6167,47,Y,41,TOTAL,10,3,5
TEMPLE CITY,7050001A,2631,76,N,1017,POLLING PLACE,84,35,32
TEMPLE CITY,7050001A,2631,76,N,0,VBM PORTION,94,34,29
TEMPLE CITY,7050001A,2631,76,N,1017,TOTAL,178,69,61
TEMPLE CITY,7050006A,2632,76,N,1021,POLLING PLACE,64,28,20
TEMPLE CITY,7050006A,2632,76,N,0,VBM PORTION,73,39,14
TEMPLE CITY,7050006A,2632,76,N,1021,TOTAL,137,67,34
TEMPLE CITY,7050008B,2633,76,N,825,POLLING PLACE,62,20,30
TEMPLE CITY,7050008B,2633,76,N,0,VBM PORTION,60,17,19
TEMPLE CITY,7050008B,2633,76,N,825,TOTAL,122,37,49
TEMPLE CITY,7050010A,2634,76,N,660,POLLING PLACE,53,18,16
TEMPLE CITY,7050010A,2634,76,N,0,VBM PORTION,59,23,20
TEMPLE CITY,7050010A,2634,76,N,660,TOTAL,112,41,36
TEMPLE CITY,7050011A,2635,76,N,841,POLLING PLACE,51,21,17
TEMPLE CITY,7050011A,2635,76,N,0,VBM PORTION,52,32,6
TEMPLE CITY,7050011A,2635,76,N,841,TOTAL,103,53,23
TEMPLE CITY,7050013A,2636,76,N,916,POLLING PLACE,94,38,30
TEMPLE CITY,7050013A,2636,76,N,0,VBM PORTION,73,32,21
TEMPLE CITY,7050013A,2636,76,N,916,TOTAL,167,70,51
TEMPLE CITY,7050016A,2637,76,N,1019,POLLING PLACE,120,54,35
TEMPLE CITY,7050016A,2637,76,N,0,VBM PORTION,79,30,28
TEMPLE CITY,7050016A,2637,76,N,1019,TOTAL,199,84,63
TEMPLE CITY,7050027A,2638,76,N,1393,POLLING PLACE,94,41,32
TEMPLE CITY,7050027A,2638,76,N,0,VBM PORTION,153,68,38
TEMPLE CITY,7050027A,2638,76,N,1393,TOTAL,247,109,70
TEMPLE CITY,7050043A,2639,76,N,1278,POLLING PLACE,107,50,36
TEMPLE CITY,7050043A,2639,76,N,0,VBM PORTION,145,77,35
TEMPLE CITY,7050043A,2639,76,N,1278,TOTAL,252,127,71
TEMPLE CITY,7050062A,2640,76,N,1370,POLLING PLACE,120,60,35
TEMPLE CITY,7050062A,2640,76,N,0,VBM PORTION,126,50,29
TEMPLE CITY,7050062A,2640,76,N,1370,TOTAL,246,110,64
TEMPLE CITY,7050064A,2641,76,N,1262,POLLING PLACE,108,51,26
TEMPLE CITY,7050064A,2641,76,N,0,VBM PORTION,143,67,44
TEMPLE CITY,7050064A,2641,76,N,1262,TOTAL,251,118,70
TEMPLE CITY,7050068A,2642,76,N,1255,POLLING PLACE,102,40,45
TEMPLE CITY,7050068A,2642,76,N,0,VBM PORTION,86,31,31
TEMPLE CITY,7050068A,2642,76,N,1255,TOTAL,188,71,76
TEMPLE CITY,7050070A,2643,76,N,1327,POLLING PLACE,131,65,36
TEMPLE CITY,7050070A,2643,76,N,0,VBM PORTION,97,35,26
TEMPLE CITY,7050070A,2643,76,N,1327,TOTAL,228,100,62
TEMPLE CITY,7050072A,2644,76,N,1301,POLLING PLACE,103,36,35
TEMPLE CITY,7050072A,2644,76,N,0,VBM PORTION,118,53,27
TEMPLE CITY,7050072A,2644,76,N,1301,TOTAL,221,89,62
TEMPLE CITY,7050073A,2645,76,N,837,POLLING PLACE,67,36,14
TEMPLE CITY,7050073A,2645,76,N,0,VBM PORTION,65,20,23
TEMPLE CITY,7050073A,2645,76,N,837,TOTAL,132,56,37
TEMPLE CITY,7050077A,2646,76,N,1330,POLLING PLACE,131,66,39
TEMPLE CITY,7050077A,2646,76,N,0,VBM PORTION,113,40,38
TEMPLE CITY,7050077A,2646,76,N,1330,TOTAL,244,106,77
TOPANGA,7100002A,2647,88,N,1027,POLLING PLACE,222,32,92
TOPANGA,7100002A,2647,88,N,0,VBM PORTION,100,25,45
TOPANGA,7100002A,2647,88,N,1027,TOTAL,322,57,137
TOPANGA,7100004B,2648,88,N,811,POLLING PLACE,153,31,83
TOPANGA,7100004B,2648,88,N,0,VBM PORTION,92,28,38
TOPANGA,7100004B,2648,88,N,811,TOTAL,245,59,121
TOPANGA,7100006A,2649,88,N,684,POLLING PLACE,162,26,80
TOPANGA,7100006A,2649,88,N,0,VBM PORTION,68,9,36
TOPANGA,7100006A,2649,88,N,684,TOTAL,230,35,116
TOPANGA,7100007A,2650,88,N,1229,POLLING PLACE,140,35,62
TOPANGA,7100007A,2650,88,N,0,VBM PORTION,170,61,54
TOPANGA,7100007A,2650,88,N,1229,TOTAL,310,96,116
TOPANGA,7100030A,2651,88,N,813,POLLING PLACE,214,32,107
TOPANGA,7100030A,2651,88,N,0,VBM PORTION,86,19,40
TOPANGA,7100030A,2651,88,N,813,TOTAL,300,51,147
TOPANGA,7100032A,6168,88,Y,268,POLLING PLACE,0,0,0
TOPANGA,7100032A,6168,88,Y,0,VBM PORTION,119,22,46
TOPANGA,7100032A,6168,88,Y,268,TOTAL,119,22,46
TOPANGA,7100033A,2652,88,N,1047,POLLING PLACE,176,56,71
TOPANGA,7100033A,2652,88,N,0,VBM PORTION,157,39,61
TOPANGA,7100033A,2652,88,N,1047,TOTAL,333,95,132
TORRANCE,7150001A,2653,185,N,735,POLLING PLACE,93,35,30
TORRANCE,7150001A,2653,185,N,0,VBM PORTION,94,39,28
TORRANCE,7150001A,2653,185,N,735,TOTAL,187,74,58
TORRANCE,7150002A,2654,185,N,906,POLLING PLACE,163,67,50
TORRANCE,7150002A,2654,185,N,0,VBM PORTION,125,55,38
TORRANCE,7150002A,2654,185,N,906,TOTAL,288,122,88
TORRANCE,7150003A,2655,185,N,994,POLLING PLACE,113,46,40
TORRANCE,7150003A,2655,185,N,0,VBM PORTION,101,46,27
TORRANCE,7150003A,2655,185,N,994,TOTAL,214,92,67
TORRANCE,7150004A,2656,185,N,1245,POLLING PLACE,107,49,32
TORRANCE,7150004A,2656,185,N,0,VBM PORTION,126,46,41
TORRANCE,7150004A,2656,185,N,1245,TOTAL,233,95,73
TORRANCE,7150005A,2657,185,N,882,POLLING PLACE,109,52,38
TORRANCE,7150005A,2657,185,N,0,VBM PORTION,103,47,31
TORRANCE,7150005A,2657,185,N,882,TOTAL,212,99,69
