LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,JOHN CHIANG,GREG CONLON,
LOS ANGELES,9005188A,4426,121,N,1104,POLLING PLACE,203,143,32,
LOS ANGELES,9005188A,4426,121,N,,VBM PORTION,30,25,5,
LOS ANGELES,9005188A,4426,121,N,1104,TOTAL,233,168,37,
LOS ANGELES,9005189A,4427,121,N,1032,POLLING PLACE,135,91,31,
LOS ANGELES,9005189A,4427,121,N,,VBM PORTION,31,26,3,
LOS ANGELES,9005189A,4427,121,N,1032,TOTAL,166,117,34,
LOS ANGELES,9005196A,4428,125,N,1054,POLLING PLACE,265,185,51,
LOS ANGELES,9005196A,4428,125,N,,VBM PORTION,83,56,21,
LOS ANGELES,9005196A,4428,125,N,1054,TOTAL,348,241,72,
LOS ANGELES,9005199A,4429,125,N,900,POLLING PLACE,191,140,43,
LOS ANGELES,9005199A,4429,125,N,,VBM PORTION,100,64,32,
LOS ANGELES,9005199A,4429,125,N,900,TOTAL,291,204,75,
LOS ANGELES,9005204A,4430,330,N,868,POLLING PLACE,148,131,9,
LOS ANGELES,9005204A,4430,330,N,,VBM PORTION,42,37,2,
LOS ANGELES,9005204A,4430,330,N,868,TOTAL,190,168,11,
LOS ANGELES,9005205B,4431,330,N,677,POLLING PLACE,80,66,7,
LOS ANGELES,9005205B,4431,330,N,,VBM PORTION,15,12,2,
LOS ANGELES,9005205B,4431,330,N,677,TOTAL,95,78,9,
LOS ANGELES,9005217B,4432,311,N,954,POLLING PLACE,96,75,11,
LOS ANGELES,9005217B,4432,311,N,,VBM PORTION,17,16,,
LOS ANGELES,9005217B,4432,311,N,954,TOTAL,113,91,11,
LOS ANGELES,9005284A,4433,360,N,702,POLLING PLACE,141,84,45,
LOS ANGELES,9005284A,4433,360,N,,VBM PORTION,64,40,21,
LOS ANGELES,9005284A,4433,360,N,702,TOTAL,205,124,66,
LOS ANGELES,9005291B,4434,228,N,790,POLLING PLACE,145,99,37,
LOS ANGELES,9005291B,4434,228,N,,VBM PORTION,54,38,6,
LOS ANGELES,9005291B,4434,228,N,790,TOTAL,199,137,43,
LOS ANGELES,9005293A,4435,228,N,1176,POLLING PLACE,236,175,50,
LOS ANGELES,9005293A,4435,228,N,,VBM PORTION,62,45,15,
LOS ANGELES,9005293A,4435,228,N,1176,TOTAL,298,220,65,
LOS ANGELES,9005300A,4436,186,N,1051,POLLING PLACE,220,163,46,
LOS ANGELES,9005300A,4436,186,N,,VBM PORTION,70,56,10,
LOS ANGELES,9005300A,4436,186,N,1051,TOTAL,290,219,56,
LOS ANGELES,9005303A,4437,228,N,1032,POLLING PLACE,186,131,31,
LOS ANGELES,9005303A,4437,228,N,,VBM PORTION,55,40,13,
LOS ANGELES,9005303A,4437,228,N,1032,TOTAL,241,171,44,
LOS ANGELES,9005305A,4438,186,N,716,POLLING PLACE,170,129,31,
LOS ANGELES,9005305A,4438,186,N,,VBM PORTION,68,47,18,
LOS ANGELES,9005305A,4438,186,N,716,TOTAL,238,176,49,
LOS ANGELES,9005310A,4439,183,N,1051,POLLING PLACE,197,160,29,
LOS ANGELES,9005310A,4439,183,N,,VBM PORTION,58,42,10,
LOS ANGELES,9005310A,4439,183,N,1051,TOTAL,255,202,39,
LOS ANGELES,9005312C,4440,183,N,853,POLLING PLACE,151,132,13,
LOS ANGELES,9005312C,4440,183,N,,VBM PORTION,43,33,8,
LOS ANGELES,9005312C,4440,183,N,853,TOTAL,194,165,21,
LOS ANGELES,9005313A,4441,187,N,1115,POLLING PLACE,280,252,21,
LOS ANGELES,9005313A,4441,187,N,,VBM PORTION,53,44,7,
LOS ANGELES,9005313A,4441,187,N,1115,TOTAL,333,296,28,
LOS ANGELES,9005315A,4442,187,N,1038,POLLING PLACE,233,207,17,
LOS ANGELES,9005315A,4442,187,N,,VBM PORTION,94,75,14,
LOS ANGELES,9005315A,4442,187,N,1038,TOTAL,327,282,31,
LOS ANGELES,9005316A,4443,228,N,902,POLLING PLACE,141,114,20,
LOS ANGELES,9005316A,4443,228,N,,VBM PORTION,44,41,2,
LOS ANGELES,9005316A,4443,228,N,902,TOTAL,185,155,22,
LOS ANGELES,9005317A,4444,228,N,1148,POLLING PLACE,243,214,19,
LOS ANGELES,9005317A,4444,228,N,,VBM PORTION,80,71,9,
LOS ANGELES,9005317A,4444,228,N,1148,TOTAL,323,285,28,
LOS ANGELES,9005319A,4445,228,N,1239,POLLING PLACE,284,251,22,
LOS ANGELES,9005319A,4445,228,N,,VBM PORTION,86,76,8,
LOS ANGELES,9005319A,4445,228,N,1239,TOTAL,370,327,30,
LOS ANGELES,9005321A,4446,228,N,1145,POLLING PLACE,229,183,23,
LOS ANGELES,9005321A,4446,228,N,,VBM PORTION,57,49,4,
LOS ANGELES,9005321A,4446,228,N,1145,TOTAL,286,232,27,
LOS ANGELES,9005322A,4447,228,N,1005,POLLING PLACE,174,158,12,
LOS ANGELES,9005322A,4447,228,N,,VBM PORTION,40,34,4,
LOS ANGELES,9005322A,4447,228,N,1005,TOTAL,214,192,16,
LOS ANGELES,9005386A,4448,320,N,864,POLLING PLACE,177,144,19,
LOS ANGELES,9005386A,4448,320,N,,VBM PORTION,43,33,6,
LOS ANGELES,9005386A,4448,320,N,864,TOTAL,220,177,25,
LOS ANGELES,9005389A,4449,183,N,656,POLLING PLACE,148,97,41,
LOS ANGELES,9005389A,4449,183,N,,VBM PORTION,48,30,15,
LOS ANGELES,9005389A,4449,183,N,656,TOTAL,196,127,56,
LOS ANGELES,9005400A,4450,214,N,1218,POLLING PLACE,194,140,35,
LOS ANGELES,9005400A,4450,214,N,,VBM PORTION,64,44,15,
LOS ANGELES,9005400A,4450,214,N,1218,TOTAL,258,184,50,
LOS ANGELES,9005401A,4451,214,N,1025,POLLING PLACE,136,102,15,
LOS ANGELES,9005401A,4451,214,N,,VBM PORTION,42,28,9,
LOS ANGELES,9005401A,4451,214,N,1025,TOTAL,178,130,24,
LOS ANGELES,9005405A,4452,214,N,507,POLLING PLACE,94,79,9,
LOS ANGELES,9005405A,4452,214,N,,VBM PORTION,22,20,2,
LOS ANGELES,9005405A,4452,214,N,507,TOTAL,116,99,11,
LOS ANGELES,9005414A,4453,309,N,886,POLLING PLACE,182,172,3,
LOS ANGELES,9005414A,4453,309,N,,VBM PORTION,37,32,3,
LOS ANGELES,9005414A,4453,309,N,886,TOTAL,219,204,6,
LOS ANGELES,9005424A,4454,228,N,1145,POLLING PLACE,226,191,21,
LOS ANGELES,9005424A,4454,228,N,,VBM PORTION,60,44,11,
LOS ANGELES,9005424A,4454,228,N,1145,TOTAL,286,235,32,
LOS ANGELES,9005428A,4455,183,N,778,POLLING PLACE,222,148,59,
LOS ANGELES,9005428A,4455,183,N,,VBM PORTION,82,51,27,
LOS ANGELES,9005428A,4455,183,N,778,TOTAL,304,199,86,
LOS ANGELES,9005484A,4456,309,N,931,POLLING PLACE,85,66,13,
LOS ANGELES,9005484A,4456,309,N,,VBM PORTION,23,16,6,
LOS ANGELES,9005484A,4456,309,N,931,TOTAL,108,82,19,
LOS ANGELES,9005494B,4457,228,N,1028,POLLING PLACE,115,92,13,
LOS ANGELES,9005494B,4457,228,N,,VBM PORTION,25,23,1,
LOS ANGELES,9005494B,4457,228,N,1028,TOTAL,140,115,14,
LOS ANGELES,9005504C,4458,228,N,1220,POLLING PLACE,237,182,33,
LOS ANGELES,9005504C,4458,228,N,,VBM PORTION,97,68,28,
LOS ANGELES,9005504C,4458,228,N,1220,TOTAL,334,250,61,
LOS ANGELES,9005520A,4459,115,N,949,POLLING PLACE,219,122,80,
LOS ANGELES,9005520A,4459,115,N,,VBM PORTION,97,50,40,
LOS ANGELES,9005520A,4459,115,N,949,TOTAL,316,172,120,
LOS ANGELES,9005530A,4460,124,N,1199,POLLING PLACE,194,124,59,
LOS ANGELES,9005530A,4460,124,N,,VBM PORTION,102,69,27,
LOS ANGELES,9005530A,4460,124,N,1199,TOTAL,296,193,86,
LOS ANGELES,9005537A,4461,200,N,1173,POLLING PLACE,250,221,22,
LOS ANGELES,9005537A,4461,200,N,,VBM PORTION,55,40,11,
LOS ANGELES,9005537A,4461,200,N,1173,TOTAL,305,261,33,
LOS ANGELES,9005538A,4462,200,N,966,POLLING PLACE,194,144,33,
LOS ANGELES,9005538A,4462,200,N,,VBM PORTION,15,13,2,
LOS ANGELES,9005538A,4462,200,N,966,TOTAL,209,157,35,
LOS ANGELES,9005541A,4463,198,N,1158,POLLING PLACE,267,230,21,
LOS ANGELES,9005541A,4463,198,N,,VBM PORTION,55,46,4,
LOS ANGELES,9005541A,4463,198,N,1158,TOTAL,322,276,25,
LOS ANGELES,9005543C,4464,200,N,1081,POLLING PLACE,138,110,18,
LOS ANGELES,9005543C,4464,200,N,,VBM PORTION,64,51,13,
LOS ANGELES,9005543C,4464,200,N,1081,TOTAL,202,161,31,
LOS ANGELES,9005549B,4465,125,N,1309,POLLING PLACE,263,186,61,
LOS ANGELES,9005549B,4465,125,N,,VBM PORTION,86,54,25,
LOS ANGELES,9005549B,4465,125,N,1309,TOTAL,349,240,86,
LOS ANGELES,9005635A,4466,59,N,768,POLLING PLACE,130,103,17,
LOS ANGELES,9005635A,4466,59,N,,VBM PORTION,43,36,7,
LOS ANGELES,9005635A,4466,59,N,768,TOTAL,173,139,24,
LOS ANGELES,9005638A,4467,59,N,1097,POLLING PLACE,136,100,30,
LOS ANGELES,9005638A,4467,59,N,,VBM PORTION,70,44,14,
LOS ANGELES,9005638A,4467,59,N,1097,TOTAL,206,144,44,
LOS ANGELES,9005645A,4468,71,N,687,POLLING PLACE,158,94,59,
LOS ANGELES,9005645A,4468,71,N,,VBM PORTION,43,15,26,
LOS ANGELES,9005645A,4468,71,N,687,TOTAL,201,109,85,
LOS ANGELES,9005651A,4469,71,N,1061,POLLING PLACE,180,79,84,
LOS ANGELES,9005651A,4469,71,N,,VBM PORTION,58,29,25,
LOS ANGELES,9005651A,4469,71,N,1061,TOTAL,238,108,109,
LOS ANGELES,9005656A,4470,71,N,702,POLLING PLACE,186,78,100,
LOS ANGELES,9005656A,4470,71,N,,VBM PORTION,65,29,35,
LOS ANGELES,9005656A,4470,71,N,702,TOTAL,251,107,135,
LOS ANGELES,9005662A,4471,60,N,984,POLLING PLACE,180,127,38,
LOS ANGELES,9005662A,4471,60,N,,VBM PORTION,31,24,6,
LOS ANGELES,9005662A,4471,60,N,984,TOTAL,211,151,44,
LOS ANGELES,9005663A,4472,60,N,1095,POLLING PLACE,175,122,43,
LOS ANGELES,9005663A,4472,60,N,,VBM PORTION,63,34,25,
LOS ANGELES,9005663A,4472,60,N,1095,TOTAL,238,156,68,
LOS ANGELES,9005666A,4473,55,N,1082,POLLING PLACE,171,123,16,
LOS ANGELES,9005666A,4473,55,N,,VBM PORTION,18,14,3,
LOS ANGELES,9005666A,4473,55,N,1082,TOTAL,189,137,19,
LOS ANGELES,9005667A,4474,71,N,1010,POLLING PLACE,197,109,74,
LOS ANGELES,9005667A,4474,71,N,,VBM PORTION,75,44,30,
LOS ANGELES,9005667A,4474,71,N,1010,TOTAL,272,153,104,
LOS ANGELES,9005669A,4475,55,N,1151,POLLING PLACE,200,153,33,
LOS ANGELES,9005669A,4475,55,N,,VBM PORTION,55,42,12,
LOS ANGELES,9005669A,4475,55,N,1151,TOTAL,255,195,45,
LOS ANGELES,9005769B,4476,214,N,1131,POLLING PLACE,138,88,27,
LOS ANGELES,9005769B,4476,214,N,,VBM PORTION,69,56,7,
LOS ANGELES,9005769B,4476,214,N,1131,TOTAL,207,144,34,
LOS ANGELES,9005816A,4477,185,N,1194,POLLING PLACE,180,132,43,
LOS ANGELES,9005816A,4477,185,N,,VBM PORTION,83,52,28,
LOS ANGELES,9005816A,4477,185,N,1194,TOTAL,263,184,71,
LOS ANGELES,9005818A,4478,185,N,1083,POLLING PLACE,220,165,47,
LOS ANGELES,9005818A,4478,185,N,,VBM PORTION,70,47,15,
LOS ANGELES,9005818A,4478,185,N,1083,TOTAL,290,212,62,
LOS ANGELES,9005821A,4479,185,N,1244,POLLING PLACE,259,203,38,
LOS ANGELES,9005821A,4479,185,N,,VBM PORTION,80,50,25,
LOS ANGELES,9005821A,4479,185,N,1244,TOTAL,339,253,63,
LOS ANGELES,9005826A,4480,183,N,1278,POLLING PLACE,285,200,71,
LOS ANGELES,9005826A,4480,183,N,,VBM PORTION,144,92,45,
LOS ANGELES,9005826A,4480,183,N,1278,TOTAL,429,292,116,
LOS ANGELES,9005827A,4481,183,N,1122,POLLING PLACE,171,105,48,
LOS ANGELES,9005827A,4481,183,N,,VBM PORTION,72,39,29,
LOS ANGELES,9005827A,4481,183,N,1122,TOTAL,243,144,77,
LOS ANGELES,9005833A,4482,183,N,1098,POLLING PLACE,205,140,53,
LOS ANGELES,9005833A,4482,183,N,,VBM PORTION,82,43,34,
LOS ANGELES,9005833A,4482,183,N,1098,TOTAL,287,183,87,
LOS ANGELES,9005837A,4483,226,N,1360,POLLING PLACE,303,210,78,
LOS ANGELES,9005837A,4483,226,N,,VBM PORTION,111,77,27,
LOS ANGELES,9005837A,4483,226,N,1360,TOTAL,414,287,105,
LOS ANGELES,9005916B,4484,183,N,748,POLLING PLACE,228,139,63,
LOS ANGELES,9005916B,4484,183,N,,VBM PORTION,85,49,31,
LOS ANGELES,9005916B,4484,183,N,748,TOTAL,313,188,94,
LOS ANGELES,9005919A,4485,183,N,763,POLLING PLACE,220,89,112,
LOS ANGELES,9005919A,4485,183,N,,VBM PORTION,99,18,70,
LOS ANGELES,9005919A,4485,183,N,763,TOTAL,319,107,182,
LOS ANGELES,9005920A,4486,183,N,788,POLLING PLACE,219,143,64,
LOS ANGELES,9005920A,4486,183,N,,VBM PORTION,79,43,32,
LOS ANGELES,9005920A,4486,183,N,788,TOTAL,298,186,96,
LOS ANGELES,9005921A,4487,183,N,712,POLLING PLACE,176,104,63,
LOS ANGELES,9005921A,4487,183,N,,VBM PORTION,97,51,42,
LOS ANGELES,9005921A,4487,183,N,712,TOTAL,273,155,105,
LOS ANGELES,9005923A,4488,183,N,1071,POLLING PLACE,261,154,94,
LOS ANGELES,9005923A,4488,183,N,,VBM PORTION,157,72,70,
LOS ANGELES,9005923A,4488,183,N,1071,TOTAL,418,226,164,
LOS ANGELES,9005924A,4489,183,N,1111,POLLING PLACE,279,168,98,
LOS ANGELES,9005924A,4489,183,N,,VBM PORTION,150,87,52,
LOS ANGELES,9005924A,4489,183,N,1111,TOTAL,429,255,150,
LOS ANGELES,9005925A,4490,183,N,1063,POLLING PLACE,276,171,90,
LOS ANGELES,9005925A,4490,183,N,,VBM PORTION,125,73,43,
LOS ANGELES,9005925A,4490,183,N,1063,TOTAL,401,244,133,
LOS ANGELES,9005928C,4491,183,N,1112,POLLING PLACE,276,167,84,
LOS ANGELES,9005928C,4491,183,N,,VBM PORTION,140,82,51,
LOS ANGELES,9005928C,4491,183,N,1112,TOTAL,416,249,135,
LOS ANGELES,9005931A,4492,183,N,969,POLLING PLACE,280,203,55,
LOS ANGELES,9005931A,4492,183,N,,VBM PORTION,126,82,39,
LOS ANGELES,9005931A,4492,183,N,969,TOTAL,406,285,94,
LOS ANGELES,9005934A,4493,325,N,1031,POLLING PLACE,195,152,32,
LOS ANGELES,9005934A,4493,325,N,,VBM PORTION,69,51,17,
LOS ANGELES,9005934A,4493,325,N,1031,TOTAL,264,203,49,
LOS ANGELES,9005936A,4494,322,N,870,POLLING PLACE,245,200,35,
LOS ANGELES,9005936A,4494,322,N,,VBM PORTION,40,27,6,
LOS ANGELES,9005936A,4494,322,N,870,TOTAL,285,227,41,
LOS ANGELES,9005937A,4495,322,N,713,POLLING PLACE,129,103,16,
LOS ANGELES,9005937A,4495,322,N,,VBM PORTION,34,26,6,
LOS ANGELES,9005937A,4495,322,N,713,TOTAL,163,129,22,
LOS ANGELES,9006098C,4496,198,N,1187,POLLING PLACE,248,214,24,
LOS ANGELES,9006098C,4496,198,N,,VBM PORTION,46,41,3,
LOS ANGELES,9006098C,4496,198,N,1187,TOTAL,294,255,27,
LOS ANGELES,9006197A,4497,55,N,679,POLLING PLACE,124,82,39,
LOS ANGELES,9006197A,4497,55,N,,VBM PORTION,44,28,15,
LOS ANGELES,9006197A,4497,55,N,679,TOTAL,168,110,54,
LOS ANGELES,9006203B,4498,55,N,666,POLLING PLACE,120,72,45,
LOS ANGELES,9006203B,4498,55,N,,VBM PORTION,45,25,20,
LOS ANGELES,9006203B,4498,55,N,666,TOTAL,165,97,65,
LOS ANGELES,9006206A,4499,55,N,1008,POLLING PLACE,157,117,26,
LOS ANGELES,9006206A,4499,55,N,,VBM PORTION,32,24,8,
LOS ANGELES,9006206A,4499,55,N,1008,TOTAL,189,141,34,
LOS ANGELES,9006209A,4500,55,N,963,POLLING PLACE,195,126,56,
LOS ANGELES,9006209A,4500,55,N,,VBM PORTION,64,46,17,
LOS ANGELES,9006209A,4500,55,N,963,TOTAL,259,172,73,
LOS ANGELES,9006212B,4501,55,N,876,POLLING PLACE,184,110,52,
LOS ANGELES,9006212B,4501,55,N,,VBM PORTION,31,17,13,
LOS ANGELES,9006212B,4501,55,N,876,TOTAL,215,127,65,
LOS ANGELES,9006214A,4502,55,N,906,POLLING PLACE,148,113,30,
LOS ANGELES,9006214A,4502,55,N,,VBM PORTION,49,23,24,
LOS ANGELES,9006214A,4502,55,N,906,TOTAL,197,136,54,
LOS ANGELES,9006216A,4503,55,N,729,POLLING PLACE,141,104,25,
LOS ANGELES,9006216A,4503,55,N,,VBM PORTION,33,17,15,
LOS ANGELES,9006216A,4503,55,N,729,TOTAL,174,121,40,
LOS ANGELES,9006217A,4504,55,N,719,POLLING PLACE,111,69,34,
LOS ANGELES,9006217A,4504,55,N,,VBM PORTION,41,26,13,
LOS ANGELES,9006217A,4504,55,N,719,TOTAL,152,95,47,
LOS ANGELES,9006218A,4505,55,N,956,POLLING PLACE,151,81,54,
LOS ANGELES,9006218A,4505,55,N,,VBM PORTION,41,28,13,
LOS ANGELES,9006218A,4505,55,N,956,TOTAL,192,109,67,
LOS ANGELES,9006219A,4506,58,N,1110,POLLING PLACE,251,133,110,
LOS ANGELES,9006219A,4506,58,N,,VBM PORTION,99,39,51,
LOS ANGELES,9006219A,4506,58,N,1110,TOTAL,350,172,161,
LOS ANGELES,9006224A,4507,55,N,832,POLLING PLACE,134,95,23,
LOS ANGELES,9006224A,4507,55,N,,VBM PORTION,59,44,10,
LOS ANGELES,9006224A,4507,55,N,832,TOTAL,193,139,33,
LOS ANGELES,9006232A,4508,33,N,774,POLLING PLACE,181,119,47,
LOS ANGELES,9006232A,4508,33,N,,VBM PORTION,51,28,22,
LOS ANGELES,9006232A,4508,33,N,774,TOTAL,232,147,69,
LOS ANGELES,9006233A,4509,33,N,772,POLLING PLACE,161,98,57,
LOS ANGELES,9006233A,4509,33,N,,VBM PORTION,72,31,35,
LOS ANGELES,9006233A,4509,33,N,772,TOTAL,233,129,92,
LOS ANGELES,9006237A,4510,33,N,1061,POLLING PLACE,246,114,118,
LOS ANGELES,9006237A,4510,33,N,,VBM PORTION,83,33,49,
LOS ANGELES,9006237A,4510,33,N,1061,TOTAL,329,147,167,
LOS ANGELES,9006239A,4511,33,N,924,POLLING PLACE,169,79,83,
LOS ANGELES,9006239A,4511,33,N,,VBM PORTION,72,41,27,
LOS ANGELES,9006239A,4511,33,N,924,TOTAL,241,120,110,
LOS ANGELES,9006242B,4512,33,N,1258,POLLING PLACE,259,121,103,
LOS ANGELES,9006242B,4512,33,N,,VBM PORTION,109,51,55,
LOS ANGELES,9006242B,4512,33,N,1258,TOTAL,368,172,158,
LOS ANGELES,9006246A,4513,48,N,878,POLLING PLACE,199,93,75,
LOS ANGELES,9006246A,4513,48,N,,VBM PORTION,83,42,36,
LOS ANGELES,9006246A,4513,48,N,878,TOTAL,282,135,111,
LOS ANGELES,9006247A,4514,48,N,869,POLLING PLACE,184,76,83,
LOS ANGELES,9006247A,4514,48,N,,VBM PORTION,65,33,29,
LOS ANGELES,9006247A,4514,48,N,869,TOTAL,249,109,112,
LOS ANGELES,9006248A,4515,48,N,743,POLLING PLACE,151,72,68,
LOS ANGELES,9006248A,4515,48,N,,VBM PORTION,52,23,27,
LOS ANGELES,9006248A,4515,48,N,743,TOTAL,203,95,95,
LOS ANGELES,9006249A,4516,48,N,863,POLLING PLACE,210,103,92,
LOS ANGELES,9006249A,4516,48,N,,VBM PORTION,79,33,42,
LOS ANGELES,9006249A,4516,48,N,863,TOTAL,289,136,134,
LOS ANGELES,9006251A,4517,53,N,1008,POLLING PLACE,245,110,126,
LOS ANGELES,9006251A,4517,53,N,,VBM PORTION,104,47,55,
LOS ANGELES,9006251A,4517,53,N,1008,TOTAL,349,157,181,
LOS ANGELES,9006252A,4518,48,N,572,POLLING PLACE,122,55,59,
LOS ANGELES,9006252A,4518,48,N,,VBM PORTION,68,29,36,
LOS ANGELES,9006252A,4518,48,N,572,TOTAL,190,84,95,
LOS ANGELES,9006253A,4519,33,N,1333,POLLING PLACE,261,116,129,
LOS ANGELES,9006253A,4519,33,N,,VBM PORTION,110,41,62,
LOS ANGELES,9006253A,4519,33,N,1333,TOTAL,371,157,191,
LOS ANGELES,9006256A,4520,52,N,897,POLLING PLACE,223,123,85,
LOS ANGELES,9006256A,4520,52,N,,VBM PORTION,78,35,39,
LOS ANGELES,9006256A,4520,52,N,897,TOTAL,301,158,124,
LOS ANGELES,9006257A,4521,33,N,1119,POLLING PLACE,180,99,71,
LOS ANGELES,9006257A,4521,33,N,,VBM PORTION,65,42,17,
LOS ANGELES,9006257A,4521,33,N,1119,TOTAL,245,141,88,
LOS ANGELES,9006258A,4522,33,N,1107,POLLING PLACE,247,130,104,
LOS ANGELES,9006258A,4522,33,N,,VBM PORTION,66,39,26,
LOS ANGELES,9006258A,4522,33,N,1107,TOTAL,313,169,130,
LOS ANGELES,9006260A,4523,109,N,1168,POLLING PLACE,207,110,75,
LOS ANGELES,9006260A,4523,109,N,,VBM PORTION,84,54,29,
LOS ANGELES,9006260A,4523,109,N,1168,TOTAL,291,164,104,
LOS ANGELES,9006267A,4524,109,N,1165,POLLING PLACE,252,134,103,
LOS ANGELES,9006267A,4524,109,N,,VBM PORTION,138,75,57,
LOS ANGELES,9006267A,4524,109,N,1165,TOTAL,390,209,160,
LOS ANGELES,9006268A,4525,116,N,899,POLLING PLACE,113,48,54,
LOS ANGELES,9006268A,4525,116,N,,VBM PORTION,95,57,36,
LOS ANGELES,9006268A,4525,116,N,899,TOTAL,208,105,90,
LOS ANGELES,9006274A,4526,110,N,1180,POLLING PLACE,274,149,108,
LOS ANGELES,9006274A,4526,110,N,,VBM PORTION,97,60,31,
LOS ANGELES,9006274A,4526,110,N,1180,TOTAL,371,209,139,
LOS ANGELES,9006276B,4527,109,N,918,POLLING PLACE,9,6,2,
LOS ANGELES,9006276B,4527,109,N,,VBM PORTION,2,1,,
LOS ANGELES,9006276B,4527,109,N,918,TOTAL,11,7,2,
LOS ANGELES,9006279A,4528,116,N,830,POLLING PLACE,211,112,90,
LOS ANGELES,9006279A,4528,116,N,,VBM PORTION,74,35,37,
LOS ANGELES,9006279A,4528,116,N,830,TOTAL,285,147,127,
LOS ANGELES,9006288A,4529,109,N,1185,POLLING PLACE,323,160,138,
LOS ANGELES,9006288A,4529,109,N,,VBM PORTION,117,44,68,
LOS ANGELES,9006288A,4529,109,N,1185,TOTAL,440,204,206,
LOS ANGELES,9006293A,4530,109,N,1172,POLLING PLACE,182,96,77,
LOS ANGELES,9006293A,4530,109,N,,VBM PORTION,70,40,27,
LOS ANGELES,9006293A,4530,109,N,1172,TOTAL,252,136,104,
LOS ANGELES,9006297A,4531,115,N,884,POLLING PLACE,172,107,54,
LOS ANGELES,9006297A,4531,115,N,,VBM PORTION,68,37,28,
LOS ANGELES,9006297A,4531,115,N,884,TOTAL,240,144,82,
LOS ANGELES,9006302A,4532,198,N,835,POLLING PLACE,200,172,11,
LOS ANGELES,9006302A,4532,198,N,,VBM PORTION,51,39,11,
LOS ANGELES,9006302A,4532,198,N,835,TOTAL,251,211,22,
LOS ANGELES,9006305A,4533,99,N,799,POLLING PLACE,156,131,20,
LOS ANGELES,9006305A,4533,99,N,,VBM PORTION,46,27,17,
LOS ANGELES,9006305A,4533,99,N,799,TOTAL,202,158,37,
LOS ANGELES,9006306C,4534,99,N,771,POLLING PLACE,132,113,16,
LOS ANGELES,9006306C,4534,99,N,,VBM PORTION,61,42,13,
LOS ANGELES,9006306C,4534,99,N,771,TOTAL,193,155,29,
LOS ANGELES,9006307A,6339,198,Y,18,POLLING PLACE,,,,
LOS ANGELES,9006307A,6339,198,Y,,VBM PORTION,,,,
LOS ANGELES,9006307A,6339,198,Y,18,TOTAL,,,,
LOS ANGELES,9006313A,4535,200,N,966,POLLING PLACE,240,196,24,
LOS ANGELES,9006313A,4535,200,N,,VBM PORTION,85,57,22,
LOS ANGELES,9006313A,4535,200,N,966,TOTAL,325,253,46,
LOS ANGELES,9006315A,4536,200,N,1192,POLLING PLACE,300,236,43,
LOS ANGELES,9006315A,4536,200,N,,VBM PORTION,92,65,23,
LOS ANGELES,9006315A,4536,200,N,1192,TOTAL,392,301,66,
LOS ANGELES,9006317A,4537,200,N,925,POLLING PLACE,171,125,33,
LOS ANGELES,9006317A,4537,200,N,,VBM PORTION,73,51,18,
LOS ANGELES,9006317A,4537,200,N,925,TOTAL,244,176,51,
LOS ANGELES,9006319A,4538,200,N,950,POLLING PLACE,163,128,20,
LOS ANGELES,9006319A,4538,200,N,,VBM PORTION,55,40,14,
LOS ANGELES,9006319A,4538,200,N,950,TOTAL,218,168,34,
LOS ANGELES,9006320D,4539,200,N,1115,POLLING PLACE,203,153,42,
LOS ANGELES,9006320D,4539,200,N,,VBM PORTION,68,41,22,
LOS ANGELES,9006320D,4539,200,N,1115,TOTAL,271,194,64,
LOS ANGELES,9006324A,4540,200,N,1165,POLLING PLACE,208,137,54,
LOS ANGELES,9006324A,4540,200,N,,VBM PORTION,90,65,22,
LOS ANGELES,9006324A,4540,200,N,1165,TOTAL,298,202,76,
LOS ANGELES,9006334A,4541,200,N,982,POLLING PLACE,275,201,58,
LOS ANGELES,9006334A,4541,200,N,,VBM PORTION,57,42,13,
LOS ANGELES,9006334A,4541,200,N,982,TOTAL,332,243,71,
LOS ANGELES,9006335A,4542,200,N,942,POLLING PLACE,264,187,60,
LOS ANGELES,9006335A,4542,200,N,,VBM PORTION,63,39,24,
LOS ANGELES,9006335A,4542,200,N,942,TOTAL,327,226,84,
LOS ANGELES,9006337A,4543,200,N,888,POLLING PLACE,275,202,59,
LOS ANGELES,9006337A,4543,200,N,,VBM PORTION,77,39,34,
LOS ANGELES,9006337A,4543,200,N,888,TOTAL,352,241,93,
LOS ANGELES,9006344A,4544,327,N,736,POLLING PLACE,187,117,51,
LOS ANGELES,9006344A,4544,327,N,,VBM PORTION,76,48,24,
LOS ANGELES,9006344A,4544,327,N,736,TOTAL,263,165,75,
LOS ANGELES,9006348A,4545,390,N,903,POLLING PLACE,185,102,71,
LOS ANGELES,9006348A,4545,390,N,,VBM PORTION,106,48,50,
LOS ANGELES,9006348A,4545,390,N,903,TOTAL,291,150,121,
LOS ANGELES,9006350A,4546,390,N,916,POLLING PLACE,189,95,74,
LOS ANGELES,9006350A,4546,390,N,,VBM PORTION,112,58,48,
LOS ANGELES,9006350A,4546,390,N,916,TOTAL,301,153,122,
LOS ANGELES,9006354A,4547,389,N,1127,POLLING PLACE,187,101,81,
LOS ANGELES,9006354A,4547,389,N,,VBM PORTION,113,66,44,
LOS ANGELES,9006354A,4547,389,N,1127,TOTAL,300,167,125,
