LOCATION,PRECINCT,SERIAL,BALLOT GROUP,VOTE BY MAIL ONLY,REGISTRATION,TYPE,BALLOTS CAST,JIM MCDONNELL,PAUL TANAKA,
VALINDA,7410029A,2756,133,N,1117,POLLING PLACE,143,92,38,
VALINDA,7410029A,2756,133,N,,VBM PORTION,42,29,6,
VALINDA,7410029A,2756,133,N,1117,TOTAL,185,121,44,
VALINDA,7410086B,2757,133,N,640,POLLING PLACE,83,45,33,
VALINDA,7410086B,2757,133,N,,VBM PORTION,17,12,4,
VALINDA,7410086B,2757,133,N,640,TOTAL,100,57,37,
VALINDA,7410130A,2758,133,N,600,POLLING PLACE,86,62,19,
VALINDA,7410130A,2758,133,N,,VBM PORTION,31,25,5,
VALINDA,7410130A,2758,133,N,600,TOTAL,117,87,24,
VALINDA,7410130B,2759,131,N,395,POLLING PLACE,65,42,17,
VALINDA,7410130B,2759,131,N,,VBM PORTION,15,12,,
VALINDA,7410130B,2759,131,N,395,TOTAL,80,54,17,
VALINDA,7410150A,2760,133,N,1106,POLLING PLACE,150,94,30,
VALINDA,7410150A,2760,133,N,,VBM PORTION,29,19,6,
VALINDA,7410150A,2760,133,N,1106,TOTAL,179,113,36,
VALINDA,7410154A,2761,133,N,631,POLLING PLACE,94,62,17,
VALINDA,7410154A,2761,133,N,,VBM PORTION,30,21,5,
VALINDA,7410154A,2761,133,N,631,TOTAL,124,83,22,
VALINDA,7410154B,2762,133,N,1136,POLLING PLACE,160,96,49,
VALINDA,7410154B,2762,133,N,,VBM PORTION,29,17,8,
VALINDA,7410154B,2762,133,N,1136,TOTAL,189,113,57,
VERNON,7450001A,6254,219,Y,,POLLING PLACE,,,,
VERNON,7450001A,6254,219,Y,,VBM PORTION,,,,
VERNON,7450001A,6254,219,Y,,TOTAL,,,,
VERNON,7450002A,6255,347,Y,,POLLING PLACE,,,,
VERNON,7450002A,6255,347,Y,,VBM PORTION,,,,
VERNON,7450002A,6255,347,Y,,TOTAL,,,,
VERNON,7450003A,6256,347,Y,,POLLING PLACE,,,,
VERNON,7450003A,6256,347,Y,,VBM PORTION,,,,
VERNON,7450003A,6256,347,Y,,TOTAL,,,,
VERNON,7450011A,6257,218,Y,54,POLLING PLACE,,,,
VERNON,7450011A,6257,218,Y,,VBM PORTION,12,7,2,
VERNON,7450011A,6257,218,Y,54,TOTAL,12,7,2,
VETERANS ADMIN CENTER,7470001A,6258,221,Y,171,POLLING PLACE,,,,
VETERANS ADMIN CENTER,7470001A,6258,221,Y,,VBM PORTION,23,11,5,
VETERANS ADMIN CENTER,7470001A,6258,221,Y,171,TOTAL,23,11,5,
VIEW PARK,7510001A,2763,231,N,1193,POLLING PLACE,339,191,79,
VIEW PARK,7510001A,2763,231,N,,VBM PORTION,88,55,14,
VIEW PARK,7510001A,2763,231,N,1193,TOTAL,427,246,93,
VIEW PARK,7510003C,2764,231,N,1312,POLLING PLACE,364,231,73,
VIEW PARK,7510003C,2764,231,N,,VBM PORTION,103,67,20,
VIEW PARK,7510003C,2764,231,N,1312,TOTAL,467,298,93,
VIEW PARK,7510004A,2765,231,N,728,POLLING PLACE,178,108,30,
VIEW PARK,7510004A,2765,231,N,,VBM PORTION,37,19,8,
VIEW PARK,7510004A,2765,231,N,728,TOTAL,215,127,38,
VIEW PARK,7510006A,2766,231,N,1231,POLLING PLACE,313,157,82,
VIEW PARK,7510006A,2766,231,N,,VBM PORTION,74,38,23,
VIEW PARK,7510006A,2766,231,N,1231,TOTAL,387,195,105,
VIEW PARK,7510008A,2767,231,N,1032,POLLING PLACE,285,170,73,
VIEW PARK,7510008A,2767,231,N,,VBM PORTION,93,61,12,
VIEW PARK,7510008A,2767,231,N,1032,TOTAL,378,231,85,
VIEW PARK,7510009B,2768,231,N,1227,POLLING PLACE,343,215,89,
VIEW PARK,7510009B,2768,231,N,,VBM PORTION,87,60,15,
VIEW PARK,7510009B,2768,231,N,1227,TOTAL,430,275,104,
VIEW PARK,7510010A,2769,231,N,940,POLLING PLACE,250,161,51,
VIEW PARK,7510010A,2769,231,N,,VBM PORTION,104,64,26,
VIEW PARK,7510010A,2769,231,N,940,TOTAL,354,225,77,
VIEW PARK,7510012A,2770,231,N,997,POLLING PLACE,340,216,63,
VIEW PARK,7510012A,2770,231,N,,VBM PORTION,74,49,11,
VIEW PARK,7510012A,2770,231,N,997,TOTAL,414,265,74,
WALNUT,7600002A,2771,237,N,555,POLLING PLACE,74,42,24,
WALNUT,7600002A,2771,237,N,,VBM PORTION,42,25,12,
WALNUT,7600002A,2771,237,N,555,TOTAL,116,67,36,
WALNUT,7600002D,2772,237,N,626,POLLING PLACE,111,69,26,
WALNUT,7600002D,2772,237,N,,VBM PORTION,32,18,7,
WALNUT,7600002D,2772,237,N,626,TOTAL,143,87,33,
WALNUT,7600003A,2773,237,N,812,POLLING PLACE,143,82,46,
WALNUT,7600003A,2773,237,N,,VBM PORTION,81,44,15,
WALNUT,7600003A,2773,237,N,812,TOTAL,224,126,61,
WALNUT,7600004A,2774,237,N,999,POLLING PLACE,158,77,47,
WALNUT,7600004A,2774,237,N,,VBM PORTION,57,26,12,
WALNUT,7600004A,2774,237,N,999,TOTAL,215,103,59,
WALNUT,7600006A,2775,237,N,1303,POLLING PLACE,204,104,62,
WALNUT,7600006A,2775,237,N,,VBM PORTION,98,56,25,
WALNUT,7600006A,2775,237,N,1303,TOTAL,302,160,87,
WALNUT,7600006B,2776,237,N,895,POLLING PLACE,110,56,24,
WALNUT,7600006B,2776,237,N,,VBM PORTION,48,25,9,
WALNUT,7600006B,2776,237,N,895,TOTAL,158,81,33,
WALNUT,7600007A,2777,237,N,1144,POLLING PLACE,146,76,47,
WALNUT,7600007A,2777,237,N,,VBM PORTION,119,61,27,
WALNUT,7600007A,2777,237,N,1144,TOTAL,265,137,74,
WALNUT,7600008A,2778,237,N,1210,POLLING PLACE,182,99,47,
WALNUT,7600008A,2778,237,N,,VBM PORTION,90,46,25,
WALNUT,7600008A,2778,237,N,1210,TOTAL,272,145,72,
WALNUT,7600009A,2779,237,N,931,POLLING PLACE,110,53,41,
WALNUT,7600009A,2779,237,N,,VBM PORTION,66,20,23,
WALNUT,7600009A,2779,237,N,931,TOTAL,176,73,64,
WALNUT,7600011A,2780,237,N,1020,POLLING PLACE,139,86,29,
WALNUT,7600011A,2780,237,N,,VBM PORTION,94,59,12,
WALNUT,7600011A,2780,237,N,1020,TOTAL,233,145,41,
WALNUT,7600012A,2781,237,N,864,POLLING PLACE,169,101,40,
WALNUT,7600012A,2781,237,N,,VBM PORTION,53,24,11,
WALNUT,7600012A,2781,237,N,864,TOTAL,222,125,51,
WALNUT,7600017A,2782,237,N,1237,POLLING PLACE,209,118,54,
WALNUT,7600017A,2782,237,N,,VBM PORTION,112,72,25,
WALNUT,7600017A,2782,237,N,1237,TOTAL,321,190,79,
WALNUT,7600018A,2783,237,N,929,POLLING PLACE,120,70,33,
WALNUT,7600018A,2783,237,N,,VBM PORTION,90,48,19,
WALNUT,7600018A,2783,237,N,929,TOTAL,210,118,52,
WALNUT,7600030A,2784,237,N,1079,POLLING PLACE,152,84,46,
WALNUT,7600030A,2784,237,N,,VBM PORTION,60,35,17,
WALNUT,7600030A,2784,237,N,1079,TOTAL,212,119,63,
WALNUT,7600031A,2785,237,N,1022,POLLING PLACE,140,74,52,
WALNUT,7600031A,2785,237,N,,VBM PORTION,84,45,28,
WALNUT,7600031A,2785,237,N,1022,TOTAL,224,119,80,
WALNUT,7600032A,2786,237,N,1290,POLLING PLACE,166,88,32,
WALNUT,7600032A,2786,237,N,,VBM PORTION,105,55,30,
WALNUT,7600032A,2786,237,N,1290,TOTAL,271,143,62,
WALNUT,7600033A,2787,238,N,875,POLLING PLACE,122,64,33,
WALNUT,7600033A,2787,238,N,,VBM PORTION,76,29,26,
WALNUT,7600033A,2787,238,N,875,TOTAL,198,93,59,
WALNUT PARK,7650001A,2788,318,N,1076,POLLING PLACE,150,100,31,
WALNUT PARK,7650001A,2788,318,N,,VBM PORTION,15,7,4,
WALNUT PARK,7650001A,2788,318,N,1076,TOTAL,165,107,35,
WALNUT PARK,7650004A,2789,318,N,980,POLLING PLACE,101,68,29,
WALNUT PARK,7650004A,2789,318,N,,VBM PORTION,29,18,8,
WALNUT PARK,7650004A,2789,318,N,980,TOTAL,130,86,37,
WALNUT PARK,7650004B,6259,319,Y,,POLLING PLACE,,,,
WALNUT PARK,7650004B,6259,319,Y,,VBM PORTION,,,,
WALNUT PARK,7650004B,6259,319,Y,,TOTAL,,,,
WALNUT PARK,7650005A,2790,318,N,1015,POLLING PLACE,184,125,42,
WALNUT PARK,7650005A,2790,318,N,,VBM PORTION,21,12,2,
WALNUT PARK,7650005A,2790,318,N,1015,TOTAL,205,137,44,
WALNUT PARK,7650006A,2791,318,N,930,POLLING PLACE,145,92,40,
WALNUT PARK,7650006A,2791,318,N,,VBM PORTION,34,19,12,
WALNUT PARK,7650006A,2791,318,N,930,TOTAL,179,111,52,
WALNUT PARK,7650008A,2792,318,N,801,POLLING PLACE,165,106,39,
WALNUT PARK,7650008A,2792,318,N,,VBM PORTION,18,11,2,
WALNUT PARK,7650008A,2792,318,N,801,TOTAL,183,117,41,
WALNUT PARK,7650009A,2793,318,N,766,POLLING PLACE,119,81,29,
WALNUT PARK,7650009A,2793,318,N,,VBM PORTION,24,15,9,
WALNUT PARK,7650009A,2793,318,N,766,TOTAL,143,96,38,
WEST ATHENS,7670001A,2794,313,N,1040,POLLING PLACE,99,68,20,
WEST ATHENS,7670001A,2794,313,N,,VBM PORTION,32,18,9,
WEST ATHENS,7670001A,2794,313,N,1040,TOTAL,131,86,29,
WEST ATHENS,7670003A,2795,313,N,1015,POLLING PLACE,107,78,20,
WEST ATHENS,7670003A,2795,313,N,,VBM PORTION,35,17,10,
WEST ATHENS,7670003A,2795,313,N,1015,TOTAL,142,95,30,
WEST ATHENS,7670004A,2796,333,N,1057,POLLING PLACE,148,101,35,
WEST ATHENS,7670004A,2796,333,N,,VBM PORTION,21,8,8,
WEST ATHENS,7670004A,2796,333,N,1057,TOTAL,169,109,43,
WEST ATHENS,7670005A,2797,333,N,775,POLLING PLACE,108,63,33,
WEST ATHENS,7670005A,2797,333,N,,VBM PORTION,24,12,10,
WEST ATHENS,7670005A,2797,333,N,775,TOTAL,132,75,43,
WEST ATHENS,7670006A,2798,333,N,1068,POLLING PLACE,226,171,31,
WEST ATHENS,7670006A,2798,333,N,,VBM PORTION,71,45,14,
WEST ATHENS,7670006A,2798,333,N,1068,TOTAL,297,216,45,
WEST ATHENS,7670007A,2799,333,N,788,POLLING PLACE,120,91,17,
WEST ATHENS,7670007A,2799,333,N,,VBM PORTION,29,14,9,
WEST ATHENS,7670007A,2799,333,N,788,TOTAL,149,105,26,
WEST ATHENS,7670009A,2800,313,N,1103,POLLING PLACE,152,112,27,
WEST ATHENS,7670009A,2800,313,N,,VBM PORTION,21,14,4,
WEST ATHENS,7670009A,2800,313,N,1103,TOTAL,173,126,31,
WEST ATHENS,7670009D,2801,313,N,90,POLLING PLACE,21,18,1,
WEST ATHENS,7670009D,2801,313,N,,VBM PORTION,3,1,,
WEST ATHENS,7670009D,2801,313,N,90,TOTAL,24,19,1,
WEST ATHENS,7670010A,2802,333,N,1022,POLLING PLACE,143,103,26,
WEST ATHENS,7670010A,2802,333,N,,VBM PORTION,40,28,6,
WEST ATHENS,7670010A,2802,333,N,1022,TOTAL,183,131,32,
WEST ATHENS,7670011A,2803,333,N,722,POLLING PLACE,162,125,25,
WEST ATHENS,7670011A,2803,333,N,,VBM PORTION,30,25,3,
WEST ATHENS,7670011A,2803,333,N,722,TOTAL,192,150,28,
WEST ATHENS,7670012B,2804,333,N,1097,POLLING PLACE,182,137,27,
WEST ATHENS,7670012B,2804,333,N,,VBM PORTION,56,32,12,
WEST ATHENS,7670012B,2804,333,N,1097,TOTAL,238,169,39,
WEST ATHENS,7670013A,2805,333,N,809,POLLING PLACE,173,133,24,
WEST ATHENS,7670013A,2805,333,N,,VBM PORTION,40,21,11,
WEST ATHENS,7670013A,2805,333,N,809,TOTAL,213,154,35,
WEST ATHENS,7670014A,2806,333,N,871,POLLING PLACE,65,44,15,
WEST ATHENS,7670014A,2806,333,N,,VBM PORTION,15,10,3,
WEST ATHENS,7670014A,2806,333,N,871,TOTAL,80,54,18,
WEST ATHENS,7670015A,2807,339,N,708,POLLING PLACE,110,81,14,
WEST ATHENS,7670015A,2807,339,N,,VBM PORTION,22,14,1,
WEST ATHENS,7670015A,2807,339,N,708,TOTAL,132,95,15,
WEST ATHENS,7670016A,2808,333,N,885,POLLING PLACE,119,84,21,
WEST ATHENS,7670016A,2808,333,N,,VBM PORTION,11,7,3,
WEST ATHENS,7670016A,2808,333,N,885,TOTAL,130,91,24,
WEST ATHENS,7670017A,2809,339,N,948,POLLING PLACE,97,67,22,
WEST ATHENS,7670017A,2809,339,N,,VBM PORTION,18,11,4,
WEST ATHENS,7670017A,2809,339,N,948,TOTAL,115,78,26,
WEST ATHENS,7670018A,2810,339,N,842,POLLING PLACE,168,135,25,
WEST ATHENS,7670018A,2810,339,N,,VBM PORTION,31,19,8,
WEST ATHENS,7670018A,2810,339,N,842,TOTAL,199,154,33,
WEST ATHENS,7670019A,2811,339,N,748,POLLING PLACE,135,96,24,
WEST ATHENS,7670019A,2811,339,N,,VBM PORTION,20,10,1,
WEST ATHENS,7670019A,2811,339,N,748,TOTAL,155,106,25,
WEST ATHENS,7670020A,2812,339,N,916,POLLING PLACE,238,172,44,
WEST ATHENS,7670020A,2812,339,N,,VBM PORTION,56,32,17,
WEST ATHENS,7670020A,2812,339,N,916,TOTAL,294,204,61,
WEST ATHENS,7670021A,2813,339,N,801,POLLING PLACE,197,154,32,
WEST ATHENS,7670021A,2813,339,N,,VBM PORTION,59,33,17,
WEST ATHENS,7670021A,2813,339,N,801,TOTAL,256,187,49,
WEST ATHENS,7670022A,2814,333,N,966,POLLING PLACE,112,70,34,
WEST ATHENS,7670022A,2814,333,N,,VBM PORTION,16,8,4,
WEST ATHENS,7670022A,2814,333,N,966,TOTAL,128,78,38,
WEST ATHENS,7670023A,2815,333,N,899,POLLING PLACE,187,126,35,
WEST ATHENS,7670023A,2815,333,N,,VBM PORTION,27,11,12,
WEST ATHENS,7670023A,2815,333,N,899,TOTAL,214,137,47,
WEST ATHENS,7670024A,2816,333,N,783,POLLING PLACE,138,104,23,
WEST ATHENS,7670024A,2816,333,N,,VBM PORTION,31,16,10,
WEST ATHENS,7670024A,2816,333,N,783,TOTAL,169,120,33,
WEST CARSON,7680001A,6260,362,Y,25,POLLING PLACE,,,,
WEST CARSON,7680001A,6260,362,Y,,VBM PORTION,1,1,,
WEST CARSON,7680001A,6260,362,Y,25,TOTAL,1,1,,
WEST CARSON,7680002A,2817,387,N,1077,POLLING PLACE,111,59,32,
WEST CARSON,7680002A,2817,387,N,,VBM PORTION,78,42,24,
WEST CARSON,7680002A,2817,387,N,1077,TOTAL,189,101,56,
WEST CARSON,7680003A,2818,385,N,1018,POLLING PLACE,162,101,39,
WEST CARSON,7680003A,2818,385,N,,VBM PORTION,85,54,16,
WEST CARSON,7680003A,2818,385,N,1018,TOTAL,247,155,55,
WEST CARSON,7680005A,2819,385,N,729,POLLING PLACE,121,69,38,
WEST CARSON,7680005A,2819,385,N,,VBM PORTION,58,34,14,
WEST CARSON,7680005A,2819,385,N,729,TOTAL,179,103,52,
WEST CARSON,7680006A,6261,362,Y,1,POLLING PLACE,,,,
WEST CARSON,7680006A,6261,362,Y,,VBM PORTION,,,,
WEST CARSON,7680006A,6261,362,Y,1,TOTAL,,,,
WEST CARSON,7680009A,2820,385,N,1061,POLLING PLACE,166,82,55,
WEST CARSON,7680009A,2820,385,N,,VBM PORTION,79,46,24,
WEST CARSON,7680009A,2820,385,N,1061,TOTAL,245,128,79,
WEST CARSON,7680010A,2821,385,N,1119,POLLING PLACE,161,82,48,
WEST CARSON,7680010A,2821,385,N,,VBM PORTION,75,42,18,
WEST CARSON,7680010A,2821,385,N,1119,TOTAL,236,124,66,
WEST CARSON,7680011C,2822,385,N,1504,POLLING PLACE,178,101,48,
WEST CARSON,7680011C,2822,385,N,,VBM PORTION,117,69,23,
WEST CARSON,7680011C,2822,385,N,1504,TOTAL,295,170,71,
WEST CARSON,7680012A,2823,385,N,1262,POLLING PLACE,267,159,79,
WEST CARSON,7680012A,2823,385,N,,VBM PORTION,134,90,19,
WEST CARSON,7680012A,2823,385,N,1262,TOTAL,401,249,98,
WEST CARSON,7680013A,2824,385,N,783,POLLING PLACE,186,110,49,
WEST CARSON,7680013A,2824,385,N,,VBM PORTION,70,42,14,
WEST CARSON,7680013A,2824,385,N,783,TOTAL,256,152,63,
WEST CARSON,7680015B,2825,385,N,1306,POLLING PLACE,151,87,40,
WEST CARSON,7680015B,2825,385,N,,VBM PORTION,98,52,27,
WEST CARSON,7680015B,2825,385,N,1306,TOTAL,249,139,67,
WEST CARSON,7680016A,2826,385,N,882,POLLING PLACE,99,56,31,
WEST CARSON,7680016A,2826,385,N,,VBM PORTION,103,63,30,
WEST CARSON,7680016A,2826,385,N,882,TOTAL,202,119,61,
WEST CARSON,7680018A,2827,385,N,674,POLLING PLACE,151,100,42,
WEST CARSON,7680018A,2827,385,N,,VBM PORTION,62,29,16,
WEST CARSON,7680018A,2827,385,N,674,TOTAL,213,129,58,
WEST COMPTON,7690001A,2828,366,N,772,POLLING PLACE,161,105,45,
WEST COMPTON,7690001A,2828,366,N,,VBM PORTION,42,25,9,
WEST COMPTON,7690001A,2828,366,N,772,TOTAL,203,130,54,
WEST COMPTON,7690002A,2829,366,N,863,POLLING PLACE,154,80,45,
WEST COMPTON,7690002A,2829,366,N,,VBM PORTION,35,24,5,
WEST COMPTON,7690002A,2829,366,N,863,TOTAL,189,104,50,
WEST COMPTON,7690005A,2830,366,N,948,POLLING PLACE,192,130,50,
WEST COMPTON,7690005A,2830,366,N,,VBM PORTION,23,13,6,
WEST COMPTON,7690005A,2830,366,N,948,TOTAL,215,143,56,
WEST COMPTON,7690006A,2831,372,N,784,POLLING PLACE,123,61,42,
WEST COMPTON,7690006A,2831,372,N,,VBM PORTION,41,29,9,
WEST COMPTON,7690006A,2831,372,N,784,TOTAL,164,90,51,
WEST COVINA,7700001A,2832,133,N,1029,POLLING PLACE,122,78,21,
WEST COVINA,7700001A,2832,133,N,,VBM PORTION,61,43,12,
WEST COVINA,7700001A,2832,133,N,1029,TOTAL,183,121,33,
WEST COVINA,7700002A,2833,133,N,841,POLLING PLACE,109,66,28,
WEST COVINA,7700002A,2833,133,N,,VBM PORTION,52,23,12,
WEST COVINA,7700002A,2833,133,N,841,TOTAL,161,89,40,
WEST COVINA,7700003A,2834,133,N,937,POLLING PLACE,118,77,27,
WEST COVINA,7700003A,2834,133,N,,VBM PORTION,39,25,10,
WEST COVINA,7700003A,2834,133,N,937,TOTAL,157,102,37,
WEST COVINA,7700004A,2835,133,N,1038,POLLING PLACE,179,110,49,
WEST COVINA,7700004A,2835,133,N,,VBM PORTION,74,49,15,
WEST COVINA,7700004A,2835,133,N,1038,TOTAL,253,159,64,
WEST COVINA,7700006A,6262,138,Y,,POLLING PLACE,,,,
WEST COVINA,7700006A,6262,138,Y,,VBM PORTION,,,,
WEST COVINA,7700006A,6262,138,Y,,TOTAL,,,,
WEST COVINA,7700008A,2836,133,N,538,POLLING PLACE,99,69,18,
WEST COVINA,7700008A,2836,133,N,,VBM PORTION,22,11,6,
WEST COVINA,7700008A,2836,133,N,538,TOTAL,121,80,24,
WEST COVINA,7700008B,2837,133,N,1086,POLLING PLACE,162,96,49,
WEST COVINA,7700008B,2837,133,N,,VBM PORTION,67,46,12,
WEST COVINA,7700008B,2837,133,N,1086,TOTAL,229,142,61,
WEST COVINA,7700011A,2838,133,N,956,POLLING PLACE,175,111,37,
WEST COVINA,7700011A,2838,133,N,,VBM PORTION,50,32,11,
WEST COVINA,7700011A,2838,133,N,956,TOTAL,225,143,48,
WEST COVINA,7700012A,2839,133,N,910,POLLING PLACE,141,88,38,
WEST COVINA,7700012A,2839,133,N,,VBM PORTION,64,39,13,
WEST COVINA,7700012A,2839,133,N,910,TOTAL,205,127,51,
WEST COVINA,7700012C,2840,133,N,1012,POLLING PLACE,166,102,45,
WEST COVINA,7700012C,2840,133,N,,VBM PORTION,58,38,10,
WEST COVINA,7700012C,2840,133,N,1012,TOTAL,224,140,55,
WEST COVINA,7700014B,2841,133,N,1126,POLLING PLACE,131,72,36,
WEST COVINA,7700014B,2841,133,N,,VBM PORTION,79,52,17,
WEST COVINA,7700014B,2841,133,N,1126,TOTAL,210,124,53,
WEST COVINA,7700015B,2842,133,N,925,POLLING PLACE,160,84,55,
WEST COVINA,7700015B,2842,133,N,,VBM PORTION,61,40,12,
WEST COVINA,7700015B,2842,133,N,925,TOTAL,221,124,67,
WEST COVINA,7700016A,2843,133,N,1196,POLLING PLACE,180,112,51,
WEST COVINA,7700016A,2843,133,N,,VBM PORTION,71,46,16,
WEST COVINA,7700016A,2843,133,N,1196,TOTAL,251,158,67,
WEST COVINA,7700019B,2844,133,N,708,POLLING PLACE,115,71,28,
WEST COVINA,7700019B,2844,133,N,,VBM PORTION,60,37,13,
WEST COVINA,7700019B,2844,133,N,708,TOTAL,175,108,41,
WEST COVINA,7700020C,2845,133,N,872,POLLING PLACE,169,118,34,
WEST COVINA,7700020C,2845,133,N,,VBM PORTION,68,48,11,
WEST COVINA,7700020C,2845,133,N,872,TOTAL,237,166,45,
WEST COVINA,7700021B,2846,236,N,942,POLLING PLACE,127,74,23,
WEST COVINA,7700021B,2846,236,N,,VBM PORTION,86,54,14,
WEST COVINA,7700021B,2846,236,N,942,TOTAL,213,128,37,
WEST COVINA,7700022A,2847,133,N,1200,POLLING PLACE,197,118,49,
WEST COVINA,7700022A,2847,133,N,,VBM PORTION,90,56,21,
WEST COVINA,7700022A,2847,133,N,1200,TOTAL,287,174,70,
WEST COVINA,7700024A,2848,133,N,783,POLLING PLACE,163,102,37,
WEST COVINA,7700024A,2848,133,N,,VBM PORTION,51,32,9,
WEST COVINA,7700024A,2848,133,N,783,TOTAL,214,134,46,
WEST COVINA,7700024B,2849,133,N,685,POLLING PLACE,112,68,30,
WEST COVINA,7700024B,2849,133,N,,VBM PORTION,36,26,5,
WEST COVINA,7700024B,2849,133,N,685,TOTAL,148,94,35,
WEST COVINA,7700026A,2850,133,N,1164,POLLING PLACE,243,155,58,
WEST COVINA,7700026A,2850,133,N,,VBM PORTION,101,59,28,
WEST COVINA,7700026A,2850,133,N,1164,TOTAL,344,214,86,
WEST COVINA,7700027A,2851,133,N,948,POLLING PLACE,122,78,26,
WEST COVINA,7700027A,2851,133,N,,VBM PORTION,108,70,17,
WEST COVINA,7700027A,2851,133,N,948,TOTAL,230,148,43,
WEST COVINA,7700028A,2852,133,N,747,POLLING PLACE,130,84,29,
WEST COVINA,7700028A,2852,133,N,,VBM PORTION,29,19,1,
WEST COVINA,7700028A,2852,133,N,747,TOTAL,159,103,30,
WEST COVINA,7700031A,2853,133,N,936,POLLING PLACE,136,82,29,
WEST COVINA,7700031A,2853,133,N,,VBM PORTION,52,35,9,
WEST COVINA,7700031A,2853,133,N,936,TOTAL,188,117,38,
WEST COVINA,7700033A,2854,133,N,1255,POLLING PLACE,172,114,38,
WEST COVINA,7700033A,2854,133,N,,VBM PORTION,58,36,11,
WEST COVINA,7700033A,2854,133,N,1255,TOTAL,230,150,49,
WEST COVINA,7700037A,2855,133,N,1006,POLLING PLACE,138,83,35,
WEST COVINA,7700037A,2855,133,N,,VBM PORTION,60,42,16,
WEST COVINA,7700037A,2855,133,N,1006,TOTAL,198,125,51,
WEST COVINA,7700038A,2856,133,N,1060,POLLING PLACE,175,118,38,
WEST COVINA,7700038A,2856,133,N,,VBM PORTION,63,38,20,
WEST COVINA,7700038A,2856,133,N,1060,TOTAL,238,156,58,
WEST COVINA,7700039A,2857,133,N,821,POLLING PLACE,130,80,37,
WEST COVINA,7700039A,2857,133,N,,VBM PORTION,38,23,8,
WEST COVINA,7700039A,2857,133,N,821,TOTAL,168,103,45,
WEST COVINA,7700040A,2858,133,N,1229,POLLING PLACE,190,118,48,
WEST COVINA,7700040A,2858,133,N,,VBM PORTION,63,47,12,
WEST COVINA,7700040A,2858,133,N,1229,TOTAL,253,165,60,
WEST COVINA,7700056A,2859,236,N,553,POLLING PLACE,93,50,23,
WEST COVINA,7700056A,2859,236,N,,VBM PORTION,40,26,8,
WEST COVINA,7700056A,2859,236,N,553,TOTAL,133,76,31,
WEST COVINA,7700056C,2860,236,N,724,POLLING PLACE,61,30,22,
WEST COVINA,7700056C,2860,236,N,,VBM PORTION,45,24,11,
WEST COVINA,7700056C,2860,236,N,724,TOTAL,106,54,33,
WEST COVINA,7700073A,2861,236,N,500,POLLING PLACE,53,30,17,
WEST COVINA,7700073A,2861,236,N,,VBM PORTION,22,15,2,
WEST COVINA,7700073A,2861,236,N,500,TOTAL,75,45,19,
WEST COVINA,7700079A,2862,236,N,870,POLLING PLACE,102,60,31,
WEST COVINA,7700079A,2862,236,N,,VBM PORTION,41,28,11,
WEST COVINA,7700079A,2862,236,N,870,TOTAL,143,88,42,
WEST COVINA,7700079B,2863,236,N,620,POLLING PLACE,69,31,28,
WEST COVINA,7700079B,2863,236,N,,VBM PORTION,51,40,9,
WEST COVINA,7700079B,2863,236,N,620,TOTAL,120,71,37,
WEST COVINA,7700080A,2864,236,N,692,POLLING PLACE,126,73,35,
WEST COVINA,7700080A,2864,236,N,,VBM PORTION,40,22,12,
WEST COVINA,7700080A,2864,236,N,692,TOTAL,166,95,47,
WEST COVINA,7700114A,2865,236,N,903,POLLING PLACE,131,82,36,
WEST COVINA,7700114A,2865,236,N,,VBM PORTION,50,30,14,
WEST COVINA,7700114A,2865,236,N,903,TOTAL,181,112,50,
WEST COVINA,7700115A,2866,236,N,641,POLLING PLACE,104,54,32,
WEST COVINA,7700115A,2866,236,N,,VBM PORTION,64,45,13,
WEST COVINA,7700115A,2866,236,N,641,TOTAL,168,99,45,
WEST COVINA,7700116A,2867,236,N,757,POLLING PLACE,83,48,30,
WEST COVINA,7700116A,2867,236,N,,VBM PORTION,57,34,14,
WEST COVINA,7700116A,2867,236,N,757,TOTAL,140,82,44,
WEST COVINA,7700118A,2868,236,N,1006,POLLING PLACE,117,70,27,
WEST COVINA,7700118A,2868,236,N,,VBM PORTION,74,42,21,
WEST COVINA,7700118A,2868,236,N,1006,TOTAL,191,112,48,
WEST COVINA,7700122A,2869,236,N,563,POLLING PLACE,87,58,20,
WEST COVINA,7700122A,2869,236,N,,VBM PORTION,41,22,8,
WEST COVINA,7700122A,2869,236,N,563,TOTAL,128,80,28,
WEST COVINA,7700140A,6263,131,Y,,POLLING PLACE,,,,
WEST COVINA,7700140A,6263,131,Y,,VBM PORTION,,,,
WEST COVINA,7700140A,6263,131,Y,,TOTAL,,,,
WEST COVINA,7700140B,2870,133,N,925,POLLING PLACE,154,98,38,
WEST COVINA,7700140B,2870,133,N,,VBM PORTION,43,29,9,
WEST COVINA,7700140B,2870,133,N,925,TOTAL,197,127,47,
WEST COVINA,7700141A,2871,133,N,1104,POLLING PLACE,132,87,22,
WEST COVINA,7700141A,2871,133,N,,VBM PORTION,58,29,12,
WEST COVINA,7700141A,2871,133,N,1104,TOTAL,190,116,34,
WEST COVINA,7700142A,2872,133,N,1170,POLLING PLACE,149,103,27,
WEST COVINA,7700142A,2872,133,N,,VBM PORTION,48,33,10,
WEST COVINA,7700142A,2872,133,N,1170,TOTAL,197,136,37,
WEST COVINA,7700143A,2873,133,N,1056,POLLING PLACE,167,94,46,
WEST COVINA,7700143A,2873,133,N,,VBM PORTION,83,49,18,
